stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-03-27,1,0,0,0.0
000218,2026-03-27,2,0,0,0.0
000218,2026-03-27,3,0,0,0.0
000218,2026-03-27,4,0,0,0.0
000218,2026-03-27,5,0,0,0.0
000218,2026-03-27,6,0,0,0.0
000218,2026-03-27,7,0,0,0.0
000218,2026-03-27,8,0,0,0.0
000218,2026-03-27,9,0,0,0.0
000218,2026-03-27,10,0,0,0.0
000218,2026-03-27,11,0,0,0.0
000218,2026-03-27,12,0,0,0.0
000218,2026-03-27,13,0,0,0.0
000218,2026-03-27,14,0,0,0.0
000218,2026-03-27,15,1,422278902,100.0
000218,2026-03-27,17,1,422278902,100.0
000560,2026-03-27,1,0,0,0.0
000560,2026-03-27,2,0,0,0.0
000560,2026-03-27,3,0,0,0.0
000560,2026-03-27,4,0,0,0.0
000560,2026-03-27,5,0,0,0.0
000560,2026-03-27,6,0,0,0.0
000560,2026-03-27,7,0,0,0.0
000560,2026-03-27,8,0,0,0.0
000560,2026-03-27,9,0,0,0.0
000560,2026-03-27,10,0,0,0.0
000560,2026-03-27,11,0,0,0.0
000560,2026-03-27,12,0,0,0.0
000560,2026-03-27,13,0,0,0.0
000560,2026-03-27,14,0,0,0.0
000560,2026-03-27,15,1,29700000,100.0
000560,2026-03-27,17,1,29700000,100.0
000708,2026-03-27,1,0,0,0.0
000708,2026-03-27,2,0,0,0.0
000708,2026-03-27,3,0,0,0.0
000708,2026-03-27,4,0,0,0.0
000708,2026-03-27,5,0,0,0.0
000708,2026-03-27,6,0,0,0.0
000708,2026-03-27,7,0,0,0.0
000708,2026-03-27,8,0,0,0.0
000708,2026-03-27,9,0,0,0.0
000708,2026-03-27,10,0,0,0.0
000708,2026-03-27,11,0,0,0.0
000708,2026-03-27,12,0,0,0.0
000708,2026-03-27,13,0,0,0.0
000708,2026-03-27,14,0,0,0.0
000708,2026-03-27,15,1,20200000,100.0
000708,2026-03-27,17,1,20200000,100.0
000779,2026-03-27,1,0,0,0.0
000779,2026-03-27,2,0,0,0.0
000779,2026-03-27,3,0,0,0.0
000779,2026-03-27,4,0,0,0.0
000779,2026-03-27,5,0,0,0.0
000779,2026-03-27,6,0,0,0.0
000779,2026-03-27,7,0,0,0.0
000779,2026-03-27,8,0,0,0.0
000779,2026-03-27,9,0,0,0.0
000779,2026-03-27,10,0,0,0.0
000779,2026-03-27,11,0,0,0.0
000779,2026-03-27,12,0,0,0.0
000779,2026-03-27,13,0,0,0.0
000779,2026-03-27,14,0,0,0.0
000779,2026-03-27,15,1,1150000000,100.0
000779,2026-03-27,17,1,1150000000,100.0
000815,2026-03-27,1,0,0,0.0
000815,2026-03-27,2,0,0,0.0
000815,2026-03-27,3,0,0,0.0
000815,2026-03-27,4,0,0,0.0
000815,2026-03-27,5,0,0,0.0
000815,2026-03-27,6,0,0,0.0
000815,2026-03-27,7,0,0,0.0
000815,2026-03-27,8,0,0,0.0
000815,2026-03-27,9,0,0,0.0
000815,2026-03-27,10,0,0,0.0
000815,2026-03-27,11,0,0,0.0
000815,2026-03-27,12,0,0,0.0
000815,2026-03-27,13,0,0,0.0
000815,2026-03-27,14,0,0,0.0
000815,2026-03-27,15,1,692412444,100.0
000815,2026-03-27,17,1,692412444,100.0
000856,2026-03-27,1,0,0,0.0
000856,2026-03-27,2,0,0,0.0
000856,2026-03-27,3,0,0,0.0
000856,2026-03-27,4,0,0,0.0
000856,2026-03-27,5,0,0,0.0
000856,2026-03-27,6,0,0,0.0
000856,2026-03-27,7,0,0,0.0
000856,2026-03-27,8,0,0,0.0
000856,2026-03-27,9,0,0,0.0
000856,2026-03-27,10,0,0,0.0
000856,2026-03-27,11,0,0,0.0
000856,2026-03-27,12,0,0,0.0
000856,2026-03-27,13,0,0,0.0
000856,2026-03-27,14,0,0,0.0
000856,2026-03-27,15,1,231800000,100.0
000856,2026-03-27,17,1,231800000,100.0
0050  ,2026-03-27,1,1070312,313507249,1.72
0050  ,2026-03-27,2,1077047,2463168056,13.56
0050  ,2026-03-27,3,266134,1966724729,10.83
0050  ,2026-03-27,4,105595,1309977685,7.21
0050  ,2026-03-27,5,59928,1061474557,5.84
0050  ,2026-03-27,6,53879,1330627485,7.33
0050  ,2026-03-27,7,26239,920166528,5.06
0050  ,2026-03-27,8,14337,648488921,3.57
0050  ,2026-03-27,9,24058,1655604002,9.12
0050  ,2026-03-27,10,7660,1036984459,5.71
0050  ,2026-03-27,11,2091,557294362,3.07
0050  ,2026-03-27,12,377,181534366,1.0
0050  ,2026-03-27,13,121,83270469,0.45
0050  ,2026-03-27,14,60,54338684,0.29
0050  ,2026-03-27,15,235,4568875448,25.17
0050  ,2026-03-27,17,2708073,18152000000,100.0
0051  ,2026-03-27,1,6541,1387092,5.66
0051  ,2026-03-27,2,4342,8565888,34.96
0051  ,2026-03-27,3,468,3433495,14.01
0051  ,2026-03-27,4,136,1673654,6.83
0051  ,2026-03-27,5,76,1369217,5.58
0051  ,2026-03-27,6,42,1074388,4.38
0051  ,2026-03-27,7,17,585497,2.38
0051  ,2026-03-27,8,9,410809,1.67
0051  ,2026-03-27,9,16,1007636,4.11
0051  ,2026-03-27,10,5,627492,2.56
0051  ,2026-03-27,11,3,775538,3.16
0051  ,2026-03-27,12,1,563000,2.29
0051  ,2026-03-27,13,3,2171087,8.86
0051  ,2026-03-27,14,1,855207,3.49
0051  ,2026-03-27,15,0,0,0.0
0051  ,2026-03-27,17,11660,24500000,100.0
0052  ,2026-03-27,1,113076,30563945,1.22
0052  ,2026-03-27,2,245281,524708824,20.95
0052  ,2026-03-27,3,48997,382748260,15.28
0052  ,2026-03-27,4,15768,202603006,8.09
0052  ,2026-03-27,5,8465,155188973,6.19
0052  ,2026-03-27,6,7822,196902395,7.86
0052  ,2026-03-27,7,3117,110792413,4.42
0052  ,2026-03-27,8,1902,88119058,3.51
0052  ,2026-03-27,9,2883,203943843,8.14
0052  ,2026-03-27,10,821,111843775,4.46
0052  ,2026-03-27,11,242,66168976,2.64
0052  ,2026-03-27,12,40,19724051,0.78
0052  ,2026-03-27,13,31,21738000,0.86
0052  ,2026-03-27,14,13,11963811,0.47
0052  ,2026-03-27,15,67,376490670,15.03
0052  ,2026-03-27,17,448525,2503500000,100.0
0053  ,2026-03-27,1,2040,190596,3.82
0053  ,2026-03-27,2,756,1457809,29.22
0053  ,2026-03-27,3,73,593157,11.89
0053  ,2026-03-27,4,11,142900,2.86
0053  ,2026-03-27,5,15,286000,5.73
0053  ,2026-03-27,6,5,137000,2.74
0053  ,2026-03-27,7,2,70000,1.4
0053  ,2026-03-27,8,4,184000,3.68
0053  ,2026-03-27,9,4,279896,5.61
0053  ,2026-03-27,10,0,0,0.0
0053  ,2026-03-27,11,2,548642,10.99
0053  ,2026-03-27,12,0,0,0.0
0053  ,2026-03-27,13,0,0,0.0
0053  ,2026-03-27,14,0,0,0.0
0053  ,2026-03-27,15,1,1098000,22.01
0053  ,2026-03-27,17,2913,4988000,100.0
0055  ,2026-03-27,1,3236,910904,1.13
0055  ,2026-03-27,2,6176,12880133,16.06
