stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-03-20,1,0,0,0.0
000218,2026-03-20,2,0,0,0.0
000218,2026-03-20,3,0,0,0.0
000218,2026-03-20,4,0,0,0.0
000218,2026-03-20,5,0,0,0.0
000218,2026-03-20,6,0,0,0.0
000218,2026-03-20,7,0,0,0.0
000218,2026-03-20,8,0,0,0.0
000218,2026-03-20,9,0,0,0.0
000218,2026-03-20,10,0,0,0.0
000218,2026-03-20,11,0,0,0.0
000218,2026-03-20,12,0,0,0.0
000218,2026-03-20,13,0,0,0.0
000218,2026-03-20,14,0,0,0.0
000218,2026-03-20,15,1,422278902,100.0
000218,2026-03-20,17,1,422278902,100.0
000560,2026-03-20,1,0,0,0.0
000560,2026-03-20,2,0,0,0.0
000560,2026-03-20,3,0,0,0.0
000560,2026-03-20,4,0,0,0.0
000560,2026-03-20,5,0,0,0.0
000560,2026-03-20,6,0,0,0.0
000560,2026-03-20,7,0,0,0.0
000560,2026-03-20,8,0,0,0.0
000560,2026-03-20,9,0,0,0.0
000560,2026-03-20,10,0,0,0.0
000560,2026-03-20,11,0,0,0.0
000560,2026-03-20,12,0,0,0.0
000560,2026-03-20,13,0,0,0.0
000560,2026-03-20,14,0,0,0.0
000560,2026-03-20,15,1,29700000,100.0
000560,2026-03-20,17,1,29700000,100.0
000708,2026-03-20,1,0,0,0.0
000708,2026-03-20,2,0,0,0.0
000708,2026-03-20,3,0,0,0.0
000708,2026-03-20,4,0,0,0.0
000708,2026-03-20,5,0,0,0.0
000708,2026-03-20,6,0,0,0.0
000708,2026-03-20,7,0,0,0.0
000708,2026-03-20,8,0,0,0.0
000708,2026-03-20,9,0,0,0.0
000708,2026-03-20,10,0,0,0.0
000708,2026-03-20,11,0,0,0.0
000708,2026-03-20,12,0,0,0.0
000708,2026-03-20,13,0,0,0.0
000708,2026-03-20,14,0,0,0.0
000708,2026-03-20,15,1,20200000,100.0
000708,2026-03-20,17,1,20200000,100.0
000779,2026-03-20,1,0,0,0.0
000779,2026-03-20,2,0,0,0.0
000779,2026-03-20,3,0,0,0.0
000779,2026-03-20,4,0,0,0.0
000779,2026-03-20,5,0,0,0.0
000779,2026-03-20,6,0,0,0.0
000779,2026-03-20,7,0,0,0.0
000779,2026-03-20,8,0,0,0.0
000779,2026-03-20,9,0,0,0.0
000779,2026-03-20,10,0,0,0.0
000779,2026-03-20,11,0,0,0.0
000779,2026-03-20,12,0,0,0.0
000779,2026-03-20,13,0,0,0.0
000779,2026-03-20,14,0,0,0.0
000779,2026-03-20,15,1,1150000000,100.0
000779,2026-03-20,17,1,1150000000,100.0
000815,2026-03-20,1,0,0,0.0
000815,2026-03-20,2,0,0,0.0
000815,2026-03-20,3,0,0,0.0
000815,2026-03-20,4,0,0,0.0
000815,2026-03-20,5,0,0,0.0
000815,2026-03-20,6,0,0,0.0
000815,2026-03-20,7,0,0,0.0
000815,2026-03-20,8,0,0,0.0
000815,2026-03-20,9,0,0,0.0
000815,2026-03-20,10,0,0,0.0
000815,2026-03-20,11,0,0,0.0
000815,2026-03-20,12,0,0,0.0
000815,2026-03-20,13,0,0,0.0
000815,2026-03-20,14,0,0,0.0
000815,2026-03-20,15,1,692412444,100.0
000815,2026-03-20,17,1,692412444,100.0
000856,2026-03-20,1,0,0,0.0
000856,2026-03-20,2,0,0,0.0
000856,2026-03-20,3,0,0,0.0
000856,2026-03-20,4,0,0,0.0
000856,2026-03-20,5,0,0,0.0
000856,2026-03-20,6,0,0,0.0
000856,2026-03-20,7,0,0,0.0
000856,2026-03-20,8,0,0,0.0
000856,2026-03-20,9,0,0,0.0
000856,2026-03-20,10,0,0,0.0
000856,2026-03-20,11,0,0,0.0
000856,2026-03-20,12,0,0,0.0
000856,2026-03-20,13,0,0,0.0
000856,2026-03-20,14,0,0,0.0
000856,2026-03-20,15,1,231800000,100.0
000856,2026-03-20,17,1,231800000,100.0
0050  ,2026-03-20,1,1050801,307669971,1.71
0050  ,2026-03-20,2,1061802,2427246231,13.54
0050  ,2026-03-20,3,262143,1938073455,10.81
0050  ,2026-03-20,4,103886,1288341746,7.18
0050  ,2026-03-20,5,59461,1053477534,5.87
0050  ,2026-03-20,6,53142,1312271732,7.32
0050  ,2026-03-20,7,25966,910672191,5.08
0050  ,2026-03-20,8,14185,641950556,3.58
0050  ,2026-03-20,9,23808,1639335191,9.14
0050  ,2026-03-20,10,7606,1030689232,5.75
0050  ,2026-03-20,11,2083,556630456,3.1
0050  ,2026-03-20,12,379,182133022,1.01
0050  ,2026-03-20,13,118,81711867,0.45
0050  ,2026-03-20,14,61,54874035,0.3
0050  ,2026-03-20,15,234,4497422781,25.09
0050  ,2026-03-20,17,2665675,17922500000,100.0
0051  ,2026-03-20,1,6344,1361269,5.55
0051  ,2026-03-20,2,4333,8543413,34.87
0051  ,2026-03-20,3,468,3437751,14.03
0051  ,2026-03-20,4,136,1676049,6.84
0051  ,2026-03-20,5,76,1372693,5.6
0051  ,2026-03-20,6,41,1050436,4.28
0051  ,2026-03-20,7,16,547269,2.23
0051  ,2026-03-20,8,11,502809,2.05
0051  ,2026-03-20,9,15,925636,3.77
0051  ,2026-03-20,10,5,622500,2.54
0051  ,2026-03-20,11,3,771538,3.14
0051  ,2026-03-20,12,1,563000,2.29
0051  ,2026-03-20,13,3,2169680,8.85
0051  ,2026-03-20,14,1,955957,3.9
0051  ,2026-03-20,15,0,0,0.0
0051  ,2026-03-20,17,11453,24500000,100.0
0052  ,2026-03-20,1,111620,29842774,1.21
0052  ,2026-03-20,2,242884,517951105,21.01
0052  ,2026-03-20,3,47960,374809636,15.2
0052  ,2026-03-20,4,15446,198449292,8.05
0052  ,2026-03-20,5,8323,152646748,6.19
0052  ,2026-03-20,6,7743,195179278,7.91
0052  ,2026-03-20,7,3038,108044868,4.38
0052  ,2026-03-20,8,1883,87282419,3.54
0052  ,2026-03-20,9,2837,201381317,8.16
0052  ,2026-03-20,10,824,111899880,4.53
0052  ,2026-03-20,11,241,65498613,2.65
0052  ,2026-03-20,12,42,21008373,0.85
0052  ,2026-03-20,13,32,22585000,0.91
0052  ,2026-03-20,14,13,12029147,0.48
0052  ,2026-03-20,15,71,366426550,14.86
0052  ,2026-03-20,17,442957,2465000000,100.0
0053  ,2026-03-20,1,2064,189608,3.8
0053  ,2026-03-20,2,754,1455272,29.17
0053  ,2026-03-20,3,73,595157,11.93
0053  ,2026-03-20,4,10,132000,2.64
0053  ,2026-03-20,5,15,286000,5.73
0053  ,2026-03-20,6,4,107000,2.14
0053  ,2026-03-20,7,3,102000,2.04
0053  ,2026-03-20,8,4,182000,3.64
0053  ,2026-03-20,9,3,217000,4.35
0053  ,2026-03-20,10,1,126321,2.53
0053  ,2026-03-20,11,2,547642,10.97
0053  ,2026-03-20,12,0,0,0.0
0053  ,2026-03-20,13,0,0,0.0
0053  ,2026-03-20,14,0,0,0.0
0053  ,2026-03-20,15,1,1048000,21.01
0053  ,2026-03-20,17,2934,4988000,100.0
0055  ,2026-03-20,1,3227,906755,1.13
0055  ,2026-03-20,2,6178,12897201,16.09
0055  ,2026-03-20,3,1031,8114890,10.12
0055  ,2026-03-20,4,275,3502949,4.37
0055  ,2026-03-20,5,190,3468247,4.32
0055  ,2026-03-20,6,124,3205617,3.99
0055  ,2026-03-20,7,48,1705776,2.12
0055  ,2026-03-20,8,30,1399003,1.74
0055  ,2026-03-20,9,50,3464483,4.32
0055  ,2026-03-20,10,21,2701192,3.37
0055  ,2026-03-20,11,11,3229516,4.02
0055  ,2026-03-20,12,9,4094588,5.1
0055  ,2026-03-20,13,2,1427000,1.78
0055  ,2026-03-20,14,1,998842,1.24
0055  ,2026-03-20,15,3,29037941,36.22
0055  ,2026-03-20,17,11200,80154000,100.0
0056  ,2026-03-20,1,297360,92282118,0.66
0056  ,2026-03-20,2,740913,1746108078,12.67
0056  ,2026-03-20,3,216086,1670673329,12.12
0056  ,2026-03-20,4,92507,1171549701,8.5
0056  ,2026-03-20,5,55150,999726046,7.25
0056  ,2026-03-20,6,53596,1352797115,9.81
0056  ,2026-03-20,7,25302,895225447,6.49
0056  ,2026-03-20,8,15461,714054065,5.18
0056  ,2026-03-20,9,25558,1797183097,13.04
0056  ,2026-03-20,10,8115,1098563778,7.97
0056  ,2026-03-20,11,2070,560893131,4.07
0056  ,2026-03-20,12,374,182872207,1.32
0056  ,2026-03-20,13,122,84941680,0.61
0056  ,2026-03-20,14,57,52762939,0.38
0056  ,2026-03-20,15,138,1356401269,9.84
0056  ,2026-03-20,17,1532809,13776034000,100.0
0057  ,2026-03-20,1,651,48937,3.2
0057  ,2026-03-20,2,118,224467,14.69
0057  ,2026-03-20,3,9,68189,4.46
0057  ,2026-03-20,4,7,85100,5.57
0057  ,2026-03-20,5,2,37400,2.44
0057  ,2026-03-20,6,2,52000,3.4
0057  ,2026-03-20,7,2,66885,4.38
0057  ,2026-03-20,8,1,48000,3.14
0057  ,2026-03-20,9,1,97000,6.35
0057  ,2026-03-20,10,4,565000,37.0
0057  ,2026-03-20,11,1,234022,15.32
0057  ,2026-03-20,12,0,0,0.0
0057  ,2026-03-20,13,0,0,0.0
0057  ,2026-03-20,14,0,0,0.0
0057  ,2026-03-20,15,0,0,0.0
0057  ,2026-03-20,17,798,1527000,100.0
0061  ,2026-03-20,1,731,183192,0.16
0061  ,2026-03-20,2,3931,9303216,8.37
0061  ,2026-03-20,3,969,8083917,7.27
0061  ,2026-03-20,4,351,4601938,4.14
0061  ,2026-03-20,5,273,5148229,4.63
0061  ,2026-03-20,6,269,6956209,6.26
0061  ,2026-03-20,7,122,4491240,4.04
0061  ,2026-03-20,8,95,4475464,4.02
0061  ,2026-03-20,9,168,12840735,11.55
0061  ,2026-03-20,10,69,9251000,8.32
0061  ,2026-03-20,11,41,11713187,10.54
0061  ,2026-03-20,12,8,4247000,3.82
0061  ,2026-03-20,13,8,5448000,4.9
0061  ,2026-03-20,14,0,0,0.0
0061  ,2026-03-20,15,5,24372673,21.93
0061  ,2026-03-20,17,7040,111116000,100.0
006201,2026-03-20,1,631,120230,0.7
006201,2026-03-20,2,1135,2354276,13.89
006201,2026-03-20,3,179,1418990,8.37
006201,2026-03-20,4,54,679688,4.01
006201,2026-03-20,5,38,709787,4.18
006201,2026-03-20,6,22,591921,3.49
006201,2026-03-20,7,13,442728,2.61
006201,2026-03-20,8,7,329155,1.94
006201,2026-03-20,9,5,323000,1.9
006201,2026-03-20,10,2,303000,1.78
006201,2026-03-20,11,0,0,0.0
006201,2026-03-20,12,2,830657,4.9
006201,2026-03-20,13,2,1274868,7.52
006201,2026-03-20,14,1,881700,5.2
006201,2026-03-20,15,2,6686000,39.45
006201,2026-03-20,17,2093,16946000,100.0
006203,2026-03-20,1,760,116322,1.13
006203,2026-03-20,2,356,609811,5.96
006203,2026-03-20,3,28,209409,2.04
006203,2026-03-20,4,7,99520,0.97
006203,2026-03-20,5,8,140020,1.37
006203,2026-03-20,6,3,79000,0.77
006203,2026-03-20,7,0,0,0.0
006203,2026-03-20,8,2,87918,0.86
006203,2026-03-20,9,2,156000,1.52
006203,2026-03-20,10,1,116000,1.13
006203,2026-03-20,11,2,572000,5.59
006203,2026-03-20,12,2,903000,8.83
006203,2026-03-20,13,0,0,0.0
006203,2026-03-20,14,1,1000000,9.78
006203,2026-03-20,15,2,6129000,59.98
006203,2026-03-20,17,1174,10218000,100.0
006204,2026-03-20,1,842,119168,7.94
006204,2026-03-20,2,294,508416,33.89
006204,2026-03-20,3,14,103283,6.88
006204,2026-03-20,4,4,54487,3.63
006204,2026-03-20,5,3,55875,3.72
006204,2026-03-20,6,2,54000,3.6
006204,2026-03-20,7,0,0,0.0
006204,2026-03-20,8,1,44000,2.93
006204,2026-03-20,9,1,70000,4.66
006204,2026-03-20,10,2,271000,18.06
006204,2026-03-20,11,1,219771,14.65
006204,2026-03-20,12,0,0,0.0
006204,2026-03-20,13,0,0,0.0
006204,2026-03-20,14,0,0,0.0
006204,2026-03-20,15,0,0,0.0
006204,2026-03-20,17,1164,1500000,100.0
006205,2026-03-20,1,3336,1037517,0.96
006205,2026-03-20,2,4372,9856702,9.13
006205,2026-03-20,3,1076,8268788,7.66
006205,2026-03-20,4,365,4636648,4.29
006205,2026-03-20,5,255,4690016,4.34
006205,2026-03-20,6,201,5066159,4.69
006205,2026-03-20,7,106,3794215,3.51
006205,2026-03-20,8,39,1831446,1.69
006205,2026-03-20,9,123,8766835,8.12
006205,2026-03-20,10,59,8363255,7.74
006205,2026-03-20,11,10,2990563,2.77
006205,2026-03-20,12,13,6635654,6.14
006205,2026-03-20,13,8,5603000,5.19
006205,2026-03-20,14,3,2579000,2.38
006205,2026-03-20,15,8,33819202,31.33
