stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-04-17,1,0,0,0.0
000218,2026-04-17,2,0,0,0.0
000218,2026-04-17,3,0,0,0.0
000218,2026-04-17,4,0,0,0.0
000218,2026-04-17,5,0,0,0.0
000218,2026-04-17,6,0,0,0.0
000218,2026-04-17,7,0,0,0.0
000218,2026-04-17,8,0,0,0.0
000218,2026-04-17,9,0,0,0.0
000218,2026-04-17,10,0,0,0.0
000218,2026-04-17,11,0,0,0.0
000218,2026-04-17,12,0,0,0.0
000218,2026-04-17,13,0,0,0.0
000218,2026-04-17,14,0,0,0.0
000218,2026-04-17,15,1,422278902,100.0
000218,2026-04-17,17,1,422278902,100.0
000560,2026-04-17,1,0,0,0.0
000560,2026-04-17,2,0,0,0.0
000560,2026-04-17,3,0,0,0.0
000560,2026-04-17,4,0,0,0.0
000560,2026-04-17,5,0,0,0.0
000560,2026-04-17,6,0,0,0.0
000560,2026-04-17,7,0,0,0.0
000560,2026-04-17,8,0,0,0.0
000560,2026-04-17,9,0,0,0.0
000560,2026-04-17,10,0,0,0.0
000560,2026-04-17,11,0,0,0.0
000560,2026-04-17,12,0,0,0.0
000560,2026-04-17,13,0,0,0.0
000560,2026-04-17,14,0,0,0.0
000560,2026-04-17,15,1,29700000,100.0
000560,2026-04-17,17,1,29700000,100.0
000708,2026-04-17,1,0,0,0.0
000708,2026-04-17,2,0,0,0.0
000708,2026-04-17,3,0,0,0.0
000708,2026-04-17,4,0,0,0.0
000708,2026-04-17,5,0,0,0.0
000708,2026-04-17,6,0,0,0.0
000708,2026-04-17,7,0,0,0.0
000708,2026-04-17,8,0,0,0.0
000708,2026-04-17,9,0,0,0.0
000708,2026-04-17,10,0,0,0.0
000708,2026-04-17,11,0,0,0.0
000708,2026-04-17,12,0,0,0.0
000708,2026-04-17,13,0,0,0.0
000708,2026-04-17,14,0,0,0.0
000708,2026-04-17,15,1,20200000,100.0
000708,2026-04-17,17,1,20200000,100.0
000779,2026-04-17,1,0,0,0.0
000779,2026-04-17,2,0,0,0.0
000779,2026-04-17,3,0,0,0.0
000779,2026-04-17,4,0,0,0.0
