stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-05-29,1,0,0,0.0
000218,2026-05-29,2,0,0,0.0
000218,2026-05-29,3,0,0,0.0
000218,2026-05-29,4,0,0,0.0
000218,2026-05-29,5,0,0,0.0
000218,2026-05-29,6,0,0,0.0
000218,2026-05-29,7,0,0,0.0
000218,2026-05-29,8,0,0,0.0
000218,2026-05-29,9,0,0,0.0
000218,2026-05-29,10,0,0,0.0
000218,2026-05-29,11,0,0,0.0
000218,2026-05-29,12,0,0,0.0
000218,2026-05-29,13,0,0,0.0
000218,2026-05-29,14,0,0,0.0
000218,2026-05-29,15,1,422278902,100.0
000218,2026-05-29,17,1,422278902,100.0
000560,2026-05-29,1,0,0,0.0
000560,2026-05-29,2,0,0,0.0
000560,2026-05-29,3,0,0,0.0
000560,2026-05-29,4,0,0,0.0
000560,2026-05-29,5,0,0,0.0
000560,2026-05-29,6,0,0,0.0
000560,2026-05-29,7,0,0,0.0
000560,2026-05-29,8,0,0,0.0
000560,2026-05-29,9,0,0,0.0
000560,2026-05-29,10,0,0,0.0
000560,2026-05-29,11,0,0,0.0
000560,2026-05-29,12,0,0,0.0
000560,2026-05-29,13,0,0,0.0
000560,2026-05-29,14,0,0,0.0
000560,2026-05-29,15,1,29700000,100.0
000560,2026-05-29,17,1,29700000,100.0
000708,2026-05-29,1,0,0,0.0
000708,2026-05-29,2,0,0,0.0
000708,2026-05-29,3,0,0,0.0
000708,2026-05-29,4,0,0,0.0
000708,2026-05-29,5,0,0,0.0
000708,2026-05-29,6,0,0,0.0
000708,2026-05-29,7,0,0,0.0
000708,2026-05-29,8,0,0,0.0
000708,2026-05-29,9,0,0,0.0
000708,2026-05-29,10,0,0,0.0
000708,2026-05-29,11,0,0,0.0
000708,2026-05-29,12,0,0,0.0
000708,2026-05-29,13,0,0,0.0
000708,2026-05-29,14,0,0,0.0
000708,2026-05-29,15,1,20200000,100.0
000708,2026-05-29,17,1,20200000,100.0
000779,2026-05-29,1,0,0,0.0
000779,2026-05-29,2,0,0,0.0
000779,2026-05-29,3,0,0,0.0
000779,2026-05-29,4,0,0,0.0
000779,2026-05-29,5,0,0,0.0
000779,2026-05-29,6,0,0,0.0
000779,2026-05-29,7,0,0,0.0
000779,2026-05-29,8,0,0,0.0
000779,2026-05-29,9,0,0,0.0
000779,2026-05-29,10,0,0,0.0
000779,2026-05-29,11,0,0,0.0
000779,2026-05-29,12,0,0,0.0
000779,2026-05-29,13,0,0,0.0
000779,2026-05-29,14,0,0,0.0
000779,2026-05-29,15,1,1150000000,100.0
000779,2026-05-29,17,1,1150000000,100.0
000815,2026-05-29,1,0,0,0.0
000815,2026-05-29,2,0,0,0.0
000815,2026-05-29,3,0,0,0.0
000815,2026-05-29,4,0,0,0.0
000815,2026-05-29,5,0,0,0.0
000815,2026-05-29,6,0,0,0.0
000815,2026-05-29,7,0,0,0.0
000815,2026-05-29,8,0,0,0.0
000815,2026-05-29,9,0,0,0.0
000815,2026-05-29,10,0,0,0.0
000815,2026-05-29,11,0,0,0.0
000815,2026-05-29,12,0,0,0.0
000815,2026-05-29,13,0,0,0.0
000815,2026-05-29,14,0,0,0.0
000815,2026-05-29,15,1,2505407068,100.0
000815,2026-05-29,17,1,2505407068,100.0
000856,2026-05-29,1,0,0,0.0
000856,2026-05-29,2,0,0,0.0
000856,2026-05-29,3,0,0,0.0
000856,2026-05-29,4,0,0,0.0
000856,2026-05-29,5,0,0,0.0
000856,2026-05-29,6,0,0,0.0
000856,2026-05-29,7,0,0,0.0
000856,2026-05-29,8,0,0,0.0
000856,2026-05-29,9,0,0,0.0
000856,2026-05-29,10,0,0,0.0
000856,2026-05-29,11,0,0,0.0
000856,2026-05-29,12,0,0,0.0
000856,2026-05-29,13,0,0,0.0
000856,2026-05-29,14,0,0,0.0
000856,2026-05-29,15,1,231800000,100.0
000856,2026-05-29,17,1,231800000,100.0
00400A,2026-05-29,1,9619,2668415,0.17
00400A,2026-05-29,2,63596,156391262,10.23
00400A,2026-05-29,3,18910,166409146,10.89
00400A,2026-05-29,4,5146,68465749,4.48
00400A,2026-05-29,5,5725,110762854,7.25
00400A,2026-05-29,6,4399,119906727,7.84
00400A,2026-05-29,7,1797,66338299,4.34
00400A,2026-05-29,8,2276,110857618,7.25
00400A,2026-05-29,9,2787,221546988,14.5
00400A,2026-05-29,10,981,148983156,9.75
00400A,2026-05-29,11,312,90474193,5.92
00400A,2026-05-29,12,69,34089598,2.23
00400A,2026-05-29,13,20,14508776,0.94
00400A,2026-05-29,14,19,17673000,1.15
00400A,2026-05-29,15,41,198634219,13.0
00400A,2026-05-29,17,115697,1527640000,100.0
00401A,2026-05-29,1,1263,300700,0.11
00401A,2026-05-29,2,10514,25711254,9.96
00401A,2026-05-29,3,3197,29089983,11.27
00401A,2026-05-29,4,605,8136380,3.15
00401A,2026-05-29,5,963,18805112,7.29
00401A,2026-05-29,6,667,18631453,7.22
00401A,2026-05-29,7,238,8973507,3.47
00401A,2026-05-29,8,409,20226000,7.84
00401A,2026-05-29,9,451,37828727,14.66
00401A,2026-05-29,10,116,18168000,7.04
00401A,2026-05-29,11,37,10781005,4.18
00401A,2026-05-29,12,10,4702000,1.82
00401A,2026-05-29,13,3,2254000,0.87
00401A,2026-05-29,14,3,2799650,1.08
00401A,2026-05-29,15,13,51487229,19.96
00401A,2026-05-29,17,18489,257895000,100.0
00403A,2026-05-29,1,55908,16370502,0.09
00403A,2026-05-29,2,568096,1471433385,8.1
00403A,2026-05-29,3,199094,1739161130,9.58
00403A,2026-05-29,4,62799,837496019,4.61
00403A,2026-05-29,5,66674,1289844589,7.1
00403A,2026-05-29,6,54027,1466932016,8.08
00403A,2026-05-29,7,23087,855268000,4.71
00403A,2026-05-29,8,25325,1231841128,6.78
00403A,2026-05-29,9,35791,2797217935,15.4
00403A,2026-05-29,10,13596,2018927169,11.12
00403A,2026-05-29,11,4685,1342348475,7.39
00403A,2026-05-29,12,1229,615733707,3.39
00403A,2026-05-29,13,370,263190328,1.44
00403A,2026-05-29,14,309,293843100,1.61
00403A,2026-05-29,15,408,1913913517,10.54
00403A,2026-05-29,17,1111398,18153519000,100.0
0050  ,2026-05-29,1,1244873,352345343,1.84
0050  ,2026-05-29,2,1126545,2564761963,13.42
0050  ,2026-05-29,3,278070,2049617821,10.73
0050  ,2026-05-29,4,110870,1373284634,7.19
0050  ,2026-05-29,5,61645,1091238082,5.71
0050  ,2026-05-29,6,56289,1389362148,7.27
0050  ,2026-05-29,7,27233,954418755,4.99
0050  ,2026-05-29,8,14999,678739083,3.55
0050  ,2026-05-29,9,25074,1723239816,9.02
0050  ,2026-05-29,10,7993,1077886803,5.64
0050  ,2026-05-29,11,2205,591417771,3.09
0050  ,2026-05-29,12,393,190067551,0.99
0050  ,2026-05-29,13,129,88645822,0.46
0050  ,2026-05-29,14,61,54845833,0.28
0050  ,2026-05-29,15,236,4919133575,25.75
0050  ,2026-05-29,17,2956615,19099000000,100.0
0051  ,2026-05-29,1,8252,1495085,6.1
0051  ,2026-05-29,2,4351,8594183,35.07
0051  ,2026-05-29,3,461,3370853,13.75
0051  ,2026-05-29,4,135,1676974,6.84
0051  ,2026-05-29,5,72,1297687,5.29
0051  ,2026-05-29,6,45,1146662,4.68
0051  ,2026-05-29,7,19,654061,2.66
0051  ,2026-05-29,8,7,317318,1.29
0051  ,2026-05-29,9,17,1103636,4.5
0051  ,2026-05-29,10,4,486575,1.98
0051  ,2026-05-29,11,2,541903,2.21
0051  ,2026-05-29,12,1,574000,2.34
0051  ,2026-05-29,13,3,2170659,8.85
0051  ,2026-05-29,14,0,0,0.0
0051  ,2026-05-29,15,1,1070404,4.36
0051  ,2026-05-29,17,13370,24500000,100.0
0052  ,2026-05-29,1,123814,33217697,1.32
0052  ,2026-05-29,2,239432,509460864,20.27
0052  ,2026-05-29,3,47328,367996000,14.64
0052  ,2026-05-29,4,15218,194589168,7.74
0052  ,2026-05-29,5,8259,151211177,6.01
0052  ,2026-05-29,6,7405,186216338,7.41
0052  ,2026-05-29,7,3024,107266164,4.26
0052  ,2026-05-29,8,1800,83321734,3.31
0052  ,2026-05-29,9,2789,196150154,7.8
0052  ,2026-05-29,10,767,104370841,4.15
0052  ,2026-05-29,11,229,64139341,2.55
0052  ,2026-05-29,12,42,20259121,0.8
0052  ,2026-05-29,13,34,23517018,0.93
0052  ,2026-05-29,14,13,11901791,0.47
0052  ,2026-05-29,15,66,459382592,18.28
0052  ,2026-05-29,17,450220,2513000000,100.0
0053  ,2026-05-29,1,1703,167364,3.35
0053  ,2026-05-29,2,757,1443098,28.93
0053  ,2026-05-29,3,73,595275,11.93
0053  ,2026-05-29,4,10,130000,2.6
0053  ,2026-05-29,5,15,286000,5.73
0053  ,2026-05-29,6,6,158000,3.16
0053  ,2026-05-29,7,3,94000,1.88
0053  ,2026-05-29,8,3,143000,2.86
0053  ,2026-05-29,9,3,208000,4.17
0053  ,2026-05-29,10,1,192621,3.86
0053  ,2026-05-29,11,2,534642,10.71
0053  ,2026-05-29,12,0,0,0.0
0053  ,2026-05-29,13,0,0,0.0
0053  ,2026-05-29,14,0,0,0.0
0053  ,2026-05-29,15,1,1036000,20.76
0053  ,2026-05-29,17,2577,4988000,100.0
0055  ,2026-05-29,1,3285,894017,1.1
0055  ,2026-05-29,2,6101,12773081,15.73
0055  ,2026-05-29,3,1029,8092525,9.97
0055  ,2026-05-29,4,286,3654274,4.5
0055  ,2026-05-29,5,185,3376037,4.16
0055  ,2026-05-29,6,122,3136380,3.86
0055  ,2026-05-29,7,48,1709721,2.1
0055  ,2026-05-29,8,33,1535661,1.89
0055  ,2026-05-29,9,51,3535462,4.35
0055  ,2026-05-29,10,21,2790932,3.43
0055  ,2026-05-29,11,14,3861530,4.75
0055  ,2026-05-29,12,7,3143168,3.87
0055  ,2026-05-29,13,4,2789000,3.43
0055  ,2026-05-29,14,0,0,0.0
0055  ,2026-05-29,15,4,29862212,36.79
0055  ,2026-05-29,17,11190,81154000,100.0
0056  ,2026-05-29,1,320698,95366060,0.69
0056  ,2026-05-29,2,736036,1724329896,12.64
0056  ,2026-05-29,3,212971,1647197237,12.08
0056  ,2026-05-29,4,90655,1146175306,8.4
0056  ,2026-05-29,5,54421,986533910,7.23
0056  ,2026-05-29,6,52007,1312626968,9.62
0056  ,2026-05-29,7,24609,870630551,6.38
0056  ,2026-05-29,8,15251,704238496,5.16
0056  ,2026-05-29,9,24811,1746012080,12.8
0056  ,2026-05-29,10,7906,1074972364,7.88
0056  ,2026-05-29,11,1964,534852807,3.92
0056  ,2026-05-29,12,343,168224014,1.23
0056  ,2026-05-29,13,124,86105392,0.63
0056  ,2026-05-29,14,58,53948796,0.39
0056  ,2026-05-29,15,142,1481352113,10.86
0056  ,2026-05-29,17,1541996,13632534000,100.0
0057  ,2026-05-29,1,478,51598,3.37
0057  ,2026-05-29,2,118,224114,14.67
0057  ,2026-05-29,3,11,90616,5.93
0057  ,2026-05-29,4,7,87100,5.7
0057  ,2026-05-29,5,0,0,0.0
0057  ,2026-05-29,6,2,49000,3.2
0057  ,2026-05-29,7,1,32000,2.09
0057  ,2026-05-29,8,1,41000,2.68
0057  ,2026-05-29,9,2,130083,8.51
0057  ,2026-05-29,10,6,821489,53.79
0057  ,2026-05-29,11,0,0,0.0
0057  ,2026-05-29,12,0,0,0.0
0057  ,2026-05-29,13,0,0,0.0
0057  ,2026-05-29,14,0,0,0.0
0057  ,2026-05-29,15,0,0,0.0
0057  ,2026-05-29,17,626,1527000,100.0
0061  ,2026-05-29,1,708,181349,0.17
0061  ,2026-05-29,2,3592,8513508,8.25
0061  ,2026-05-29,3,896,7437313,7.21
0061  ,2026-05-29,4,310,4091117,3.96
0061  ,2026-05-29,5,238,4491296,4.35
0061  ,2026-05-29,6,246,6376790,6.18
0061  ,2026-05-29,7,123,4508899,4.37
0061  ,2026-05-29,8,77,3629865,3.52
0061  ,2026-05-29,9,146,11111418,10.77
0061  ,2026-05-29,10,63,8373000,8.11
0061  ,2026-05-29,11,39,10993893,10.66
0061  ,2026-05-29,12,8,4062000,3.93
0061  ,2026-05-29,13,9,6088000,5.9
0061  ,2026-05-29,14,0,0,0.0
0061  ,2026-05-29,15,6,23257552,22.55
0061  ,2026-05-29,17,6461,103116000,100.0
006201,2026-05-29,1,1116,229367,1.17
006201,2026-05-29,2,1699,3504230,18.02
006201,2026-05-29,3,273,2150381,11.05
006201,2026-05-29,4,79,997507,5.12
006201,2026-05-29,5,47,875134,4.5
006201,2026-05-29,6,28,705317,3.62
006201,2026-05-29,7,14,472174,2.42
006201,2026-05-29,8,6,280542,1.44
006201,2026-05-29,9,10,736629,3.78
006201,2026-05-29,10,0,0,0.0
006201,2026-05-29,11,0,0,0.0
006201,2026-05-29,12,4,2005428,10.31
006201,2026-05-29,13,1,638291,3.28
006201,2026-05-29,14,0,0,0.0
006201,2026-05-29,15,2,6851000,35.23
006201,2026-05-29,17,3279,19446000,100.0
