stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-07-17,1,0,0,0.0
000218,2026-07-17,2,0,0,0.0
000218,2026-07-17,3,0,0,0.0
000218,2026-07-17,4,0,0,0.0
000218,2026-07-17,5,0,0,0.0
000218,2026-07-17,6,0,0,0.0
000218,2026-07-17,7,0,0,0.0
000218,2026-07-17,8,0,0,0.0
000218,2026-07-17,9,0,0,0.0
000218,2026-07-17,10,0,0,0.0
000218,2026-07-17,11,0,0,0.0
000218,2026-07-17,12,0,0,0.0
000218,2026-07-17,13,0,0,0.0
000218,2026-07-17,14,0,0,0.0
000218,2026-07-17,15,1,422278902,100.0
000218,2026-07-17,17,1,422278902,100.0
000560,2026-07-17,1,0,0,0.0
000560,2026-07-17,2,0,0,0.0
000560,2026-07-17,3,0,0,0.0
000560,2026-07-17,4,0,0,0.0
000560,2026-07-17,5,0,0,0.0
000560,2026-07-17,6,0,0,0.0
000560,2026-07-17,7,0,0,0.0
000560,2026-07-17,8,0,0,0.0
000560,2026-07-17,9,0,0,0.0
000560,2026-07-17,10,0,0,0.0
000560,2026-07-17,11,0,0,0.0
000560,2026-07-17,12,0,0,0.0
000560,2026-07-17,13,0,0,0.0
000560,2026-07-17,14,0,0,0.0
000560,2026-07-17,15,1,29700000,100.0
000560,2026-07-17,17,1,29700000,100.0
000708,2026-07-17,1,0,0,0.0
000708,2026-07-17,2,0,0,0.0
000708,2026-07-17,3,0,0,0.0
000708,2026-07-17,4,0,0,0.0
000708,2026-07-17,5,0,0,0.0
000708,2026-07-17,6,0,0,0.0
000708,2026-07-17,7,0,0,0.0
000708,2026-07-17,8,0,0,0.0
000708,2026-07-17,9,0,0,0.0
000708,2026-07-17,10,0,0,0.0
000708,2026-07-17,11,0,0,0.0
000708,2026-07-17,12,0,0,0.0
000708,2026-07-17,13,0,0,0.0
000708,2026-07-17,14,0,0,0.0
000708,2026-07-17,15,1,20200000,100.0
000708,2026-07-17,17,1,20200000,100.0
000779,2026-07-17,1,0,0,0.0
000779,2026-07-17,2,0,0,0.0
000779,2026-07-17,3,0,0,0.0
000779,2026-07-17,4,0,0,0.0
000779,2026-07-17,5,0,0,0.0
000779,2026-07-17,6,0,0,0.0
000779,2026-07-17,7,0,0,0.0
000779,2026-07-17,8,0,0,0.0
000779,2026-07-17,9,0,0,0.0
000779,2026-07-17,10,0,0,0.0
000779,2026-07-17,11,0,0,0.0
000779,2026-07-17,12,0,0,0.0
000779,2026-07-17,13,0,0,0.0
000779,2026-07-17,14,0,0,0.0
000779,2026-07-17,15,1,1150000000,100.0
000779,2026-07-17,17,1,1150000000,100.0
000815,2026-07-17,1,0,0,0.0
000815,2026-07-17,2,0,0,0.0
000815,2026-07-17,3,0,0,0.0
000815,2026-07-17,4,0,0,0.0
000815,2026-07-17,5,0,0,0.0
000815,2026-07-17,6,0,0,0.0
000815,2026-07-17,7,0,0,0.0
000815,2026-07-17,8,0,0,0.0
000815,2026-07-17,9,0,0,0.0
000815,2026-07-17,10,0,0,0.0
000815,2026-07-17,11,0,0,0.0
000815,2026-07-17,12,0,0,0.0
000815,2026-07-17,13,0,0,0.0
000815,2026-07-17,14,0,0,0.0
000815,2026-07-17,15,1,2505407068,100.0
000815,2026-07-17,17,1,2505407068,100.0
000856,2026-07-17,1,0,0,0.0
000856,2026-07-17,2,0,0,0.0
000856,2026-07-17,3,0,0,0.0
000856,2026-07-17,4,0,0,0.0
000856,2026-07-17,5,0,0,0.0
000856,2026-07-17,6,0,0,0.0
000856,2026-07-17,7,0,0,0.0
000856,2026-07-17,8,0,0,0.0
000856,2026-07-17,9,0,0,0.0
000856,2026-07-17,10,0,0,0.0
000856,2026-07-17,11,0,0,0.0
000856,2026-07-17,12,0,0,0.0
000856,2026-07-17,13,0,0,0.0
000856,2026-07-17,14,0,0,0.0
000856,2026-07-17,15,1,231800000,100.0
000856,2026-07-17,17,1,231800000,100.0
00400A,2026-07-17,1,12001,3409620,0.18
00400A,2026-07-17,2,72361,176649329,9.36
00400A,2026-07-17,3,22056,191295723,10.13
00400A,2026-07-17,4,6841,90159718,4.77
00400A,2026-07-17,5,6769,129810095,6.88
00400A,2026-07-17,6,5569,149454996,7.92
00400A,2026-07-17,7,2582,94634538,5.01
00400A,2026-07-17,8,2695,130102468,6.89
00400A,2026-07-17,9,3778,290194200,15.38
00400A,2026-07-17,10,1450,211176162,11.19
00400A,2026-07-17,11,438,124014982,6.57
00400A,2026-07-17,12,92,45270577,2.39
00400A,2026-07-17,13,32,22698599,1.2
00400A,2026-07-17,14,21,19376173,1.02
00400A,2026-07-17,15,50,208392820,11.04
00400A,2026-07-17,17,136735,1886640000,100.0
00401A,2026-07-17,1,1393,354648,0.14
00401A,2026-07-17,2,9953,24107517,10.0
00401A,2026-07-17,3,2961,26661195,11.06
00401A,2026-07-17,4,643,8588967,3.56
00401A,2026-07-17,5,884,17233788,7.15
00401A,2026-07-17,6,575,15991173,6.63
00401A,2026-07-17,7,213,7939150,3.29
00401A,2026-07-17,8,370,18211150,7.55
00401A,2026-07-17,9,379,31379953,13.02
00401A,2026-07-17,10,104,16107664,6.68
00401A,2026-07-17,11,35,10139200,4.2
00401A,2026-07-17,12,9,4147838,1.72
00401A,2026-07-17,13,0,0,0.0
00401A,2026-07-17,14,3,2713010,1.12
00401A,2026-07-17,15,14,57319747,23.79
00401A,2026-07-17,17,17536,240895000,100.0
00402A,2026-07-17,1,2212,612040,0.08
00402A,2026-07-17,2,28196,73079353,9.78
00402A,2026-07-17,3,9539,85679103,11.46
00402A,2026-07-17,4,2398,31946663,4.27
00402A,2026-07-17,5,2997,58586921,7.84
00402A,2026-07-17,6,2182,60381089,8.08
00402A,2026-07-17,7,689,25635851,3.43
00402A,2026-07-17,8,1181,58335275,7.8
00402A,2026-07-17,9,1273,106013443,14.18
00402A,2026-07-17,10,437,68084025,9.11
00402A,2026-07-17,11,156,45495125,6.08
00402A,2026-07-17,12,66,33591907,4.49
00402A,2026-07-17,13,12,8765000,1.17
00402A,2026-07-17,14,12,11682000,1.56
00402A,2026-07-17,15,19,79239205,10.6
00402A,2026-07-17,17,51369,747127000,100.0
00403A,2026-07-17,1,58013,17275393,0.1
00403A,2026-07-17,2,501871,1292760589,8.19
00403A,2026-07-17,3,177521,1540520373,9.76
00403A,2026-07-17,4,58515,775495381,4.91
00403A,2026-07-17,5,59200,1139649103,7.22
00403A,2026-07-17,6,49038,1322056104,8.37
00403A,2026-07-17,7,21737,801197810,5.07
00403A,2026-07-17,8,22425,1086433209,6.88
00403A,2026-07-17,9,31814,2465815761,15.62
00403A,2026-07-17,10,11766,1728034799,10.94
00403A,2026-07-17,11,3793,1078970223,6.83
00403A,2026-07-17,12,932,466226587,2.95
00403A,2026-07-17,13,267,190452298,1.2
00403A,2026-07-17,14,231,219029000,1.38
00403A,2026-07-17,15,332,1659602370,10.51
00403A,2026-07-17,17,997455,15783519000,100.0
00404A,2026-07-17,1,1094,292365,0.08
00404A,2026-07-17,2,12997,33745435,9.55
