stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-08-07,1,0,0,0.0
000218,2026-08-07,2,0,0,0.0
000218,2026-08-07,3,0,0,0.0
000218,2026-08-07,4,0,0,0.0
000218,2026-08-07,5,0,0,0.0
000218,2026-08-07,6,0,0,0.0
000218,2026-08-07,7,0,0,0.0
000218,2026-08-07,8,0,0,0.0
000218,2026-08-07,9,0,0,0.0
000218,2026-08-07,10,0,0,0.0
000218,2026-08-07,11,0,0,0.0
000218,2026-08-07,12,0,0,0.0
000218,2026-08-07,13,0,0,0.0
000218,2026-08-07,14,0,0,0.0
000218,2026-08-07,15,1,422278902,100.0
000218,2026-08-07,17,1,422278902,100.0
000560,2026-08-07,1,0,0,0.0
000560,2026-08-07,2,0,0,0.0
000560,2026-08-07,3,0,0,0.0
000560,2026-08-07,4,0,0,0.0
000560,2026-08-07,5,0,0,0.0
000560,2026-08-07,6,0,0,0.0
000560,2026-08-07,7,0,0,0.0
000560,2026-08-07,8,0,0,0.0
000560,2026-08-07,9,0,0,0.0
000560,2026-08-07,10,0,0,0.0
000560,2026-08-07,11,0,0,0.0
000560,2026-08-07,12,0,0,0.0
000560,2026-08-07,13,0,0,0.0
000560,2026-08-07,14,0,0,0.0
000560,2026-08-07,15,1,29700000,100.0
000560,2026-08-07,17,1,29700000,100.0
000708,2026-08-07,1,0,0,0.0
000708,2026-08-07,2,0,0,0.0
000708,2026-08-07,3,0,0,0.0
000708,2026-08-07,4,0,0,0.0
000708,2026-08-07,5,0,0,0.0
000708,2026-08-07,6,0,0,0.0
000708,2026-08-07,7,0,0,0.0
000708,2026-08-07,8,0,0,0.0
000708,2026-08-07,9,0,0,0.0
000708,2026-08-07,10,0,0,0.0
000708,2026-08-07,11,0,0,0.0
000708,2026-08-07,12,0,0,0.0
000708,2026-08-07,13,0,0,0.0
000708,2026-08-07,14,0,0,0.0
000708,2026-08-07,15,1,20200000,100.0
000708,2026-08-07,17,1,20200000,100.0
000779,2026-08-07,1,0,0,0.0
000779,2026-08-07,2,0,0,0.0
000779,2026-08-07,3,0,0,0.0
000779,2026-08-07,4,0,0,0.0
000779,2026-08-07,5,0,0,0.0
000779,2026-08-07,6,0,0,0.0
000779,2026-08-07,7,0,0,0.0
000779,2026-08-07,8,0,0,0.0
000779,2026-08-07,9,0,0,0.0
000779,2026-08-07,10,0,0,0.0
000779,2026-08-07,11,0,0,0.0
000779,2026-08-07,12,0,0,0.0
000779,2026-08-07,13,0,0,0.0
000779,2026-08-07,14,0,0,0.0
000779,2026-08-07,15,1,1150000000,100.0
000779,2026-08-07,17,1,1150000000,100.0
000815,2026-08-07,1,0,0,0.0
000815,2026-08-07,2,0,0,0.0
000815,2026-08-07,3,0,0,0.0
000815,2026-08-07,4,0,0,0.0
000815,2026-08-07,5,0,0,0.0
000815,2026-08-07,6,0,0,0.0
000815,2026-08-07,7,0,0,0.0
000815,2026-08-07,8,0,0,0.0
000815,2026-08-07,9,0,0,0.0
000815,2026-08-07,10,0,0,0.0
000815,2026-08-07,11,0,0,0.0
000815,2026-08-07,12,0,0,0.0
000815,2026-08-07,13,0,0,0.0
000815,2026-08-07,14,0,0,0.0
000815,2026-08-07,15,1,2505407068,100.0
000815,2026-08-07,17,1,2505407068,100.0
000856,2026-08-07,1,0,0,0.0
000856,2026-08-07,2,0,0,0.0
000856,2026-08-07,3,0,0,0.0
000856,2026-08-07,4,0,0,0.0
000856,2026-08-07,5,0,0,0.0
000856,2026-08-07,6,0,0,0.0
000856,2026-08-07,7,0,0,0.0
000856,2026-08-07,8,0,0,0.0
000856,2026-08-07,9,0,0,0.0
000856,2026-08-07,10,0,0,0.0
000856,2026-08-07,11,0,0,0.0
000856,2026-08-07,12,0,0,0.0
000856,2026-08-07,13,0,0,0.0
000856,2026-08-07,14,0,0,0.0
000856,2026-08-07,15,1,323400000,100.0
000856,2026-08-07,17,1,323400000,100.0
00400A,2026-08-07,1,12036,3524350,0.16
00400A,2026-08-07,2,71023,173968606,8.14
00400A,2026-08-07,3,22535,194053903,9.08
00400A,2026-08-07,4,7384,96816623,4.53
00400A,2026-08-07,5,7159,136710294,6.39
00400A,2026-08-07,6,6150,163855996,7.66
00400A,2026-08-07,7,2894,105659004,4.94
00400A,2026-08-07,8,2912,139845302,6.54
00400A,2026-08-07,9,4264,324357742,15.18
00400A,2026-08-07,10,1664,240943245,11.27
00400A,2026-08-07,11,518,148549086,6.95
00400A,2026-08-07,12,106,52059667,2.43
00400A,2026-08-07,13,35,24538100,1.14
00400A,2026-08-07,14,26,24196000,1.13
00400A,2026-08-07,15,55,307562082,14.39
00400A,2026-08-07,17,138761,2136640000,100.0
00401A,2026-08-07,1,1410,357476,0.16
00401A,2026-08-07,2,9729,23585821,10.72
00401A,2026-08-07,3,2905,26152820,11.89
00401A,2026-08-07,4,650,8657729,3.93
00401A,2026-08-07,5,851,16572433,7.53
00401A,2026-08-07,6,593,16431972,7.47
00401A,2026-08-07,7,220,8182439,3.72
00401A,2026-08-07,8,361,17740734,8.06
00401A,2026-08-07,9,382,31351043,14.25
00401A,2026-08-07,10,104,15792023,7.18
00401A,2026-08-07,11,39,11402000,5.18
00401A,2026-08-07,12,7,3338493,1.51
00401A,2026-08-07,13,2,1420000,0.64
00401A,2026-08-07,14,2,1905000,0.86
00401A,2026-08-07,15,15,37005017,16.82
00401A,2026-08-07,17,17270,219895000,100.0
00402A,2026-08-07,1,2183,623812,0.08
00402A,2026-08-07,2,26754,69588722,9.56
00402A,2026-08-07,3,9209,82431737,11.32
00402A,2026-08-07,4,2378,31594474,4.34
00402A,2026-08-07,5,2893,56394361,7.75
00402A,2026-08-07,6,2146,59258161,8.14
00402A,2026-08-07,7,704,26173313,3.59
00402A,2026-08-07,8,1142,56339200,7.74
00402A,2026-08-07,9,1246,103331274,14.2
