stock_id,100plus_curr,400plus_curr,1000plus_curr,100plus_prev,400plus_prev,1000plus_prev,diff_100plus,diff_400plus,diff_1000plus,股票名稱
6226,37.70480422135016,25.79123332280461,15.508078696538755,36.163861432247906,24.246409451615477,15.490767893296626,1.5409427891022531,1.5448238711891342,0.01731080324212897,光鼎
00966B,51.66959733398857,38.392699182996495,33.47916026782972,50.14974696669555,36.36400349758574,31.377622415500806,1.5198503672930173,2.028695685410753,2.1015378523289137,統一ESG投等債15+
8131,78.09385327973443,73.20134293658055,71.40056550256182,76.627245166736,72.40758138018766,70.34326269035105,1.4666081129984292,0.7937615563928802,1.0573028122107644,福懋科
6907,75.28177191518904,69.21823648304397,62.314888947365475,73.89563298123916,67.95852336521895,64.47492779521932,1.38613893394988,1.2597131178250152,-2.1600388478538406,雅特力-KY
2457,39.62223879433828,31.446990663348533,27.109719148994838,38.253531274497824,29.942587891582868,25.481324568872193,1.3687075198404557,1.5044027717656654,1.6283945801226452,飛宏
3338,42.416413970123656,31.71343141018077,25.050903988516833,41.06329128265834,29.901030440400284,22.672131128333152,1.3531226874653157,1.8124009697804873,2.3787728601836804,泰碩
6133,58.45172995565521,47.61881271104954,44.65686948430312,57.102972597354466,46.88325057111885,44.32355408162915,1.3487573583007446,0.7355621399306926,0.33331540267397486,金橋
2478,72.07150208152223,64.06273350376452,52.57106686479284,70.7425832631867,62.121132590364546,50.55075183129482,1.3289188183355236,1.9416009133999736,2.020315033498022,大毅
6148,50.90300981528163,40.131747318140036,36.23004256931475,49.58342521612582,38.617684836010106,33.68518336407942,1.3195845991558102,1.5140624821299298,2.5448592052353263,驊宏資
3406,72.95584562927831,57.8925330421438,41.20217933053672,71.6367196800392,56.61582655422445,39.38378807395006,1.3191259492391083,1.2767064879193555,1.818391256586665,玉晶光
3293,62.59261517218002,52.10872892257942,43.0304207684301,61.29219050455221,50.738157730567565,42.214206692113414,1.3004246676278086,1.3705711920118517,0.8162140763166832,鈊象
2070,63.11022478148903,54.41209062102109,47.35923154982433,61.8251409670965,54.38815732789569,47.35923154982433,1.2850838143925287,0.0239332931254026,0.0,精湛
5289,57.070855027960675,41.28885125790504,27.98042596193228,55.8128336735519,39.0950985041111,27.27080361408973,1.2580213544087755,2.1937527537939374,0.7096223478425507,宜鼎
6821,64.61401106017044,50.53740369992118,40.30417607928244,63.36574868680821,49.26435097539036,40.65776298565609,1.2482623733622304,1.273052724530821,-0.35358690637364987,聯寶
5426,64.61779763560502,57.47742280945758,54.63354172461753,63.376459666203054,56.82718358831711,54.50068776077885,1.241337969401961,0.6502392211404668,0.1328539638386772,振發
4526,57.09545367817983,50.6658011469225,43.36493964023618,55.85570330547422,49.910899166786294,41.68622464995894,1.2397503727056076,0.7549019801362036,1.6787149902772427,東台
6456,59.748713232356764,51.71642404949047,47.1601557437153,58.52069214694452,50.63830273912691,45.136426369430296,1.2280210854122444,1.0781213103635636,2.023729374285004,GIS-KY
3066,80.26573946511914,73.05547959608147,68.25179523174815,79.0473531120729,72.40422641884473,68.28550149600439,1.2183863530462418,0.6512531772367396,-0.03370626425623868,李洲
6214,65.45369313464901,57.76277842830348,47.960474776610106,64.28919405425738,56.40236287964815,46.602365622785044,1.1644990803916357,1.3604155486553253,1.3581091538250618,精誠
00983B,70.52467265884988,53.639778558765904,50.688265480670545,69.36216838242156,51.478922651074555,46.36897956644792,1.1625042764283222,2.1608559076913494,4.319285914222625,大華優利美公債20
3095,51.63184,33.07342,14.01559,50.50647,33.04342,14.01559,1.1253699999999967,0.030000000000001137,0.0,及成
6693,61.27250218722659,44.3888145231846,31.394378827646545,60.174162292213474,44.31159230096238,31.394378827646545,1.098339895013119,0.0772222222222183,0.0,廣閎科
3628,68.2875088888889,59.16498222222222,56.029871111111106,67.19031111111111,59.16498222222222,56.029871111111106,1.0971977777777795,0.0,0.0,盈正
6170,65.73468334445849,55.83922556147881,49.08926315657002,64.6404631262842,54.44194048124884,47.883217976945474,1.0942202181742857,1.3972850802299703,1.206045179624546,統振
3704,71.19800391373134,64.42288686272938,58.92267873648825,70.10485167265355,62.40820679571593,56.84506807243328,1.0931522410777887,2.014680067013458,2.0776106640549727,合勤控
