date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260417,1,1-999,"45,512","3,140,024",2.16,8021
20260417,2,"1,000-5,000","18,554","28,151,588",19.40,8021
20260417,3,"5,001-10,000","1,084","7,535,836",5.19,8021
20260417,4,"10,001-15,000",320,"3,742,146",2.58,8021
20260417,5,"15,001-20,000",131,"2,349,074",1.61,8021
20260417,6,"20,001-30,000",113,"2,715,518",1.87,8021
20260417,7,"30,001-40,000",59,"2,015,161",1.38,8021
20260417,8,"40,001-50,000",36,"1,604,243",1.10,8021
20260417,9,"50,001-100,000",74,"5,220,332",3.59,8021
20260417,10,"100,001-200,000",41,"5,954,099",4.10,8021
20260417,11,"200,001-400,000",20,"5,910,293",4.07,8021
20260417,12,"400,001-600,000",13,"6,243,231",4.30,8021
20260417,13,"600,001-800,000",4,"2,812,381",1.93,8021
20260417,14,"800,001-1,000,000",7,"6,381,618",4.39,8021
20260417,15,"1,000,001以上",26,"61,266,923",42.24,8021
20260417,16,合　計,"65,994","145,042,467",100.00,8021
20260410,1,1-999,"43,633","2,975,236",2.05,8021
20260410,2,"1,000-5,000","18,529","28,139,677",19.40,8021
20260410,3,"5,001-10,000","1,104","7,732,856",5.33,8021
20260410,4,"10,001-15,000",327,"3,827,292",2.63,8021
20260410,5,"15,001-20,000",130,"2,325,862",1.60,8021
20260410,6,"20,001-30,000",125,"3,022,546",2.08,8021
20260410,7,"30,001-40,000",58,"1,997,390",1.37,8021
20260410,8,"40,001-50,000",31,"1,378,481",0.95,8021
20260410,9,"50,001-100,000",73,"5,233,256",3.60,8021
20260410,10,"100,001-200,000",39,"5,479,642",3.77,8021
20260410,11,"200,001-400,000",25,"7,419,983",5.11,8021
20260410,12,"400,001-600,000",12,"6,108,542",4.21,8021
20260410,13,"600,001-800,000",7,"4,864,000",3.35,8021
20260410,14,"800,001-1,000,000",6,"5,439,457",3.75,8021
20260410,15,"1,000,001以上",24,"59,098,247",40.74,8021
20260410,16,合　計,"64,123","145,042,467",100.00,8021
20260402,1,1-999,"43,966","3,105,097",2.14,8021
20260402,2,"1,000-5,000","21,584","32,954,534",22.72,8021
20260402,3,"5,001-10,000","1,236","8,738,917",6.02,8021
20260402,4,"10,001-15,000",367,"4,311,232",2.97,8021
20260402,5,"15,001-20,000",144,"2,570,712",1.77,8021
20260402,6,"20,001-30,000",135,"3,304,063",2.27,8021
20260402,7,"30,001-40,000",56,"1,917,667",1.32,8021
20260402,8,"40,001-50,000",32,"1,426,193",0.98,8021
20260402,9,"50,001-100,000",75,"5,320,954",3.66,8021
20260402,10,"100,001-200,000",39,"5,269,841",3.63,8021
20260402,11,"200,001-400,000",23,"6,750,588",4.65,8021
20260402,12,"400,001-600,000",13,"6,555,001",4.51,8021
20260402,13,"600,001-800,000",7,"4,894,705",3.37,8021
20260402,14,"800,001-1,000,000",6,"5,460,623",3.76,8021
20260402,15,"1,000,001以上",22,"52,462,340",36.17,8021
20260402,16,合　計,"67,705","145,042,467",100.00,8021
20260327,1,1-999,"44,825","3,212,168",2.21,8021
20260327,2,"1,000-5,000","20,790","31,848,751",21.95,8021
20260327,3,"5,001-10,000","1,216","8,618,560",5.94,8021
20260327,4,"10,001-15,000",362,"4,215,184",2.90,8021
20260327,5,"15,001-20,000",139,"2,478,006",1.70,8021
20260327,6,"20,001-30,000",124,"3,020,261",2.08,8021
20260327,7,"30,001-40,000",52,"1,787,252",1.23,8021
20260327,8,"40,001-50,000",32,"1,427,802",0.98,8021
20260327,9,"50,001-100,000",69,"5,021,754",3.46,8021
20260327,10,"100,001-200,000",37,"5,023,754",3.46,8021
20260327,11,"200,001-400,000",20,"5,811,102",4.00,8021
20260327,12,"400,001-600,000",14,"7,082,792",4.88,8021
20260327,13,"600,001-800,000",7,"4,747,764",3.27,8021
20260327,14,"800,001-1,000,000",6,"5,375,731",3.70,8021
20260327,15,"1,000,001以上",23,"55,371,586",38.17,8021
20260327,16,合　計,"67,716","145,042,467",100.00,8021
20260320,1,1-999,"44,438","3,243,979",2.23,8021
20260320,2,"1,000-5,000","21,600","32,955,794",22.72,8021
20260320,3,"5,001-10,000","1,202","8,485,845",5.85,8021
20260320,4,"10,001-15,000",373,"4,353,668",3.00,8021
20260320,5,"15,001-20,000",137,"2,448,127",1.68,8021
20260320,6,"20,001-30,000",129,"3,085,853",2.12,8021
20260320,7,"30,001-40,000",55,"1,895,100",1.30,8021
20260320,8,"40,001-50,000",36,"1,618,942",1.11,8021
20260320,9,"50,001-100,000",64,"4,577,440",3.15,8021
20260320,10,"100,001-200,000",35,"4,767,960",3.28,8021
20260320,11,"200,001-400,000",22,"6,331,411",4.36,8021
