date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260807,1,1-999,329,"32,130",0.09,4442
20260807,2,"1,000-5,000",525,"1,056,494",3.21,4442
20260807,3,"5,001-10,000",62,"477,892",1.45,4442
20260807,4,"10,001-15,000",31,"386,827",1.17,4442
20260807,5,"15,001-20,000",16,"293,788",0.89,4442
20260807,6,"20,001-30,000",16,"410,079",1.24,4442
20260807,7,"30,001-40,000",8,"288,217",0.87,4442
20260807,8,"40,001-50,000",8,"356,296",1.08,4442
20260807,9,"50,001-100,000",11,"718,169",2.18,4442
20260807,10,"100,001-200,000",6,"785,538",2.39,4442
20260807,11,"200,001-400,000",11,"3,230,398",9.83,4442
20260807,12,"400,001-600,000",4,"1,993,078",6.06,4442
20260807,13,"600,001-800,000",6,"4,158,476",12.65,4442
20260807,14,"800,001-1,000,000",4,"3,818,000",11.62,4442
20260807,15,"1,000,001以上",5,"14,850,767",45.19,4442
20260807,16,合　計,"1,042","32,856,149",100.00,4442
20260731,1,1-999,292,"24,431",0.07,4442
20260731,2,"1,000-5,000",361,"724,480",2.23,4442
20260731,3,"5,001-10,000",41,"325,029",1.00,4442
20260731,4,"10,001-15,000",19,"239,226",0.73,4442
20260731,5,"15,001-20,000",9,"168,073",0.51,4442
20260731,6,"20,001-30,000",14,"348,088",1.07,4442
20260731,7,"30,001-40,000",7,"254,079",0.78,4442
20260731,8,"40,001-50,000",8,"361,870",1.11,4442
20260731,9,"50,001-100,000",8,"521,169",1.60,4442
20260731,10,"100,001-200,000",7,"969,789",2.99,4442
20260731,11,"200,001-400,000",11,"3,490,022",10.76,4442
20260731,12,"400,001-600,000",4,"2,092,398",6.45,4442
20260731,13,"600,001-800,000",5,"3,440,476",10.60,4442
20260731,14,"800,001-1,000,000",6,"5,627,725",17.35,4442
20260731,15,"1,000,001以上",4,"13,841,042",42.68,4442
20260731,16,合　計,796,"32,427,897",100.00,4442
20260724,1,1-999,284,"21,920",0.06,4442
20260724,2,"1,000-5,000",421,"849,803",2.62,4442
20260724,3,"5,001-10,000",61,"473,465",1.46,4442
20260724,4,"10,001-15,000",28,"359,200",1.11,4442
20260724,5,"15,001-20,000",11,"208,073",0.64,4442
20260724,6,"20,001-30,000",17,"412,146",1.27,4442
20260724,7,"30,001-40,000",9,"316,746",0.97,4442
20260724,8,"40,001-50,000",8,"362,296",1.11,4442
20260724,9,"50,001-100,000",12,"757,743",2.34,4442
20260724,10,"100,001-200,000",5,"670,789",2.07,4442
20260724,11,"200,001-400,000",8,"2,521,195",7.79,4442
20260724,12,"400,001-600,000",7,"3,363,225",10.39,4442
20260724,13,"600,001-800,000",5,"3,482,476",10.76,4442
20260724,14,"800,001-1,000,000",5,"4,712,725",14.56,4442
20260724,15,"1,000,001以上",4,"13,841,042",42.78,4442
20260724,16,合　計,885,"32,352,844",100.00,4442
20260717,1,1-999,280,"20,295",0.06,4442
20260717,2,"1,000-5,000",426,"858,978",2.65,4442
20260717,3,"5,001-10,000",66,"506,893",1.56,4442
20260717,4,"10,001-15,000",28,"349,549",1.08,4442
20260717,5,"15,001-20,000",19,"349,291",1.08,4442
20260717,6,"20,001-30,000",19,"469,776",1.45,4442
20260717,7,"30,001-40,000",9,"314,078",0.97,4442
20260717,8,"40,001-50,000",7,"317,296",0.98,4442
