date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260320,1,1-999,"38,627","3,840,339",1.35,3715
20260320,2,"1,000-5,000","28,628","49,051,885",17.29,3715
20260320,3,"5,001-10,000","2,188","16,727,085",5.89,3715
20260320,4,"10,001-15,000",624,"7,785,105",2.74,3715
20260320,5,"15,001-20,000",345,"6,321,762",2.22,3715
20260320,6,"20,001-30,000",298,"7,494,161",2.64,3715
20260320,7,"30,001-40,000",140,"4,983,396",1.75,3715
20260320,8,"40,001-50,000",88,"4,037,427",1.42,3715
20260320,9,"50,001-100,000",158,"11,127,564",3.92,3715
20260320,10,"100,001-200,000",72,"10,447,250",3.68,3715
20260320,11,"200,001-400,000",43,"11,772,787",4.15,3715
20260320,12,"400,001-600,000",16,"7,757,369",2.73,3715
20260320,13,"600,001-800,000",8,"5,577,382",1.96,3715
20260320,14,"800,001-1,000,000",9,"8,058,543",2.84,3715
20260320,15,"1,000,001以上",39,"128,599,529",45.34,3715
20260320,16,差異數調整（說明4）,,"-7,000",-0.00,3715
20260320,17,合　計,"71,283","283,574,584",100.00,3715
20260313,1,1-999,"39,509","4,311,983",1.52,3715
20260313,2,"1,000-5,000","37,156","63,830,254",22.50,3715
20260313,3,"5,001-10,000","2,846","21,739,142",7.66,3715
20260313,4,"10,001-15,000",789,"9,839,657",3.46,3715
20260313,5,"15,001-20,000",383,"6,983,869",2.46,3715
20260313,6,"20,001-30,000",368,"9,255,480",3.26,3715
20260313,7,"30,001-40,000",161,"5,754,938",2.02,3715
20260313,8,"40,001-50,000",101,"4,621,274",1.62,3715
20260313,9,"50,001-100,000",173,"11,953,287",4.21,3715
20260313,10,"100,001-200,000",81,"11,649,069",4.10,3715
20260313,11,"200,001-400,000",45,"12,825,143",4.52,3715
20260313,12,"400,001-600,000",16,"8,285,320",2.92,3715
20260313,13,"600,001-800,000",8,"5,484,798",1.93,3715
20260313,14,"800,001-1,000,000",4,"3,514,701",1.23,3715
20260313,15,"1,000,001以上",39,"103,525,669",36.50,3715
20260313,16,合　計,"81,679","283,574,584",100.00,3715
20260306,1,1-999,"39,487","4,310,317",1.51,3715
20260306,2,"1,000-5,000","37,700","64,353,634",22.69,3715
20260306,3,"5,001-10,000","2,863","21,991,699",7.75,3715
20260306,4,"10,001-15,000",762,"9,553,414",3.36,3715
20260306,5,"15,001-20,000",395,"7,235,431",2.55,3715
20260306,6,"20,001-30,000",375,"9,450,304",3.33,3715
20260306,7,"30,001-40,000",175,"6,226,758",2.19,3715
20260306,8,"40,001-50,000",109,"5,028,169",1.77,3715
20260306,9,"50,001-100,000",167,"11,867,912",4.18,3715
20260306,10,"100,001-200,000",77,"11,058,245",3.89,3715
20260306,11,"200,001-400,000",38,"10,205,819",3.59,3715
20260306,12,"400,001-600,000",20,"10,246,759",3.61,3715
20260306,13,"600,001-800,000",6,"4,116,858",1.45,3715
20260306,14,"800,001-1,000,000",7,"6,052,640",2.13,3715
20260306,15,"1,000,001以上",36,"101,876,625",35.92,3715
20260306,16,合　計,"82,217","283,574,584",100.00,3715
20260226,1,1-999,"39,313","4,300,318",1.51,3715
20260226,2,"1,000-5,000","37,803","64,648,286",22.79,3715
20260226,3,"5,001-10,000","2,846","21,799,770",7.68,3715
20260226,4,"10,001-15,000",755,"9,467,920",3.33,3715
20260226,5,"15,001-20,000",393,"7,210,835",2.54,3715
20260226,6,"20,001-30,000",360,"9,063,346",3.19,3715
20260226,7,"30,001-40,000",156,"5,551,665",1.95,3715
20260226,8,"40,001-50,000",111,"5,173,108",1.82,3715
20260226,9,"50,001-100,000",171,"11,968,274",4.22,3715
20260226,10,"100,001-200,000",88,"12,480,332",4.40,3715
20260226,11,"200,001-400,000",42,"11,263,794",3.97,3715
20260226,12,"400,001-600,000",16,"8,080,213",2.84,3715
20260226,13,"600,001-800,000",7,"4,785,858",1.68,3715
20260226,14,"800,001-1,000,000",8,"7,129,511",2.51,3715
20260226,15,"1,000,001以上",37,"100,651,354",35.49,3715
20260226,16,合　計,"82,106","283,574,584",100.00,3715
20260213,1,1-999,"38,905","4,180,733",1.47,3715
20260213,2,"1,000-5,000","37,677","63,980,716",22.56,3715
20260213,3,"5,001-10,000","2,768","21,068,993",7.42,3715
20260213,4,"10,001-15,000",782,"9,796,125",3.45,3715
20260213,5,"15,001-20,000",392,"7,202,721",2.53,3715
20260213,6,"20,001-30,000",340,"8,516,239",3.00,3715
20260213,7,"30,001-40,000",150,"5,277,326",1.86,3715
20260213,8,"40,001-50,000",112,"5,218,996",1.84,3715
20260213,9,"50,001-100,000",165,"11,645,459",4.10,3715
20260213,10,"100,001-200,000",87,"12,242,772",4.31,3715
20260213,11,"200,001-400,000",41,"11,192,183",3.94,3715
20260213,12,"400,001-600,000",19,"9,312,513",3.28,3715
20260213,13,"600,001-800,000",10,"6,794,246",2.39,3715
20260213,14,"800,001-1,000,000",6,"5,408,108",1.90,3715
20260213,15,"1,000,001以上",38,"101,737,454",35.87,3715
20260213,16,合　計,"81,492","283,574,584",100.00,3715
20260206,1,1-999,"37,880","3,834,507",1.35,3715
20260206,2,"1,000-5,000","32,940","55,451,190",19.55,3715
20260206,3,"5,001-10,000","2,408","18,421,807",6.49,3715
20260206,4,"10,001-15,000",681,"8,488,834",2.99,3715
20260206,5,"15,001-20,000",348,"6,405,731",2.25,3715
20260206,6,"20,001-30,000",307,"7,678,593",2.70,3715
20260206,7,"30,001-40,000",143,"5,064,383",1.78,3715
20260206,8,"40,001-50,000",105,"4,864,361",1.71,3715
20260206,9,"50,001-100,000",139,"9,994,616",3.52,3715
20260206,10,"100,001-200,000",89,"12,627,535",4.45,3715
20260206,11,"200,001-400,000",40,"11,057,225",3.89,3715
20260206,12,"400,001-600,000",21,"10,171,511",3.58,3715
20260206,13,"600,001-800,000",11,"7,574,485",2.67,3715
20260206,14,"800,001-1,000,000",8,"7,287,256",2.56,3715
20260206,15,"1,000,001以上",38,"114,652,550",40.43,3715
20260206,16,合　計,"75,158","283,574,584",100.00,3715
20260130,1,1-999,"37,561","4,043,058",1.42,3715
20260130,2,"1,000-5,000","36,337","61,619,368",21.72,3715
20260130,3,"5,001-10,000","2,574","19,550,808",6.89,3715
20260130,4,"10,001-15,000",717,"8,933,421",3.15,3715
20260130,5,"15,001-20,000",360,"6,611,868",2.33,3715
20260130,6,"20,001-30,000",341,"8,594,701",3.03,3715
20260130,7,"30,001-40,000",152,"5,374,646",1.89,3715
20260130,8,"40,001-50,000",107,"4,955,238",1.74,3715
20260130,9,"50,001-100,000",152,"10,771,670",3.79,3715
20260130,10,"100,001-200,000",83,"11,689,755",4.12,3715
20260130,11,"200,001-400,000",42,"11,241,209",3.96,3715
20260130,12,"400,001-600,000",19,"9,379,056",3.30,3715
20260130,13,"600,001-800,000",13,"9,093,946",3.20,3715
20260130,14,"800,001-1,000,000",2,"1,692,928",0.59,3715
20260130,15,"1,000,001以上",40,"110,022,912",38.79,3715
20260130,16,合　計,"78,500","283,574,584",100.00,3715
20260123,1,1-999,"36,989","4,107,522",1.44,3715
20260123,2,"1,000-5,000","38,468","64,780,085",22.84,3715
20260123,3,"5,001-10,000","2,704","20,716,432",7.30,3715
20260123,4,"10,001-15,000",724,"8,966,996",3.16,3715
20260123,5,"15,001-20,000",380,"6,999,723",2.46,3715
20260123,6,"20,001-30,000",344,"8,600,529",3.03,3715
20260123,7,"30,001-40,000",152,"5,354,369",1.88,3715
20260123,8,"40,001-50,000",107,"4,991,167",1.76,3715
20260123,9,"50,001-100,000",158,"11,144,387",3.92,3715
20260123,10,"100,001-200,000",98,"13,849,278",4.88,3715
20260123,11,"200,001-400,000",42,"11,300,260",3.98,3715
20260123,12,"400,001-600,000",18,"8,892,850",3.13,3715
20260123,13,"600,001-800,000",11,"7,521,333",2.65,3715
20260123,14,"800,001-1,000,000",5,"4,289,747",1.51,3715
20260123,15,"1,000,001以上",39,"102,059,906",35.99,3715
20260123,16,合　計,"80,239","283,574,584",100.00,3715
20260116,1,1-999,"36,274","4,169,557",1.47,3715
20260116,2,"1,000-5,000","37,039","62,292,464",21.96,3715
20260116,3,"5,001-10,000","2,602","19,632,930",6.92,3715
20260116,4,"10,001-15,000",692,"8,488,616",2.99,3715
20260116,5,"15,001-20,000",378,"6,904,013",2.43,3715
20260116,6,"20,001-30,000",300,"7,467,857",2.63,3715
20260116,7,"30,001-40,000",149,"5,280,521",1.86,3715
20260116,8,"40,001-50,000",97,"4,446,841",1.56,3715
20260116,9,"50,001-100,000",136,"9,711,542",3.42,3715
