date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260828,1,1-999,"31,124","3,702,014",1.35,6214
20260828,2,"1,000-5,000","15,070","28,357,279",10.41,6214
20260828,3,"5,001-10,000","1,453","11,323,758",4.15,6214
20260828,4,"10,001-15,000",405,"5,152,901",1.89,6214
20260828,5,"15,001-20,000",268,"4,936,433",1.81,6214
20260828,6,"20,001-30,000",231,"5,851,906",2.14,6214
20260828,7,"30,001-40,000",93,"3,271,650",1.20,6214
20260828,8,"40,001-50,000",78,"3,635,509",1.33,6214
20260828,9,"50,001-100,000",124,"8,869,088",3.25,6214
20260828,10,"100,001-200,000",62,"8,574,779",3.14,6214
20260828,11,"200,001-400,000",47,"13,218,770",4.85,6214
20260828,12,"400,001-600,000",13,"6,402,247",2.35,6214
20260828,13,"600,001-800,000",11,"7,466,825",2.74,6214
20260828,14,"800,001-1,000,000",9,"8,056,938",2.95,6214
20260828,15,"1,000,001以上",33,"153,422,969",56.35,6214
20260828,16,合　計,"49,021","272,243,066",100.00,6214
20260821,1,1-999,"31,394","3,765,333",1.38,6214
20260821,2,"1,000-5,000","15,970","29,975,755",11.01,6214
20260821,3,"5,001-10,000","1,529","11,948,536",4.38,6214
20260821,4,"10,001-15,000",426,"5,414,632",1.98,6214
20260821,5,"15,001-20,000",288,"5,329,875",1.95,6214
20260821,6,"20,001-30,000",236,"5,993,616",2.20,6214
20260821,7,"30,001-40,000",102,"3,619,827",1.32,6214
20260821,8,"40,001-50,000",78,"3,634,509",1.33,6214
20260821,9,"50,001-100,000",129,"9,235,673",3.39,6214
20260821,10,"100,001-200,000",69,"9,515,714",3.49,6214
20260821,11,"200,001-400,000",44,"12,752,778",4.68,6214
20260821,12,"400,001-600,000",14,"6,762,247",2.48,6214
20260821,13,"600,001-800,000",14,"9,656,423",3.54,6214
20260821,14,"800,001-1,000,000",9,"8,217,475",3.01,6214
20260821,15,"1,000,001以上",35,"146,420,673",53.78,6214
20260821,16,合　計,"50,337","272,243,066",100.00,6214
20260814,1,1-999,"31,819","3,936,090",1.44,6214
20260814,2,"1,000-5,000","18,489","34,969,489",12.84,6214
20260814,3,"5,001-10,000","1,781","13,950,860",5.12,6214
20260814,4,"10,001-15,000",505,"6,450,447",2.36,6214
20260814,5,"15,001-20,000",325,"6,037,481",2.21,6214
20260814,6,"20,001-30,000",268,"6,798,173",2.49,6214
20260814,7,"30,001-40,000",115,"4,082,346",1.49,6214
20260814,8,"40,001-50,000",94,"4,402,288",1.61,6214
20260814,9,"50,001-100,000",141,"10,001,344",3.67,6214
20260814,10,"100,001-200,000",75,"10,448,503",3.83,6214
20260814,11,"200,001-400,000",54,"14,677,344",5.39,6214
20260814,12,"400,001-600,000",19,"9,461,410",3.47,6214
20260814,13,"600,001-800,000",14,"9,548,680",3.50,6214
20260814,14,"800,001-1,000,000",10,"9,026,111",3.31,6214
20260814,15,"1,000,001以上",29,"128,452,500",47.18,6214
20260814,16,合　計,"53,738","272,243,066",100.00,6214
20260807,1,1-999,"32,043","3,955,198",1.45,6214
20260807,2,"1,000-5,000","18,863","35,588,486",13.07,6214
20260807,3,"5,001-10,000","1,809","14,142,937",5.19,6214
20260807,4,"10,001-15,000",501,"6,373,777",2.34,6214
20260807,5,"15,001-20,000",334,"6,198,327",2.27,6214
20260807,6,"20,001-30,000",271,"6,877,858",2.52,6214
20260807,7,"30,001-40,000",114,"4,050,496",1.48,6214
20260807,8,"40,001-50,000",93,"4,330,995",1.59,6214
20260807,9,"50,001-100,000",143,"10,245,640",3.76,6214
20260807,10,"100,001-200,000",75,"10,464,914",3.84,6214
20260807,11,"200,001-400,000",49,"13,633,232",5.00,6214
20260807,12,"400,001-600,000",18,"9,094,249",3.34,6214
20260807,13,"600,001-800,000",12,"8,187,825",3.00,6214
20260807,14,"800,001-1,000,000",12,"10,887,329",3.99,6214
20260807,15,"1,000,001以上",31,"128,211,803",47.09,6214
20260807,16,合　計,"54,368","272,243,066",100.00,6214
20260731,1,1-999,"31,949","3,962,813",1.45,6214
20260731,2,"1,000-5,000","19,011","35,850,165",13.16,6214
20260731,3,"5,001-10,000","1,832","14,323,772",5.26,6214
20260731,4,"10,001-15,000",503,"6,393,264",2.34,6214
20260731,5,"15,001-20,000",354,"6,567,312",2.41,6214
20260731,6,"20,001-30,000",274,"6,982,171",2.56,6214
20260731,7,"30,001-40,000",109,"3,830,146",1.40,6214
20260731,8,"40,001-50,000",90,"4,193,995",1.54,6214
20260731,9,"50,001-100,000",141,"9,881,393",3.62,6214
20260731,10,"100,001-200,000",80,"11,116,905",4.08,6214
20260731,11,"200,001-400,000",45,"12,523,790",4.60,6214
20260731,12,"400,001-600,000",19,"9,270,318",3.40,6214
20260731,13,"600,001-800,000",13,"8,753,756",3.21,6214
20260731,14,"800,001-1,000,000",10,"9,047,287",3.32,6214
20260731,15,"1,000,001以上",33,"129,545,979",47.58,6214
20260731,16,合　計,"54,463","272,243,066",100.00,6214
20260724,1,1-999,"32,118","4,011,581",1.47,6214
20260724,2,"1,000-5,000","19,769","37,232,613",13.67,6214
20260724,3,"5,001-10,000","1,893","14,819,503",5.44,6214
20260724,4,"10,001-15,000",512,"6,515,079",2.39,6214
20260724,5,"15,001-20,000",352,"6,542,758",2.40,6214
20260724,6,"20,001-30,000",287,"7,306,155",2.68,6214
20260724,7,"30,001-40,000",110,"3,891,249",1.42,6214
20260724,8,"40,001-50,000",89,"4,137,995",1.51,6214
20260724,9,"50,001-100,000",144,"10,022,807",3.68,6214
20260724,10,"100,001-200,000",79,"11,150,061",4.09,6214
20260724,11,"200,001-400,000",42,"11,500,175",4.22,6214
20260724,12,"400,001-600,000",20,"9,889,535",3.63,6214
20260724,13,"600,001-800,000",15,"10,221,502",3.75,6214
20260724,14,"800,001-1,000,000",12,"10,705,030",3.93,6214
20260724,15,"1,000,001以上",29,"124,297,023",45.65,6214
20260724,16,合　計,"55,471","272,243,066",100.00,6214
20260717,1,1-999,"32,199","4,033,390",1.48,6214
20260717,2,"1,000-5,000","20,163","37,895,419",13.91,6214
20260717,3,"5,001-10,000","1,929","15,112,390",5.55,6214
20260717,4,"10,001-15,000",512,"6,536,744",2.40,6214
20260717,5,"15,001-20,000",356,"6,608,758",2.42,6214
20260717,6,"20,001-30,000",288,"7,345,550",2.69,6214
20260717,7,"30,001-40,000",116,"4,106,249",1.50,6214
20260717,8,"40,001-50,000",92,"4,275,495",1.57,6214
20260717,9,"50,001-100,000",143,"10,000,101",3.67,6214
20260717,10,"100,001-200,000",81,"11,461,721",4.21,6214
20260717,11,"200,001-400,000",40,"10,868,605",3.99,6214
