date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260313,1,1-999,"65,855","3,044,928",0.95,2485
20260313,2,"1,000-5,000","45,979","83,127,373",26.16,2485
20260313,3,"5,001-10,000","3,923","32,363,791",10.18,2485
20260313,4,"10,001-15,000",921,"11,974,097",3.76,2485
20260313,5,"15,001-20,000",680,"12,911,995",4.06,2485
20260313,6,"20,001-30,000",432,"11,362,270",3.57,2485
20260313,7,"30,001-40,000",215,"7,885,016",2.48,2485
20260313,8,"40,001-50,000",164,"7,744,550",2.43,2485
20260313,9,"50,001-100,000",200,"14,699,850",4.62,2485
20260313,10,"100,001-200,000",75,"10,363,933",3.26,2485
20260313,11,"200,001-400,000",39,"11,402,815",3.58,2485
20260313,12,"400,001-600,000",4,"1,676,295",0.52,2485
20260313,13,"600,001-800,000",9,"5,794,491",1.82,2485
20260313,14,"800,001-1,000,000",4,"3,324,278",1.04,2485
20260313,15,"1,000,001以上",27,"100,013,355",31.48,2485
20260313,16,合　計,"118,527","317,689,037",100.00,2485
20260306,1,1-999,"65,068","3,138,821",0.98,2485
20260306,2,"1,000-5,000","51,653","94,071,965",29.61,2485
20260306,3,"5,001-10,000","4,515","37,230,047",11.71,2485
20260306,4,"10,001-15,000","1,063","13,868,785",4.36,2485
20260306,5,"15,001-20,000",768,"14,527,165",4.57,2485
20260306,6,"20,001-30,000",508,"13,482,388",4.24,2485
20260306,7,"30,001-40,000",222,"8,099,779",2.54,2485
20260306,8,"40,001-50,000",178,"8,377,734",2.63,2485
20260306,9,"50,001-100,000",236,"17,145,981",5.39,2485
20260306,10,"100,001-200,000",82,"11,233,447",3.53,2485
20260306,11,"200,001-400,000",38,"11,477,905",3.61,2485
20260306,12,"400,001-600,000",13,"5,975,746",1.88,2485
20260306,13,"600,001-800,000",7,"4,445,116",1.39,2485
20260306,14,"800,001-1,000,000",3,"2,469,389",0.77,2485
20260306,15,"1,000,001以上",22,"72,144,769",22.70,2485
20260306,16,合　計,"124,376","317,689,037",100.00,2485
20260226,1,1-999,"63,397","3,564,184",1.12,2485
20260226,2,"1,000-5,000","49,625","95,163,629",29.95,2485
20260226,3,"5,001-10,000","4,900","40,222,005",12.66,2485
20260226,4,"10,001-15,000","1,168","15,115,836",4.75,2485
20260226,5,"15,001-20,000",858,"16,170,599",5.09,2485
20260226,6,"20,001-30,000",566,"14,744,817",4.64,2485
20260226,7,"30,001-40,000",222,"8,116,884",2.55,2485
20260226,8,"40,001-50,000",179,"8,436,664",2.65,2485
20260226,9,"50,001-100,000",258,"18,375,047",5.78,2485
20260226,10,"100,001-200,000",81,"11,578,363",3.64,2485
20260226,11,"200,001-400,000",42,"12,631,435",3.97,2485
20260226,12,"400,001-600,000",12,"6,007,587",1.89,2485
20260226,13,"600,001-800,000",10,"6,457,166",2.03,2485
20260226,14,"800,001-1,000,000",1,"919,000",0.28,2485
