date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260402,1,1-999,"12,073","477,061",0.28,5243
20260402,2,"1,000-5,000","8,894","16,113,447",9.56,5243
20260402,3,"5,001-10,000",895,"7,241,307",4.29,5243
20260402,4,"10,001-15,000",256,"3,350,403",1.98,5243
20260402,5,"15,001-20,000",186,"3,474,705",2.06,5243
20260402,6,"20,001-30,000",175,"4,618,628",2.74,5243
20260402,7,"30,001-40,000",63,"2,262,310",1.34,5243
20260402,8,"40,001-50,000",46,"2,125,961",1.26,5243
20260402,9,"50,001-100,000",90,"6,799,641",4.03,5243
20260402,10,"100,001-200,000",42,"5,767,000",3.42,5243
20260402,11,"200,001-400,000",19,"5,203,424",3.08,5243
20260402,12,"400,001-600,000",15,"7,413,066",4.39,5243
20260402,13,"600,001-800,000",6,"4,191,953",2.48,5243
20260402,14,"800,001-1,000,000",5,"4,596,850",2.72,5243
20260402,15,"1,000,001以上",18,"94,931,159",56.32,5243
20260402,16,差異數調整（說明4）,,"-38,000",-0.02,5243
20260402,17,合　計,"22,783","168,528,915",100.00,5243
20260327,1,1-999,"11,219","480,855",0.28,5243
20260327,2,"1,000-5,000","8,967","16,849,267",9.99,5243
20260327,3,"5,001-10,000",976,"7,806,305",4.63,5243
20260327,4,"10,001-15,000",301,"3,925,934",2.32,5243
20260327,5,"15,001-20,000",227,"4,218,296",2.50,5243
20260327,6,"20,001-30,000",163,"4,277,588",2.53,5243
20260327,7,"30,001-40,000",85,"3,034,566",1.80,5243
20260327,8,"40,001-50,000",50,"2,308,961",1.37,5243
20260327,9,"50,001-100,000",97,"7,218,999",4.28,5243
20260327,10,"100,001-200,000",55,"7,786,000",4.61,5243
20260327,11,"200,001-400,000",23,"6,275,946",3.72,5243
20260327,12,"400,001-600,000",11,"5,442,000",3.22,5243
20260327,13,"600,001-800,000",6,"4,192,931",2.48,5243
20260327,14,"800,001-1,000,000",5,"4,571,663",2.71,5243
20260327,15,"1,000,001以上",16,"90,139,604",53.48,5243
20260327,16,合　計,"22,201","168,528,915",100.00,5243
20260320,1,1-999,"10,659","477,118",0.28,5243
20260320,2,"1,000-5,000","8,886","16,662,536",9.88,5243
20260320,3,"5,001-10,000",983,"7,860,424",4.66,5243
20260320,4,"10,001-15,000",298,"3,868,624",2.29,5243
20260320,5,"15,001-20,000",235,"4,365,706",2.59,5243
20260320,6,"20,001-30,000",163,"4,267,221",2.53,5243
20260320,7,"30,001-40,000",84,"3,000,459",1.78,5243
20260320,8,"40,001-50,000",56,"2,549,351",1.51,5243
20260320,9,"50,001-100,000",91,"6,823,093",4.04,5243
20260320,10,"100,001-200,000",54,"7,632,274",4.52,5243
20260320,11,"200,001-400,000",22,"6,315,578",3.74,5243
20260320,12,"400,001-600,000",11,"5,452,000",3.23,5243
20260320,13,"600,001-800,000",7,"4,974,893",2.95,5243
20260320,14,"800,001-1,000,000",3,"2,674,217",1.58,5243
20260320,15,"1,000,001以上",17,"91,605,421",54.35,5243
20260320,16,合　計,"21,569","168,528,915",100.00,5243
20260313,1,1-999,"10,300","461,670",0.27,5243
20260313,2,"1,000-5,000","8,840","16,583,071",9.83,5243
20260313,3,"5,001-10,000",969,"7,715,338",4.57,5243
20260313,4,"10,001-15,000",295,"3,825,274",2.26,5243
20260313,5,"15,001-20,000",218,"4,043,789",2.39,5243
20260313,6,"20,001-30,000",155,"4,033,788",2.39,5243
20260313,7,"30,001-40,000",82,"2,931,892",1.73,5243
20260313,8,"40,001-50,000",51,"2,325,811",1.38,5243
20260313,9,"50,001-100,000",97,"7,301,765",4.33,5243
20260313,10,"100,001-200,000",54,"7,452,767",4.42,5243
20260313,11,"200,001-400,000",19,"5,552,094",3.29,5243
20260313,12,"400,001-600,000",13,"6,414,000",3.80,5243
20260313,13,"600,001-800,000",6,"4,247,697",2.52,5243
20260313,14,"800,001-1,000,000",4,"3,551,418",2.10,5243
20260313,15,"1,000,001以上",17,"92,088,541",54.64,5243
20260313,16,合　計,"21,120","168,528,915",100.00,5243
20260306,1,1-999,"10,029","462,698",0.27,5243
20260306,2,"1,000-5,000","8,847","16,565,770",9.82,5243
20260306,3,"5,001-10,000",971,"7,778,197",4.61,5243
20260306,4,"10,001-15,000",285,"3,692,794",2.19,5243
20260306,5,"15,001-20,000",218,"4,046,658",2.40,5243
20260306,6,"20,001-30,000",168,"4,395,316",2.60,5243
20260306,7,"30,001-40,000",75,"2,707,222",1.60,5243
20260306,8,"40,001-50,000",48,"2,205,481",1.30,5243
20260306,9,"50,001-100,000",104,"7,713,564",4.57,5243
20260306,10,"100,001-200,000",52,"7,168,000",4.25,5243
20260306,11,"200,001-400,000",18,"5,144,577",3.05,5243
20260306,12,"400,001-600,000",13,"6,288,000",3.73,5243
20260306,13,"600,001-800,000",7,"4,880,397",2.89,5243
20260306,14,"800,001-1,000,000",5,"4,584,570",2.72,5243
20260306,15,"1,000,001以上",16,"90,895,671",53.93,5243
20260306,16,合　計,"20,856","168,528,915",100.00,5243
20260226,1,1-999,"9,790","453,213",0.26,5243
20260226,2,"1,000-5,000","8,576","15,780,739",9.36,5243
20260226,3,"5,001-10,000",915,"7,379,454",4.37,5243
20260226,4,"10,001-15,000",262,"3,383,419",2.00,5243
20260226,5,"15,001-20,000",201,"3,742,039",2.22,5243
20260226,6,"20,001-30,000",168,"4,386,345",2.60,5243
20260226,7,"30,001-40,000",76,"2,764,630",1.64,5243
20260226,8,"40,001-50,000",49,"2,235,436",1.32,5243
20260226,9,"50,001-100,000",99,"7,285,646",4.32,5243
20260226,10,"100,001-200,000",50,"6,713,000",3.98,5243
20260226,11,"200,001-400,000",21,"5,779,477",3.42,5243
20260226,12,"400,001-600,000",14,"6,739,227",3.99,5243
20260226,13,"600,001-800,000",5,"3,626,078",2.15,5243
20260226,14,"800,001-1,000,000",6,"5,392,202",3.19,5243
20260226,15,"1,000,001以上",17,"92,878,010",55.11,5243
20260226,16,差異數調整（說明4）,,"-10,000",-0.00,5243
20260226,17,合　計,"20,249","168,528,915",100.00,5243
20260213,1,1-999,"9,774","469,666",0.27,5243
20260213,2,"1,000-5,000","9,030","16,641,207",9.87,5243
20260213,3,"5,001-10,000",943,"7,581,066",4.49,5243
20260213,4,"10,001-15,000",284,"3,673,386",2.17,5243
20260213,5,"15,001-20,000",208,"3,885,039",2.30,5243
20260213,6,"20,001-30,000",176,"4,606,293",2.73,5243
20260213,7,"30,001-40,000",79,"2,856,130",1.69,5243
20260213,8,"40,001-50,000",53,"2,416,025",1.43,5243
20260213,9,"50,001-100,000",102,"7,447,000",4.41,5243
20260213,10,"100,001-200,000",58,"7,782,051",4.61,5243
20260213,11,"200,001-400,000",18,"4,916,454",2.91,5243
20260213,12,"400,001-600,000",13,"6,323,000",3.75,5243
20260213,13,"600,001-800,000",4,"3,001,000",1.78,5243
20260213,14,"800,001-1,000,000",7,"6,334,577",3.75,5243
20260213,15,"1,000,001以上",16,"90,596,021",53.75,5243
