date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260605,1,1-999,"29,554","1,183,200",1.49,3535
20260605,2,"1,000-5,000","12,991","22,227,646",28.11,3535
20260605,3,"5,001-10,000",892,"7,076,613",8.95,3535
20260605,4,"10,001-15,000",253,"3,253,096",4.11,3535
20260605,5,"15,001-20,000",162,"3,002,056",3.79,3535
20260605,6,"20,001-30,000",136,"3,576,604",4.52,3535
20260605,7,"30,001-40,000",55,"2,011,000",2.54,3535
20260605,8,"40,001-50,000",31,"1,473,000",1.86,3535
20260605,9,"50,001-100,000",62,"4,582,436",5.79,3535
20260605,10,"100,001-200,000",24,"3,414,878",4.31,3535
20260605,11,"200,001-400,000",18,"5,165,398",6.53,3535
20260605,12,"400,001-600,000",3,"1,493,077",1.88,3535
20260605,13,"600,001-800,000",0,0,0.00,3535
20260605,14,"800,001-1,000,000",3,"2,653,267",3.35,3535
20260605,15,"1,000,001以上",5,"17,940,085",22.69,3535
20260605,16,合　計,"44,189","79,052,356",100.00,3535
20260529,1,1-999,"29,619","1,240,124",1.56,3535
20260529,2,"1,000-5,000","14,392","24,870,179",31.46,3535
20260529,3,"5,001-10,000",972,"7,666,627",9.69,3535
20260529,4,"10,001-15,000",280,"3,617,181",4.57,3535
20260529,5,"15,001-20,000",154,"2,862,054",3.62,3535
20260529,6,"20,001-30,000",151,"3,949,745",4.99,3535
20260529,7,"30,001-40,000",57,"2,064,000",2.61,3535
20260529,8,"40,001-50,000",33,"1,556,000",1.96,3535
20260529,9,"50,001-100,000",63,"4,548,873",5.75,3535
20260529,10,"100,001-200,000",20,"2,840,056",3.59,3535
20260529,11,"200,001-400,000",12,"3,504,000",4.43,3535
20260529,12,"400,001-600,000",6,"2,973,432",3.76,3535
20260529,13,"600,001-800,000",0,0,0.00,3535
20260529,14,"800,001-1,000,000",0,0,0.00,3535
20260529,15,"1,000,001以上",5,"17,360,085",21.96,3535
20260529,16,合　計,"45,764","79,052,356",100.00,3535
20260522,1,1-999,"29,483","1,200,068",1.51,3535
20260522,2,"1,000-5,000","14,216","24,382,019",30.84,3535
20260522,3,"5,001-10,000",977,"7,697,568",9.73,3535
20260522,4,"10,001-15,000",279,"3,633,784",4.59,3535
20260522,5,"15,001-20,000",149,"2,758,901",3.48,3535
20260522,6,"20,001-30,000",138,"3,555,953",4.49,3535
20260522,7,"30,001-40,000",62,"2,279,342",2.88,3535
20260522,8,"40,001-50,000",37,"1,719,000",2.17,3535
20260522,9,"50,001-100,000",60,"4,255,105",5.38,3535
20260522,10,"100,001-200,000",19,"2,859,142",3.61,3535
20260522,11,"200,001-400,000",14,"4,264,000",5.39,3535
20260522,12,"400,001-600,000",1,"509,000",0.64,3535
20260522,13,"600,001-800,000",4,"2,640,389",3.34,3535
20260522,14,"800,001-1,000,000",0,0,0.00,3535
