date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260522,1,1-999,"48,874","1,439,995",0.53,3048
20260522,2,"1,000-5,000","17,841","33,754,528",12.50,3048
20260522,3,"5,001-10,000","2,118","16,685,512",6.18,3048
20260522,4,"10,001-15,000",612,"7,758,983",2.87,3048
20260522,5,"15,001-20,000",364,"6,776,503",2.51,3048
20260522,6,"20,001-30,000",246,"6,231,712",2.30,3048
20260522,7,"30,001-40,000",146,"5,201,523",1.92,3048
20260522,8,"40,001-50,000",89,"4,150,477",1.53,3048
20260522,9,"50,001-100,000",153,"10,869,997",4.02,3048
20260522,10,"100,001-200,000",57,"7,723,667",2.86,3048
20260522,11,"200,001-400,000",33,"9,480,493",3.51,3048
20260522,12,"400,001-600,000",17,"8,118,479",3.00,3048
20260522,13,"600,001-800,000",5,"3,611,422",1.33,3048
20260522,14,"800,001-1,000,000",6,"5,414,703",2.00,3048
20260522,15,"1,000,001以上",26,"142,612,790",52.85,3048
20260522,16,差異數調整（說明4）,,-990,-0.00,3048
20260522,17,合　計,"70,587","269,829,794",100.00,3048
20260515,1,1-999,"49,217","1,758,398",0.65,3048
20260515,2,"1,000-5,000","19,415","37,298,040",13.82,3048
20260515,3,"5,001-10,000","2,398","18,998,029",7.04,3048
20260515,4,"10,001-15,000",662,"8,417,390",3.11,3048
20260515,5,"15,001-20,000",410,"7,621,726",2.82,3048
20260515,6,"20,001-30,000",304,"7,728,660",2.86,3048
20260515,7,"30,001-40,000",139,"4,946,328",1.83,3048
20260515,8,"40,001-50,000",109,"5,092,832",1.88,3048
20260515,9,"50,001-100,000",169,"11,864,216",4.39,3048
20260515,10,"100,001-200,000",63,"8,800,895",3.26,3048
20260515,11,"200,001-400,000",35,"9,799,774",3.63,3048
20260515,12,"400,001-600,000",14,"6,891,146",2.55,3048
20260515,13,"600,001-800,000",3,"2,203,861",0.81,3048
20260515,14,"800,001-1,000,000",6,"5,392,401",1.99,3048
20260515,15,"1,000,001以上",23,"133,016,098",49.29,3048
20260515,16,合　計,"72,967","269,829,794",100.00,3048
20260508,1,1-999,"49,427","1,846,137",0.68,3048
20260508,2,"1,000-5,000","23,882","46,539,479",17.24,3048
20260508,3,"5,001-10,000","2,898","23,069,255",8.54,3048
20260508,4,"10,001-15,000",808,"10,287,449",3.81,3048
20260508,5,"15,001-20,000",478,"8,910,445",3.30,3048
20260508,6,"20,001-30,000",346,"8,878,721",3.29,3048
20260508,7,"30,001-40,000",163,"5,818,935",2.15,3048
20260508,8,"40,001-50,000",103,"4,848,777",1.79,3048
20260508,9,"50,001-100,000",181,"12,752,921",4.72,3048
20260508,10,"100,001-200,000",72,"9,729,247",3.60,3048
20260508,11,"200,001-400,000",35,"10,069,995",3.73,3048
20260508,12,"400,001-600,000",16,"7,856,510",2.91,3048
20260508,13,"600,001-800,000",7,"4,898,677",1.81,3048
20260508,14,"800,001-1,000,000",4,"3,695,353",1.36,3048
20260508,15,"1,000,001以上",16,"110,627,893",40.99,3048
20260508,16,合　計,"78,436","269,829,794",100.00,3048
20260430,1,1-999,"49,408","1,850,400",0.68,3048
20260430,2,"1,000-5,000","24,207","47,341,535",17.54,3048
20260430,3,"5,001-10,000","2,985","23,571,686",8.73,3048
20260430,4,"10,001-15,000",846,"10,752,251",3.98,3048
20260430,5,"15,001-20,000",487,"9,074,928",3.36,3048
20260430,6,"20,001-30,000",363,"9,306,425",3.44,3048
20260430,7,"30,001-40,000",179,"6,422,327",2.38,3048
20260430,8,"40,001-50,000",105,"4,915,178",1.82,3048
20260430,9,"50,001-100,000",182,"12,889,600",4.77,3048
20260430,10,"100,001-200,000",65,"8,761,727",3.24,3048
20260430,11,"200,001-400,000",38,"11,038,183",4.09,3048
20260430,12,"400,001-600,000",14,"6,635,258",2.45,3048
20260430,13,"600,001-800,000",5,"3,636,411",1.34,3048
20260430,14,"800,001-1,000,000",6,"5,363,947",1.98,3048
20260430,15,"1,000,001以上",14,"108,269,938",40.12,3048
20260430,16,合　計,"78,904","269,829,794",100.00,3048
20260424,1,1-999,"49,453","1,863,674",0.69,3048
20260424,2,"1,000-5,000","24,490","47,925,587",17.76,3048
20260424,3,"5,001-10,000","2,997","23,705,870",8.78,3048
20260424,4,"10,001-15,000",842,"10,709,322",3.96,3048
20260424,5,"15,001-20,000",482,"8,986,428",3.33,3048
20260424,6,"20,001-30,000",368,"9,417,423",3.49,3048
20260424,7,"30,001-40,000",183,"6,556,427",2.42,3048
20260424,8,"40,001-50,000",103,"4,826,178",1.78,3048
20260424,9,"50,001-100,000",176,"12,352,921",4.57,3048
20260424,10,"100,001-200,000",67,"8,910,983",3.30,3048
20260424,11,"200,001-400,000",39,"11,489,703",4.25,3048
20260424,12,"400,001-600,000",14,"6,732,518",2.49,3048
20260424,13,"600,001-800,000",5,"3,497,649",1.29,3048
20260424,14,"800,001-1,000,000",3,"2,709,353",1.00,3048
20260424,15,"1,000,001以上",16,"110,147,758",40.82,3048
20260424,16,差異數調整（說明4）,,"-2,000",-0.00,3048
20260424,17,合　計,"79,238","269,829,794",100.00,3048
20260417,1,1-999,"49,560","1,898,868",0.70,3048
20260417,2,"1,000-5,000","25,140","49,110,838",18.20,3048
20260417,3,"5,001-10,000","3,029","23,983,170",8.88,3048
20260417,4,"10,001-15,000",850,"10,825,330",4.01,3048
20260417,5,"15,001-20,000",486,"9,070,659",3.36,3048
20260417,6,"20,001-30,000",367,"9,389,091",3.47,3048
20260417,7,"30,001-40,000",183,"6,532,528",2.42,3048
20260417,8,"40,001-50,000",100,"4,669,549",1.73,3048
20260417,9,"50,001-100,000",183,"12,704,528",4.70,3048
20260417,10,"100,001-200,000",68,"9,083,175",3.36,3048
20260417,11,"200,001-400,000",35,"10,250,977",3.79,3048
20260417,12,"400,001-600,000",16,"7,778,710",2.88,3048
20260417,13,"600,001-800,000",3,"2,203,861",0.81,3048
20260417,14,"800,001-1,000,000",4,"3,577,063",1.32,3048
20260417,15,"1,000,001以上",15,"108,751,447",40.30,3048
20260417,16,合　計,"80,039","269,829,794",100.00,3048
20260410,1,1-999,"49,744","1,889,103",0.70,3048
20260410,2,"1,000-5,000","24,795","48,814,814",18.09,3048
20260410,3,"5,001-10,000","3,079","24,346,377",9.02,3048
20260410,4,"10,001-15,000",878,"11,167,380",4.13,3048
20260410,5,"15,001-20,000",484,"9,011,551",3.33,3048
20260410,6,"20,001-30,000",372,"9,500,244",3.52,3048
20260410,7,"30,001-40,000",183,"6,569,015",2.43,3048
20260410,8,"40,001-50,000",106,"4,972,644",1.84,3048
20260410,9,"50,001-100,000",176,"12,336,378",4.57,3048
20260410,10,"100,001-200,000",71,"9,701,746",3.59,3048
20260410,11,"200,001-400,000",35,"10,233,112",3.79,3048
20260410,12,"400,001-600,000",15,"7,437,988",2.75,3048
20260410,13,"600,001-800,000",3,"2,203,861",0.81,3048
20260410,14,"800,001-1,000,000",4,"3,550,063",1.31,3048
20260410,15,"1,000,001以上",14,"108,095,518",40.06,3048
20260410,16,合　計,"79,959","269,829,794",100.00,3048
20260402,1,1-999,"48,667","1,889,346",0.70,3048
20260402,2,"1,000-5,000","24,825","48,801,146",18.08,3048
20260402,3,"5,001-10,000","3,062","24,211,957",8.97,3048
20260402,4,"10,001-15,000",863,"10,965,880",4.06,3048
20260402,5,"15,001-20,000",494,"9,193,051",3.40,3048
20260402,6,"20,001-30,000",368,"9,383,004",3.47,3048
20260402,7,"30,001-40,000",180,"6,430,515",2.38,3048
20260402,8,"40,001-50,000",106,"4,944,144",1.83,3048
20260402,9,"50,001-100,000",173,"12,075,944",4.47,3048
20260402,10,"100,001-200,000",68,"9,245,323",3.42,3048
20260402,11,"200,001-400,000",36,"10,128,121",3.75,3048
20260402,12,"400,001-600,000",15,"7,439,918",2.75,3048
20260402,13,"600,001-800,000",6,"4,217,451",1.56,3048
20260402,14,"800,001-1,000,000",3,"2,709,353",1.00,3048
20260402,15,"1,000,001以上",14,"108,194,641",40.09,3048
20260402,16,合　計,"78,880","269,829,794",100.00,3048
20260327,1,1-999,"47,863","1,893,351",0.70,3048
20260327,2,"1,000-5,000","24,727","48,365,349",17.92,3048
20260327,3,"5,001-10,000","3,010","23,732,534",8.79,3048
20260327,4,"10,001-15,000",827,"10,495,801",3.88,3048
20260327,5,"15,001-20,000",487,"9,054,151",3.35,3048
20260327,6,"20,001-30,000",376,"9,638,494",3.57,3048
