date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260918,1,1-999,"13,131","990,538",0.48,6168
20260918,2,"1,000-5,000","16,096","31,691,613",15.40,6168
20260918,3,"5,001-10,000","1,973","16,013,373",7.78,6168
20260918,4,"10,001-15,000",502,"6,353,414",3.08,6168
20260918,5,"15,001-20,000",349,"6,560,136",3.18,6168
20260918,6,"20,001-30,000",259,"6,730,028",3.27,6168
20260918,7,"30,001-40,000",95,"3,373,643",1.63,6168
20260918,8,"40,001-50,000",73,"3,421,668",1.66,6168
20260918,9,"50,001-100,000",130,"9,632,643",4.68,6168
20260918,10,"100,001-200,000",57,"8,412,764",4.08,6168
20260918,11,"200,001-400,000",18,"5,151,506",2.50,6168
20260918,12,"400,001-600,000",6,"2,820,749",1.37,6168
20260918,13,"600,001-800,000",4,"2,720,072",1.32,6168
20260918,14,"800,001-1,000,000",1,"818,581",0.39,6168
20260918,15,"1,000,001以上",17,"101,071,073",49.12,6168
20260918,16,合　計,"32,711","205,761,801",100.00,6168
20260911,1,1-999,"13,168","1,017,517",0.49,6168
20260911,2,"1,000-5,000","18,770","37,279,460",18.11,6168
20260911,3,"5,001-10,000","2,364","19,194,280",9.32,6168
20260911,4,"10,001-15,000",567,"7,167,910",3.48,6168
20260911,5,"15,001-20,000",411,"7,741,193",3.76,6168
20260911,6,"20,001-30,000",275,"7,146,838",3.47,6168
20260911,7,"30,001-40,000",112,"4,015,827",1.95,6168
20260911,8,"40,001-50,000",72,"3,402,928",1.65,6168
20260911,9,"50,001-100,000",145,"10,677,797",5.18,6168
20260911,10,"100,001-200,000",61,"8,605,725",4.18,6168
20260911,11,"200,001-400,000",20,"5,705,948",2.77,6168
20260911,12,"400,001-600,000",5,"2,538,302",1.23,6168
20260911,13,"600,001-800,000",4,"2,691,324",1.30,6168
20260911,14,"800,001-1,000,000",0,0,0.00,6168
20260911,15,"1,000,001以上",12,"88,576,752",43.04,6168
20260911,16,合　計,"35,986","205,761,801",100.00,6168
20260904,1,1-999,"13,098","1,014,946",0.49,6168
20260904,2,"1,000-5,000","18,134","36,187,147",17.58,6168
20260904,3,"5,001-10,000","2,328","18,843,394",9.15,6168
20260904,4,"10,001-15,000",568,"7,152,961",3.47,6168
20260904,5,"15,001-20,000",424,"7,988,492",3.88,6168
20260904,6,"20,001-30,000",288,"7,551,557",3.67,6168
20260904,7,"30,001-40,000",109,"3,890,827",1.89,6168
20260904,8,"40,001-50,000",74,"3,490,261",1.69,6168
20260904,9,"50,001-100,000",142,"10,525,499",5.11,6168
20260904,10,"100,001-200,000",59,"8,578,397",4.16,6168
20260904,11,"200,001-400,000",16,"4,186,301",2.03,6168
20260904,12,"400,001-600,000",8,"3,934,193",1.91,6168
20260904,13,"600,001-800,000",4,"2,648,719",1.28,6168
20260904,14,"800,001-1,000,000",0,0,0.00,6168
20260904,15,"1,000,001以上",13,"89,769,107",43.62,6168
20260904,16,合　計,"35,265","205,761,801",100.00,6168
20260828,1,1-999,"13,123","1,020,658",0.49,6168
20260828,2,"1,000-5,000","18,029","35,970,753",17.48,6168
20260828,3,"5,001-10,000","2,313","18,723,483",9.09,6168
20260828,4,"10,001-15,000",567,"7,147,744",3.47,6168
20260828,5,"15,001-20,000",421,"7,925,917",3.85,6168
20260828,6,"20,001-30,000",277,"7,252,126",3.52,6168
20260828,7,"30,001-40,000",110,"3,902,827",1.89,6168
20260828,8,"40,001-50,000",71,"3,357,359",1.63,6168
