date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260515,1,1-999,"29,125","835,750",0.46,6209
20260515,2,"1,000-5,000","13,143","25,434,205",14.07,6209
20260515,3,"5,001-10,000","1,580","12,668,302",7.00,6209
20260515,4,"10,001-15,000",475,"6,039,766",3.34,6209
20260515,5,"15,001-20,000",286,"5,290,625",2.92,6209
20260515,6,"20,001-30,000",256,"6,604,492",3.65,6209
20260515,7,"30,001-40,000",118,"4,199,317",2.32,6209
20260515,8,"40,001-50,000",73,"3,366,545",1.86,6209
20260515,9,"50,001-100,000",144,"10,270,175",5.68,6209
20260515,10,"100,001-200,000",67,"9,099,404",5.03,6209
20260515,11,"200,001-400,000",28,"8,700,508",4.81,6209
20260515,12,"400,001-600,000",4,"2,011,711",1.11,6209
20260515,13,"600,001-800,000",12,"8,446,086",4.67,6209
20260515,14,"800,001-1,000,000",5,"4,363,673",2.41,6209
20260515,15,"1,000,001以上",34,"73,396,385",40.61,6209
20260515,16,合　計,"45,350","180,726,944",100.00,6209
20260508,1,1-999,"29,010","796,240",0.44,6209
20260508,2,"1,000-5,000","12,612","24,187,454",13.38,6209
20260508,3,"5,001-10,000","1,565","12,475,717",6.90,6209
20260508,4,"10,001-15,000",449,"5,732,629",3.17,6209
20260508,5,"15,001-20,000",277,"5,134,163",2.84,6209
20260508,6,"20,001-30,000",236,"6,048,448",3.34,6209
20260508,7,"30,001-40,000",124,"4,373,172",2.42,6209
20260508,8,"40,001-50,000",66,"3,048,916",1.68,6209
20260508,9,"50,001-100,000",142,"10,175,370",5.63,6209
20260508,10,"100,001-200,000",65,"8,646,768",4.78,6209
20260508,11,"200,001-400,000",28,"8,046,860",4.45,6209
20260508,12,"400,001-600,000",10,"4,967,819",2.75,6209
20260508,13,"600,001-800,000",9,"6,422,921",3.55,6209
20260508,14,"800,001-1,000,000",2,"1,706,798",0.94,6209
20260508,15,"1,000,001以上",35,"78,880,769",43.66,6209
20260508,16,合　計,"44,630","180,644,044",100.00,6209
20260430,1,1-999,"29,268","847,980",0.46,6209
20260430,2,"1,000-5,000","14,379","27,734,460",15.35,6209
20260430,3,"5,001-10,000","1,649","13,152,169",7.28,6209
20260430,4,"10,001-15,000",503,"6,375,582",3.52,6209
20260430,5,"15,001-20,000",307,"5,748,768",3.18,6209
20260430,6,"20,001-30,000",247,"6,383,661",3.53,6209
20260430,7,"30,001-40,000",134,"4,756,681",2.63,6209
20260430,8,"40,001-50,000",72,"3,357,495",1.85,6209
20260430,9,"50,001-100,000",146,"10,226,784",5.66,6209
20260430,10,"100,001-200,000",63,"8,465,658",4.68,6209
20260430,11,"200,001-400,000",31,"8,767,646",4.85,6209
20260430,12,"400,001-600,000",12,"5,708,862",3.16,6209
20260430,13,"600,001-800,000",10,"7,155,921",3.96,6209
20260430,14,"800,001-1,000,000",5,"4,502,746",2.49,6209
20260430,15,"1,000,001以上",28,"67,438,906",37.33,6209
20260430,16,合　計,"46,854","180,623,319",100.00,6209
20260424,1,1-999,"29,080","808,757",0.44,6209
20260424,2,"1,000-5,000","13,126","25,655,324",14.20,6209
20260424,3,"5,001-10,000","1,621","12,867,058",7.12,6209
20260424,4,"10,001-15,000",503,"6,369,851",3.52,6209
20260424,5,"15,001-20,000",315,"5,858,093",3.24,6209
20260424,6,"20,001-30,000",231,"5,860,447",3.24,6209
20260424,7,"30,001-40,000",130,"4,584,968",2.53,6209
20260424,8,"40,001-50,000",83,"3,865,841",2.14,6209
20260424,9,"50,001-100,000",149,"10,502,883",5.81,6209
20260424,10,"100,001-200,000",61,"8,198,759",4.54,6209
20260424,11,"200,001-400,000",33,"9,207,923",5.09,6209
20260424,12,"400,001-600,000",10,"5,071,463",2.80,6209
20260424,13,"600,001-800,000",12,"8,504,876",4.71,6209
20260424,14,"800,001-1,000,000",5,"4,459,124",2.46,6209
20260424,15,"1,000,001以上",29,"68,735,414",38.06,6209
20260424,16,合　計,"45,388","180,550,781",100.00,6209
20260417,1,1-999,"29,455","792,250",0.43,6209
20260417,2,"1,000-5,000","13,425","26,361,459",14.60,6209
20260417,3,"5,001-10,000","1,676","13,312,625",7.37,6209
20260417,4,"10,001-15,000",503,"6,387,048",3.53,6209
20260417,5,"15,001-20,000",324,"6,036,936",3.34,6209
20260417,6,"20,001-30,000",241,"6,114,859",3.38,6209
20260417,7,"30,001-40,000",134,"4,742,547",2.62,6209
20260417,8,"40,001-50,000",90,"4,239,767",2.34,6209
20260417,9,"50,001-100,000",140,"9,967,883",5.52,6209
20260417,10,"100,001-200,000",63,"8,477,157",4.69,6209
20260417,11,"200,001-400,000",33,"9,476,344",5.25,6209
20260417,12,"400,001-600,000",11,"5,391,588",2.98,6209
20260417,13,"600,001-800,000",12,"8,273,207",4.58,6209
20260417,14,"800,001-1,000,000",6,"5,447,005",3.01,6209
20260417,15,"1,000,001以上",27,"65,480,886",36.27,6209
20260417,16,合　計,"46,140","180,501,561",100.00,6209
20260410,1,1-999,"28,687","794,987",0.44,6209
20260410,2,"1,000-5,000","13,084","25,974,440",14.39,6209
