date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260402,1,1-999,"23,743","165,165",0.44,6532
20260402,2,"1,000-5,000","3,919","7,148,550",19.09,6532
20260402,3,"5,001-10,000",404,"3,191,312",8.52,6532
20260402,4,"10,001-15,000",112,"1,444,129",3.85,6532
20260402,5,"15,001-20,000",66,"1,238,000",3.30,6532
20260402,6,"20,001-30,000",51,"1,299,230",3.46,6532
20260402,7,"30,001-40,000",18,"633,000",1.69,6532
20260402,8,"40,001-50,000",13,"602,000",1.60,6532
20260402,9,"50,001-100,000",29,"2,103,159",5.61,6532
20260402,10,"100,001-200,000",13,"1,769,050",4.72,6532
20260402,11,"200,001-400,000",12,"3,068,000",8.19,6532
20260402,12,"400,001-600,000",9,"4,003,079",10.69,6532
20260402,13,"600,001-800,000",3,"1,981,527",5.29,6532
20260402,14,"800,001-1,000,000",1,"844,000",2.25,6532
20260402,15,"1,000,001以上",5,"7,954,946",21.24,6532
20260402,16,合　計,"28,398","37,445,147",100.00,6532
20260327,1,1-999,"23,627","167,043",0.44,6532
20260327,2,"1,000-5,000","4,036","7,363,683",19.66,6532
20260327,3,"5,001-10,000",408,"3,194,000",8.52,6532
20260327,4,"10,001-15,000",113,"1,455,411",3.88,6532
20260327,5,"15,001-20,000",66,"1,254,000",3.34,6532
20260327,6,"20,001-30,000",56,"1,429,230",3.81,6532
20260327,7,"30,001-40,000",16,"576,000",1.53,6532
20260327,8,"40,001-50,000",14,"652,000",1.74,6532
20260327,9,"50,001-100,000",34,"2,544,159",6.79,6532
20260327,10,"100,001-200,000",11,"1,437,050",3.83,6532
20260327,11,"200,001-400,000",10,"2,527,000",6.74,6532
20260327,12,"400,001-600,000",9,"3,960,079",10.57,6532
20260327,13,"600,001-800,000",3,"2,108,527",5.63,6532
20260327,14,"800,001-1,000,000",2,"1,847,000",4.93,6532
20260327,15,"1,000,001以上",4,"6,929,965",18.50,6532
20260327,16,合　計,"28,409","37,445,147",100.00,6532
20260320,1,1-999,"24,380","166,431",0.44,6532
20260320,2,"1,000-5,000","3,962","7,336,213",19.59,6532
20260320,3,"5,001-10,000",404,"3,167,623",8.45,6532
20260320,4,"10,001-15,000",113,"1,472,411",3.93,6532
20260320,5,"15,001-20,000",76,"1,409,000",3.76,6532
20260320,6,"20,001-30,000",58,"1,466,000",3.91,6532
20260320,7,"30,001-40,000",19,"701,514",1.87,6532
20260320,8,"40,001-50,000",9,"426,510",1.13,6532
20260320,9,"50,001-100,000",39,"2,837,159",7.57,6532
20260320,10,"100,001-200,000",10,"1,428,050",3.81,6532
20260320,11,"200,001-400,000",7,"1,930,000",5.15,6532
20260320,12,"400,001-600,000",9,"3,995,744",10.67,6532
20260320,13,"600,001-800,000",2,"1,394,527",3.72,6532
20260320,14,"800,001-1,000,000",2,"1,689,000",4.51,6532
20260320,15,"1,000,001以上",5,"8,024,965",21.43,6532
20260320,16,合　計,"29,095","37,445,147",100.00,6532
20260313,1,1-999,"21,777","167,374",0.44,6532
20260313,2,"1,000-5,000","3,953","7,357,202",19.64,6532
20260313,3,"5,001-10,000",376,"2,953,022",7.88,6532
20260313,4,"10,001-15,000",116,"1,508,211",4.02,6532
20260313,5,"15,001-20,000",81,"1,507,237",4.02,6532
20260313,6,"20,001-30,000",53,"1,337,000",3.57,6532
20260313,7,"30,001-40,000",12,"429,696",1.14,6532
20260313,8,"40,001-50,000",13,"598,000",1.59,6532
20260313,9,"50,001-100,000",36,"2,614,961",6.98,6532
20260313,10,"100,001-200,000",12,"1,668,564",4.45,6532
20260313,11,"200,001-400,000",7,"1,825,000",4.87,6532
20260313,12,"400,001-600,000",11,"5,099,388",13.61,6532
20260313,13,"600,001-800,000",2,"1,412,527",3.77,6532
20260313,14,"800,001-1,000,000",1,"842,000",2.24,6532
20260313,15,"1,000,001以上",5,"8,124,965",21.69,6532
20260313,16,合　計,"26,455","37,445,147",100.00,6532
20260306,1,1-999,"20,424","158,070",0.42,6532
20260306,2,"1,000-5,000","3,887","7,254,946",19.37,6532
20260306,3,"5,001-10,000",379,"2,953,276",7.88,6532
20260306,4,"10,001-15,000",117,"1,523,460",4.06,6532
20260306,5,"15,001-20,000",82,"1,524,200",4.07,6532
20260306,6,"20,001-30,000",54,"1,367,000",3.65,6532
20260306,7,"30,001-40,000",17,"610,206",1.62,6532
20260306,8,"40,001-50,000",12,"556,000",1.48,6532
20260306,9,"50,001-100,000",33,"2,351,451",6.27,6532
20260306,10,"100,001-200,000",12,"1,653,564",4.41,6532
20260306,11,"200,001-400,000",8,"2,280,000",6.08,6532
20260306,12,"400,001-600,000",9,"4,101,703",10.95,6532
20260306,13,"600,001-800,000",3,"2,062,306",5.50,6532
