date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260703,1,1-999,"48,189","2,662,759",2.23,8261
20260703,2,"1,000-5,000","16,706","26,777,720",22.52,8261
20260703,3,"5,001-10,000",830,"6,643,031",5.58,8261
20260703,4,"10,001-15,000",190,"2,459,120",2.06,8261
20260703,5,"15,001-20,000",125,"2,340,991",1.96,8261
20260703,6,"20,001-30,000",84,"2,165,785",1.82,8261
20260703,7,"30,001-40,000",32,"1,135,799",0.95,8261
20260703,8,"40,001-50,000",23,"1,072,525",0.90,8261
20260703,9,"50,001-100,000",28,"1,977,385",1.66,8261
20260703,10,"100,001-200,000",14,"1,773,000",1.49,8261
20260703,11,"200,001-400,000",12,"3,403,482",2.86,8261
20260703,12,"400,001-600,000",4,"2,037,000",1.71,8261
20260703,13,"600,001-800,000",4,"2,699,636",2.27,8261
20260703,14,"800,001-1,000,000",4,"3,469,701",2.91,8261
20260703,15,"1,000,001以上",11,"58,260,459",49.00,8261
20260703,16,合　計,"66,256","118,878,393",100.00,8261
20260626,1,1-999,"47,124","2,518,448",2.11,8261
20260626,2,"1,000-5,000","17,743","28,509,655",23.98,8261
20260626,3,"5,001-10,000",899,"7,258,628",6.10,8261
20260626,4,"10,001-15,000",191,"2,455,767",2.06,8261
20260626,5,"15,001-20,000",137,"2,565,228",2.15,8261
20260626,6,"20,001-30,000",83,"2,142,372",1.80,8261
20260626,7,"30,001-40,000",37,"1,325,458",1.11,8261
20260626,8,"40,001-50,000",30,"1,406,656",1.18,8261
20260626,9,"50,001-100,000",31,"2,271,678",1.91,8261
20260626,10,"100,001-200,000",14,"1,850,738",1.55,8261
20260626,11,"200,001-400,000",8,"2,323,120",1.95,8261
20260626,12,"400,001-600,000",6,"3,136,186",2.63,8261
20260626,13,"600,001-800,000",5,"3,567,642",3.00,8261
20260626,14,"800,001-1,000,000",3,"2,654,214",2.23,8261
20260626,15,"1,000,001以上",10,"54,892,603",46.17,8261
20260626,16,合　計,"66,321","118,878,393",100.00,8261
20260618,1,1-999,"43,128","2,095,937",1.76,8261
20260618,2,"1,000-5,000","16,987","28,441,855",23.92,8261
20260618,3,"5,001-10,000","1,077","8,636,088",7.26,8261
20260618,4,"10,001-15,000",222,"2,863,728",2.40,8261
20260618,5,"15,001-20,000",160,"2,996,704",2.52,8261
20260618,6,"20,001-30,000",98,"2,509,322",2.11,8261
20260618,7,"30,001-40,000",47,"1,678,070",1.41,8261
20260618,8,"40,001-50,000",28,"1,290,076",1.08,8261
20260618,9,"50,001-100,000",40,"2,910,358",2.44,8261
20260618,10,"100,001-200,000",15,"1,920,528",1.61,8261
20260618,11,"200,001-400,000",13,"3,688,789",3.10,8261
20260618,12,"400,001-600,000",8,"3,854,258",3.24,8261
20260618,13,"600,001-800,000",1,"620,361",0.52,8261
20260618,14,"800,001-1,000,000",6,"5,294,555",4.45,8261
20260618,15,"1,000,001以上",7,"50,077,764",42.12,8261
20260618,16,合　計,"61,837","118,878,393",100.00,8261
