date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260828,1,1-999,"26,939","575,069",1.04,3490
20260828,2,"1,000-5,000","5,393","10,426,736",18.95,3490
20260828,3,"5,001-10,000",721,"5,715,076",10.38,3490
20260828,4,"10,001-15,000",221,"2,802,606",5.09,3490
20260828,5,"15,001-20,000",125,"2,335,261",4.24,3490
20260828,6,"20,001-30,000",116,"2,955,044",5.37,3490
20260828,7,"30,001-40,000",53,"1,882,456",3.42,3490
20260828,8,"40,001-50,000",32,"1,478,666",2.68,3490
20260828,9,"50,001-100,000",60,"4,206,160",7.64,3490
20260828,10,"100,001-200,000",24,"3,302,803",6.00,3490
20260828,11,"200,001-400,000",10,"2,845,403",5.17,3490
20260828,12,"400,001-600,000",6,"3,095,001",5.62,3490
20260828,13,"600,001-800,000",3,"2,006,392",3.64,3490
20260828,14,"800,001-1,000,000",1,"804,856",1.46,3490
20260828,15,"1,000,001以上",6,"10,574,906",19.22,3490
20260828,16,合　計,"33,710","55,006,435",100.00,3490
20260821,1,1-999,"26,804","568,067",1.03,3490
20260821,2,"1,000-5,000","5,369","10,579,700",19.23,3490
20260821,3,"5,001-10,000",778,"6,131,705",11.14,3490
20260821,4,"10,001-15,000",242,"3,059,893",5.56,3490
20260821,5,"15,001-20,000",145,"2,707,010",4.92,3490
20260821,6,"20,001-30,000",130,"3,311,382",6.01,3490
20260821,7,"30,001-40,000",54,"1,897,540",3.44,3490
20260821,8,"40,001-50,000",36,"1,640,608",2.98,3490
20260821,9,"50,001-100,000",55,"3,975,537",7.22,3490
20260821,10,"100,001-200,000",23,"2,957,803",5.37,3490
20260821,11,"200,001-400,000",11,"3,014,403",5.48,3490
20260821,12,"400,001-600,000",7,"3,534,930",6.42,3490
20260821,13,"600,001-800,000",1,"693,929",1.26,3490
20260821,14,"800,001-1,000,000",0,0,0.00,3490
20260821,15,"1,000,001以上",7,"10,933,928",19.87,3490
20260821,16,合　計,"33,662","55,006,435",100.00,3490
20260814,1,1-999,"26,681","564,229",1.02,3490
