date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260717,1,1-999,81,"10,902",0.34,00860B
20260717,2,"1,000-5,000",180,"341,483",10.76,00860B
20260717,3,"5,001-10,000",36,"296,763",9.35,00860B
20260717,4,"10,001-15,000",18,"246,000",7.75,00860B
20260717,5,"15,001-20,000",12,"232,000",7.31,00860B
20260717,6,"20,001-30,000",12,"303,874",9.58,00860B
20260717,7,"30,001-40,000",4,"149,555",4.71,00860B
20260717,8,"40,001-50,000",1,"50,000",1.57,00860B
20260717,9,"50,001-100,000",10,"741,000",23.36,00860B
20260717,10,"100,001-200,000",1,"154,000",4.85,00860B
20260717,11,"200,001-400,000",0,0,0.00,00860B
20260717,12,"400,001-600,000",0,0,0.00,00860B
20260717,13,"600,001-800,000",1,"645,423",20.35,00860B
20260717,14,"800,001-1,000,000",0,0,0.00,00860B
20260717,15,"1,000,001以上",0,0,0.00,00860B
20260717,16,合　計,356,"3,171,000",100.00,00860B
20260709,1,1-999,82,"11,217",0.35,00860B
20260709,2,"1,000-5,000",178,"340,224",10.72,00860B
20260709,3,"5,001-10,000",37,"308,763",9.73,00860B
20260709,4,"10,001-15,000",18,"246,000",7.75,00860B
20260709,5,"15,001-20,000",12,"232,000",7.31,00860B
20260709,6,"20,001-30,000",12,"304,874",9.61,00860B
20260709,7,"30,001-40,000",4,"148,499",4.68,00860B
20260709,8,"40,001-50,000",1,"50,000",1.57,00860B
20260709,9,"50,001-100,000",10,"741,000",23.36,00860B
20260709,10,"100,001-200,000",1,"154,000",4.85,00860B
20260709,11,"200,001-400,000",0,0,0.00,00860B
20260709,12,"400,001-600,000",0,0,0.00,00860B
20260709,13,"600,001-800,000",1,"634,423",20.00,00860B
20260709,14,"800,001-1,000,000",0,0,0.00,00860B
20260709,15,"1,000,001以上",0,0,0.00,00860B
20260709,16,合　計,356,"3,171,000",100.00,00860B
20260703,1,1-999,83,"11,391",0.35,00860B
20260703,2,"1,000-5,000",178,"340,064",10.72,00860B
20260703,3,"5,001-10,000",38,"312,763",9.86,00860B
20260703,4,"10,001-15,000",18,"244,010",7.69,00860B
20260703,5,"15,001-20,000",13,"252,000",7.94,00860B
20260703,6,"20,001-30,000",11,"274,874",8.66,00860B
20260703,7,"30,001-40,000",6,"227,419",7.17,00860B
20260703,8,"40,001-50,000",1,"50,000",1.57,00860B
20260703,9,"50,001-100,000",11,"810,000",25.54,00860B
20260703,10,"100,001-200,000",1,"154,000",4.85,00860B
20260703,11,"200,001-400,000",0,0,0.00,00860B
20260703,12,"400,001-600,000",1,"494,479",15.59,00860B
20260703,13,"600,001-800,000",0,0,0.00,00860B
20260703,14,"800,001-1,000,000",0,0,0.00,00860B
20260703,15,"1,000,001以上",0,0,0.00,00860B
20260703,16,合　計,361,"3,171,000",100.00,00860B
20260626,1,1-999,83,"11,497",0.36,00860B
20260626,2,"1,000-5,000",180,"346,879",10.93,00860B
20260626,3,"5,001-10,000",38,"316,763",9.98,00860B
20260626,4,"10,001-15,000",16,"217,011",6.84,00860B
20260626,5,"15,001-20,000",13,"252,000",7.94,00860B
20260626,6,"20,001-30,000",11,"274,874",8.66,00860B
20260626,7,"30,001-40,000",6,"228,349",7.20,00860B
20260626,8,"40,001-50,000",1,"50,000",1.57,00860B
20260626,9,"50,001-100,000",11,"804,000",25.35,00860B
20260626,10,"100,001-200,000",1,"154,000",4.85,00860B
