date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260430,1,1-999,"11,622","869,519",0.30,3016
20260430,2,"1,000-5,000","13,425","24,398,649",8.45,3016
20260430,3,"5,001-10,000","1,243","9,391,767",3.25,3016
20260430,4,"10,001-15,000",363,"4,498,173",1.55,3016
20260430,5,"15,001-20,000",192,"3,492,959",1.21,3016
20260430,6,"20,001-30,000",157,"3,984,703",1.38,3016
20260430,7,"30,001-40,000",75,"2,622,586",0.90,3016
20260430,8,"40,001-50,000",38,"1,768,918",0.61,3016
20260430,9,"50,001-100,000",86,"6,190,201",2.14,3016
20260430,10,"100,001-200,000",32,"4,515,780",1.56,3016
20260430,11,"200,001-400,000",13,"3,496,248",1.21,3016
20260430,12,"400,001-600,000",8,"4,017,847",1.39,3016
20260430,13,"600,001-800,000",4,"2,801,702",0.97,3016
20260430,14,"800,001-1,000,000",5,"4,545,214",1.57,3016
20260430,15,"1,000,001以上",19,"211,947,553",73.45,3016
20260430,16,合　計,"27,282","288,541,819",100.00,3016
20260424,1,1-999,"11,565","882,443",0.30,3016
20260424,2,"1,000-5,000","14,603","26,739,669",9.26,3016
20260424,3,"5,001-10,000","1,413","10,768,858",3.73,3016
20260424,4,"10,001-15,000",385,"4,771,812",1.65,3016
20260424,5,"15,001-20,000",223,"4,061,041",1.40,3016
20260424,6,"20,001-30,000",168,"4,239,525",1.46,3016
20260424,7,"30,001-40,000",76,"2,669,060",0.92,3016
20260424,8,"40,001-50,000",36,"1,667,639",0.57,3016
20260424,9,"50,001-100,000",90,"6,248,985",2.16,3016
20260424,10,"100,001-200,000",33,"4,792,755",1.66,3016
20260424,11,"200,001-400,000",10,"2,799,481",0.97,3016
20260424,12,"400,001-600,000",10,"4,927,185",1.70,3016
20260424,13,"600,001-800,000",3,"1,982,946",0.68,3016
20260424,14,"800,001-1,000,000",5,"4,535,214",1.57,3016
20260424,15,"1,000,001以上",17,"207,455,513",71.89,3016
20260424,16,合　計,"28,637","288,542,126",100.00,3016
20260417,1,1-999,"11,657","930,042",0.32,3016
20260417,2,"1,000-5,000","16,166","29,865,426",10.35,3016
20260417,3,"5,001-10,000","1,614","12,385,141",4.29,3016
20260417,4,"10,001-15,000",431,"5,354,763",1.85,3016
20260417,5,"15,001-20,000",249,"4,570,901",1.58,3016
20260417,6,"20,001-30,000",190,"4,768,773",1.65,3016
20260417,7,"30,001-40,000",83,"2,928,585",1.01,3016
20260417,8,"40,001-50,000",41,"1,920,355",0.66,3016
20260417,9,"50,001-100,000",87,"6,080,102",2.10,3016
20260417,10,"100,001-200,000",35,"4,940,525",1.71,3016
20260417,11,"200,001-400,000",14,"3,951,454",1.36,3016
20260417,12,"400,001-600,000",12,"5,836,006",2.02,3016
20260417,13,"600,001-800,000",2,"1,414,669",0.49,3016
20260417,14,"800,001-1,000,000",7,"6,250,580",2.16,3016
20260417,15,"1,000,001以上",11,"197,344,904",68.39,3016
20260417,16,合　計,"30,599","288,542,226",100.00,3016
20260410,1,1-999,"11,668","929,527",0.32,3016
20260410,2,"1,000-5,000","16,466","30,524,919",10.57,3016
20260410,3,"5,001-10,000","1,675","12,866,882",4.45,3016
20260410,4,"10,001-15,000",459,"5,724,383",1.98,3016
