date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260424,1,1-999,"2,865","392,158",0.14,3086
20260424,2,"1,000-5,000","2,840","5,567,407",2.04,3086
20260424,3,"5,001-10,000",466,"3,817,280",1.39,3086
20260424,4,"10,001-15,000",220,"2,659,980",0.97,3086
20260424,5,"15,001-20,000",103,"1,955,840",0.71,3086
20260424,6,"20,001-30,000",104,"2,588,437",0.94,3086
20260424,7,"30,001-40,000",45,"1,596,040",0.58,3086
20260424,8,"40,001-50,000",24,"1,131,530",0.41,3086
20260424,9,"50,001-100,000",65,"4,847,900",1.77,3086
20260424,10,"100,001-200,000",35,"4,665,120",1.71,3086
20260424,11,"200,001-400,000",13,"3,730,110",1.36,3086
20260424,12,"400,001-600,000",6,"2,984,750",1.09,3086
20260424,13,"600,001-800,000",3,"2,101,590",0.77,3086
20260424,14,"800,001-1,000,000",5,"4,652,660",1.70,3086
20260424,15,"1,000,001以上",18,"230,322,708",84.45,3086
20260424,16,差異數調整（說明4）,,"-303,000",-0.11,3086
20260424,17,合　計,"6,812","272,710,510",100.00,3086
20260417,1,1-999,0,0,0.00,3086
20260417,2,"1,000-5,000",0,0,0.00,3086
20260417,3,"5,001-10,000",0,0,0.00,3086
20260417,4,"10,001-15,000",0,0,0.00,3086
20260417,5,"15,001-20,000",0,0,0.00,3086
20260417,6,"20,001-30,000",0,0,0.00,3086
20260417,7,"30,001-40,000",0,0,0.00,3086
20260417,8,"40,001-50,000",0,0,0.00,3086
20260417,9,"50,001-100,000",0,0,0.00,3086
20260417,10,"100,001-200,000",0,0,0.00,3086
20260417,11,"200,001-400,000",0,0,0.00,3086
20260417,12,"400,001-600,000",0,0,0.00,3086
20260417,13,"600,001-800,000",0,0,0.00,3086
20260417,14,"800,001-1,000,000",0,0,0.00,3086
20260417,15,"1,000,001以上",1,"272,710,510",100.00,3086
20260417,16,合　計,1,"272,710,510",100.00,3086
20260410,1,1-999,"4,241","400,841",1.46,3086
20260410,2,"1,000-5,000",658,"1,134,597",4.16,3086
20260410,3,"5,001-10,000",73,"539,514",1.97,3086
20260410,4,"10,001-15,000",27,"343,877",1.26,3086
20260410,5,"15,001-20,000",11,"186,368",0.68,3086
20260410,6,"20,001-30,000",9,"226,939",0.83,3086
20260410,7,"30,001-40,000",4,"149,503",0.54,3086
20260410,8,"40,001-50,000",4,"176,369",0.64,3086
20260410,9,"50,001-100,000",11,"841,120",3.08,3086
20260410,10,"100,001-200,000",6,"886,980",3.25,3086
20260410,11,"200,001-400,000",5,"1,334,263",4.89,3086
20260410,12,"400,001-600,000",1,"480,165",1.76,3086
20260410,13,"600,001-800,000",0,0,0.00,3086
20260410,14,"800,001-1,000,000",0,0,0.00,3086
20260410,15,"1,000,001以上",7,"20,570,515",75.42,3086
20260410,16,合　計,"5,057","27,271,051",100.00,3086
20260402,1,1-999,"4,246","402,649",1.47,3086
20260402,2,"1,000-5,000",685,"1,209,973",4.43,3086
20260402,3,"5,001-10,000",75,"562,883",2.06,3086
20260402,4,"10,001-15,000",24,"296,377",1.08,3086
20260402,5,"15,001-20,000",12,"217,000",0.79,3086
20260402,6,"20,001-30,000",6,"137,939",0.50,3086
20260402,7,"30,001-40,000",4,"143,910",0.52,3086
20260402,8,"40,001-50,000",6,"262,906",0.96,3086
20260402,9,"50,001-100,000",9,"682,841",2.50,3086
20260402,10,"100,001-200,000",9,"1,353,635",4.96,3086
20260402,11,"200,001-400,000",4,"950,258",3.48,3086
20260402,12,"400,001-600,000",1,"480,165",1.76,3086
