date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260522,1,1-999,"48,571","906,111",0.73,4916
20260522,2,"1,000-5,000","14,019","24,995,099",20.16,4916
20260522,3,"5,001-10,000","1,223","9,994,352",8.06,4916
20260522,4,"10,001-15,000",305,"3,982,101",3.21,4916
20260522,5,"15,001-20,000",223,"4,195,638",3.38,4916
20260522,6,"20,001-30,000",146,"3,827,468",3.08,4916
20260522,7,"30,001-40,000",63,"2,268,791",1.83,4916
20260522,8,"40,001-50,000",38,"1,785,527",1.44,4916
20260522,9,"50,001-100,000",67,"4,873,284",3.93,4916
20260522,10,"100,001-200,000",29,"3,921,656",3.16,4916
20260522,11,"200,001-400,000",13,"3,511,540",2.83,4916
20260522,12,"400,001-600,000",5,"2,453,000",1.97,4916
20260522,13,"600,001-800,000",3,"2,105,885",1.69,4916
20260522,14,"800,001-1,000,000",2,"1,818,000",1.46,4916
20260522,15,"1,000,001以上",21,"53,323,492",43.01,4916
20260522,16,差異數調整（說明4）,,"-10,000",-0.00,4916
20260522,17,合　計,"64,728","123,951,944",100.00,4916
20260515,1,1-999,"48,641","968,689",0.78,4916
20260515,2,"1,000-5,000","17,158","31,330,317",25.28,4916
20260515,3,"5,001-10,000","1,541","12,652,655",10.21,4916
20260515,4,"10,001-15,000",394,"5,149,509",4.15,4916
20260515,5,"15,001-20,000",297,"5,586,717",4.50,4916
20260515,6,"20,001-30,000",187,"4,860,857",3.92,4916
20260515,7,"30,001-40,000",93,"3,380,911",2.72,4916
20260515,8,"40,001-50,000",49,"2,289,527",1.84,4916
20260515,9,"50,001-100,000",73,"5,475,824",4.41,4916
20260515,10,"100,001-200,000",27,"3,800,656",3.06,4916
20260515,11,"200,001-400,000",13,"3,526,000",2.84,4916
20260515,12,"400,001-600,000",4,"1,895,756",1.53,4916
20260515,13,"600,001-800,000",6,"4,167,346",3.36,4916
20260515,14,"800,001-1,000,000",1,"841,000",0.67,4916
20260515,15,"1,000,001以上",15,"37,979,540",30.65,4916
20260515,16,合　計,"68,499","123,905,304",100.00,4916
20260508,1,1-999,"48,643","981,860",0.79,4916
20260508,2,"1,000-5,000","17,249","31,578,369",25.48,4916
20260508,3,"5,001-10,000","1,599","13,085,859",10.56,4916
20260508,4,"10,001-15,000",391,"5,128,404",4.13,4916
20260508,5,"15,001-20,000",308,"5,798,160",4.67,4916
20260508,6,"20,001-30,000",188,"4,843,840",3.90,4916
20260508,7,"30,001-40,000",90,"3,267,411",2.63,4916
20260508,8,"40,001-50,000",44,"2,040,527",1.64,4916
20260508,9,"50,001-100,000",74,"5,524,364",4.45,4916
20260508,10,"100,001-200,000",24,"3,428,196",2.76,4916
20260508,11,"200,001-400,000",16,"4,442,916",3.58,4916
20260508,12,"400,001-600,000",6,"2,970,000",2.39,4916
20260508,13,"600,001-800,000",3,"2,108,369",1.70,4916
20260508,14,"800,001-1,000,000",2,"1,779,316",1.43,4916
20260508,15,"1,000,001以上",14,"36,927,713",29.80,4916
20260508,16,合　計,"68,651","123,905,304",100.00,4916
20260430,1,1-999,"48,735","972,411",0.78,4916
20260430,2,"1,000-5,000","17,483","31,916,287",25.75,4916
20260430,3,"5,001-10,000","1,588","12,955,076",10.45,4916
20260430,4,"10,001-15,000",391,"5,135,976",4.14,4916
20260430,5,"15,001-20,000",310,"5,812,961",4.69,4916
20260430,6,"20,001-30,000",182,"4,684,920",3.78,4916
20260430,7,"30,001-40,000",93,"3,417,411",2.75,4916
20260430,8,"40,001-50,000",42,"1,942,527",1.56,4916
20260430,9,"50,001-100,000",81,"5,945,284",4.79,4916
20260430,10,"100,001-200,000",28,"4,109,196",3.31,4916
20260430,11,"200,001-400,000",14,"4,098,599",3.30,4916
20260430,12,"400,001-600,000",5,"2,517,899",2.03,4916
20260430,13,"600,001-800,000",3,"2,025,603",1.63,4916
20260430,14,"800,001-1,000,000",2,"1,911,000",1.54,4916
20260430,15,"1,000,001以上",14,"36,460,154",29.42,4916
20260430,16,合　計,"68,971","123,905,304",100.00,4916
20260424,1,1-999,"48,769","967,500",0.78,4916
20260424,2,"1,000-5,000","17,217","31,463,393",25.39,4916
20260424,3,"5,001-10,000","1,587","12,997,213",10.48,4916
20260424,4,"10,001-15,000",341,"4,505,002",3.63,4916
20260424,5,"15,001-20,000",284,"5,328,610",4.30,4916
20260424,6,"20,001-30,000",189,"4,876,932",3.93,4916
20260424,7,"30,001-40,000",84,"3,051,411",2.46,4916
20260424,8,"40,001-50,000",42,"1,976,527",1.59,4916
20260424,9,"50,001-100,000",80,"5,789,284",4.67,4916
20260424,10,"100,001-200,000",29,"4,127,196",3.33,4916
20260424,11,"200,001-400,000",14,"4,091,599",3.30,4916
20260424,12,"400,001-600,000",3,"1,353,502",1.09,4916
20260424,13,"600,001-800,000",5,"3,330,767",2.68,4916
20260424,14,"800,001-1,000,000",2,"1,728,401",1.39,4916
20260424,15,"1,000,001以上",14,"38,317,967",30.92,4916
20260424,16,合　計,"68,660","123,905,304",100.00,4916
20260417,1,1-999,"48,980","1,000,292",0.80,4916
20260417,2,"1,000-5,000","18,698","33,939,705",27.39,4916
20260417,3,"5,001-10,000","1,669","13,651,048",11.01,4916
20260417,4,"10,001-15,000",380,"4,982,292",4.02,4916
20260417,5,"15,001-20,000",298,"5,620,970",4.53,4916
20260417,6,"20,001-30,000",189,"4,848,572",3.91,4916
20260417,7,"30,001-40,000",94,"3,476,419",2.80,4916
20260417,8,"40,001-50,000",48,"2,244,527",1.81,4916
20260417,9,"50,001-100,000",77,"5,714,385",4.61,4916
20260417,10,"100,001-200,000",26,"3,654,197",2.94,4916
20260417,11,"200,001-400,000",11,"3,251,599",2.62,4916
20260417,12,"400,001-600,000",4,"2,115,000",1.70,4916
20260417,13,"600,001-800,000",4,"2,742,966",2.21,4916
20260417,14,"800,001-1,000,000",6,"5,595,237",4.51,4916
20260417,15,"1,000,001以上",12,"31,063,431",25.07,4916
20260417,16,合　計,"70,496","123,900,640",100.00,4916
20260410,1,1-999,"48,958","1,021,401",0.82,4916
20260410,2,"1,000-5,000","19,661","36,264,771",29.31,4916
20260410,3,"5,001-10,000","1,768","14,326,843",11.58,4916
20260410,4,"10,001-15,000",409,"5,367,921",4.33,4916
20260410,5,"15,001-20,000",310,"5,829,961",4.71,4916
20260410,6,"20,001-30,000",217,"5,538,947",4.47,4916
20260410,7,"30,001-40,000",97,"3,591,419",2.90,4916
20260410,8,"40,001-50,000",49,"2,242,527",1.81,4916
20260410,9,"50,001-100,000",81,"5,990,345",4.84,4916
20260410,10,"100,001-200,000",31,"4,231,718",3.42,4916
20260410,11,"200,001-400,000",13,"3,800,980",3.07,4916
20260410,12,"400,001-600,000",7,"3,160,084",2.55,4916
20260410,13,"600,001-800,000",3,"1,973,248",1.59,4916
20260410,14,"800,001-1,000,000",4,"3,542,783",2.86,4916
20260410,15,"1,000,001以上",9,"26,831,125",21.68,4916
20260410,16,合　計,"71,617","123,714,073",100.00,4916
20260402,1,1-999,"48,987","1,026,906",0.83,4916
20260402,2,"1,000-5,000","19,923","36,587,520",29.57,4916
20260402,3,"5,001-10,000","1,769","14,373,190",11.61,4916
20260402,4,"10,001-15,000",417,"5,472,678",4.42,4916
20260402,5,"15,001-20,000",310,"5,846,976",4.72,4916
20260402,6,"20,001-30,000",213,"5,462,930",4.41,4916
20260402,7,"30,001-40,000",100,"3,698,420",2.98,4916
20260402,8,"40,001-50,000",41,"1,886,527",1.52,4916
20260402,9,"50,001-100,000",83,"6,175,403",4.99,4916
20260402,10,"100,001-200,000",27,"3,698,196",2.98,4916
20260402,11,"200,001-400,000",16,"4,368,980",3.53,4916
20260402,12,"400,001-600,000",8,"3,860,753",3.12,4916
20260402,13,"600,001-800,000",6,"4,426,448",3.57,4916
20260402,14,"800,001-1,000,000",2,"1,761,000",1.42,4916
20260402,15,"1,000,001以上",8,"25,068,146",20.26,4916
20260402,16,合　計,"71,910","123,714,073",100.00,4916
20260327,1,1-999,"49,827","1,033,966",0.83,4916
20260327,2,"1,000-5,000","19,978","36,514,191",29.51,4916
20260327,3,"5,001-10,000","1,784","14,516,492",11.73,4916
20260327,4,"10,001-15,000",398,"5,252,404",4.24,4916
20260327,5,"15,001-20,000",299,"5,642,988",4.56,4916
20260327,6,"20,001-30,000",196,"5,070,890",4.09,4916
20260327,7,"30,001-40,000",97,"3,568,420",2.88,4916
20260327,8,"40,001-50,000",47,"2,195,527",1.77,4916
20260327,9,"50,001-100,000",75,"5,610,824",4.53,4916
20260327,10,"100,001-200,000",24,"3,313,656",2.67,4916
20260327,11,"200,001-400,000",14,"3,730,254",3.01,4916
20260327,12,"400,001-600,000",7,"3,422,713",2.76,4916
20260327,13,"600,001-800,000",7,"4,902,529",3.96,4916
20260327,14,"800,001-1,000,000",1,"896,000",0.72,4916
20260327,15,"1,000,001以上",10,"28,043,219",22.66,4916
20260327,16,合　計,"72,764","123,714,073",100.00,4916
20260320,1,1-999,"45,278","1,029,681",0.83,4916
20260320,2,"1,000-5,000","19,642","35,628,581",28.79,4916
20260320,3,"5,001-10,000","1,692","13,809,027",11.16,4916
20260320,4,"10,001-15,000",389,"5,146,901",4.16,4916
20260320,5,"15,001-20,000",276,"5,208,378",4.21,4916
20260320,6,"20,001-30,000",193,"5,016,830",4.05,4916
20260320,7,"30,001-40,000",94,"3,449,959",2.78,4916
20260320,8,"40,001-50,000",45,"2,082,227",1.68,4916
20260320,9,"50,001-100,000",72,"5,438,386",4.39,4916
20260320,10,"100,001-200,000",23,"3,179,656",2.57,4916
20260320,11,"200,001-400,000",13,"3,209,188",2.59,4916
20260320,12,"400,001-600,000",7,"3,522,513",2.84,4916
20260320,13,"600,001-800,000",5,"3,362,901",2.71,4916
20260320,14,"800,001-1,000,000",3,"2,658,920",2.14,4916
20260320,15,"1,000,001以上",12,"30,968,593",25.03,4916
20260320,16,合　計,"67,744","123,711,741",100.00,4916
20260313,1,1-999,"42,795","1,041,416",0.84,4916
20260313,2,"1,000-5,000","20,101","36,904,266",29.83,4916
20260313,3,"5,001-10,000","1,793","14,603,709",11.80,4916
20260313,4,"10,001-15,000",416,"5,504,289",4.44,4916
20260313,5,"15,001-20,000",299,"5,641,978",4.56,4916
20260313,6,"20,001-30,000",193,"4,970,929",4.01,4916
20260313,7,"30,001-40,000",94,"3,487,959",2.81,4916
