date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260515,1,1-999,"55,488","4,231,397",0.60,8150
20260515,2,"1,000-5,000","43,753","80,740,537",11.46,8150
20260515,3,"5,001-10,000","3,781","30,160,184",4.28,8150
20260515,4,"10,001-15,000",864,"11,239,095",1.59,8150
20260515,5,"15,001-20,000",573,"10,650,129",1.51,8150
20260515,6,"20,001-30,000",397,"10,469,335",1.48,8150
20260515,7,"30,001-40,000",166,"5,958,889",0.84,8150
20260515,8,"40,001-50,000",93,"4,369,319",0.62,8150
20260515,9,"50,001-100,000",160,"11,762,669",1.66,8150
20260515,10,"100,001-200,000",106,"15,242,850",2.16,8150
20260515,11,"200,001-400,000",49,"14,151,312",2.00,8150
20260515,12,"400,001-600,000",27,"13,363,847",1.89,8150
20260515,13,"600,001-800,000",18,"12,208,281",1.73,8150
20260515,14,"800,001-1,000,000",13,"11,572,963",1.64,8150
20260515,15,"1,000,001以上",81,"468,402,319",66.48,8150
20260515,16,合　計,"105,569","704,523,126",100.00,8150
20260508,1,1-999,"51,184","3,308,303",0.46,8150
20260508,2,"1,000-5,000","30,871","56,540,461",8.02,8150
20260508,3,"5,001-10,000","2,717","21,889,814",3.10,8150
20260508,4,"10,001-15,000",636,"8,210,327",1.16,8150
20260508,5,"15,001-20,000",460,"8,613,069",1.22,8150
20260508,6,"20,001-30,000",283,"7,475,369",1.06,8150
20260508,7,"30,001-40,000",123,"4,469,774",0.63,8150
20260508,8,"40,001-50,000",87,"4,095,299",0.58,8150
20260508,9,"50,001-100,000",158,"11,557,846",1.64,8150
20260508,10,"100,001-200,000",92,"13,723,385",1.94,8150
20260508,11,"200,001-400,000",52,"15,146,919",2.14,8150
20260508,12,"400,001-600,000",23,"11,210,537",1.59,8150
20260508,13,"600,001-800,000",27,"18,465,466",2.62,8150
20260508,14,"800,001-1,000,000",12,"10,739,743",1.52,8150
20260508,15,"1,000,001以上",82,"509,076,814",72.25,8150
20260508,16,合　計,"86,807","704,523,126",100.00,8150
20260430,1,1-999,"50,801","3,394,999",0.48,8150
20260430,2,"1,000-5,000","38,917","72,874,313",10.34,8150
20260430,3,"5,001-10,000","3,547","28,545,456",4.05,8150
20260430,4,"10,001-15,000",836,"10,816,089",1.53,8150
20260430,5,"15,001-20,000",584,"10,956,628",1.55,8150
20260430,6,"20,001-30,000",400,"10,454,446",1.48,8150
20260430,7,"30,001-40,000",161,"5,899,258",0.83,8150
20260430,8,"40,001-50,000",118,"5,568,195",0.79,8150
20260430,9,"50,001-100,000",172,"12,773,689",1.81,8150
20260430,10,"100,001-200,000",98,"14,301,681",2.02,8150
20260430,11,"200,001-400,000",53,"15,659,481",2.22,8150
20260430,12,"400,001-600,000",22,"10,834,585",1.53,8150
20260430,13,"600,001-800,000",24,"16,907,573",2.39,8150
20260430,14,"800,001-1,000,000",18,"16,244,018",2.30,8150
20260430,15,"1,000,001以上",81,"469,292,715",66.61,8150
20260430,16,合　計,"95,832","704,523,126",100.00,8150
20260424,1,1-999,"51,042","3,408,145",0.48,8150
20260424,2,"1,000-5,000","39,121","72,581,813",10.30,8150
20260424,3,"5,001-10,000","3,538","28,505,075",4.04,8150
20260424,4,"10,001-15,000",853,"11,017,084",1.56,8150
20260424,5,"15,001-20,000",578,"10,858,229",1.54,8150
20260424,6,"20,001-30,000",372,"9,734,830",1.38,8150
20260424,7,"30,001-40,000",163,"5,947,475",0.84,8150
20260424,8,"40,001-50,000",129,"6,086,931",0.86,8150
20260424,9,"50,001-100,000",176,"12,869,015",1.82,8150
20260424,10,"100,001-200,000",99,"14,392,111",2.04,8150
20260424,11,"200,001-400,000",50,"14,812,481",2.10,8150
20260424,12,"400,001-600,000",24,"11,862,085",1.68,8150
20260424,13,"600,001-800,000",21,"14,613,973",2.07,8150
20260424,14,"800,001-1,000,000",16,"14,237,719",2.02,8150
20260424,15,"1,000,001以上",83,"473,611,160",67.22,8150
20260424,16,差異數調整（說明4）,,"-15,000",-0.00,8150
20260424,17,合　計,"96,265","704,523,126",100.00,8150
20260417,1,1-999,"49,631","3,213,492",0.45,8150
20260417,2,"1,000-5,000","35,045","65,659,586",9.31,8150
20260417,3,"5,001-10,000","3,323","26,701,786",3.79,8150
20260417,4,"10,001-15,000",755,"9,801,980",1.39,8150
20260417,5,"15,001-20,000",575,"10,782,672",1.53,8150
20260417,6,"20,001-30,000",379,"9,969,219",1.41,8150
20260417,7,"30,001-40,000",158,"5,759,481",0.81,8150
20260417,8,"40,001-50,000",106,"5,020,889",0.71,8150
20260417,9,"50,001-100,000",178,"13,036,264",1.85,8150
20260417,10,"100,001-200,000",101,"14,622,299",2.07,8150
20260417,11,"200,001-400,000",58,"17,110,307",2.42,8150
20260417,12,"400,001-600,000",20,"9,898,300",1.40,8150
20260417,13,"600,001-800,000",24,"16,492,700",2.34,8150
20260417,14,"800,001-1,000,000",13,"11,672,902",1.65,8150
20260417,15,"1,000,001以上",86,"484,784,249",68.81,8150
20260417,16,差異數調整（說明4）,,"-3,000",-0.00,8150
20260417,17,合　計,"90,452","704,523,126",100.00,8150
20260410,1,1-999,"51,267","3,696,371",0.52,8150
20260410,2,"1,000-5,000","47,257","89,155,968",12.65,8150
20260410,3,"5,001-10,000","4,426","35,410,113",5.02,8150
20260410,4,"10,001-15,000","1,021","13,216,130",1.87,8150
20260410,5,"15,001-20,000",733,"13,728,382",1.94,8150
20260410,6,"20,001-30,000",454,"11,931,818",1.69,8150
20260410,7,"30,001-40,000",208,"7,549,138",1.07,8150
20260410,8,"40,001-50,000",132,"6,254,685",0.88,8150
20260410,9,"50,001-100,000",203,"14,776,897",2.09,8150
20260410,10,"100,001-200,000",99,"14,201,170",2.01,8150
20260410,11,"200,001-400,000",59,"17,591,655",2.49,8150
20260410,12,"400,001-600,000",27,"13,314,037",1.88,8150
20260410,13,"600,001-800,000",18,"12,373,700",1.75,8150
20260410,14,"800,001-1,000,000",13,"11,573,538",1.64,8150
20260410,15,"1,000,001以上",79,"439,749,524",62.41,8150
20260410,16,合　計,"105,996","704,523,126",100.00,8150
20260402,1,1-999,"51,270","3,707,872",0.52,8150
20260402,2,"1,000-5,000","47,947","90,972,729",12.91,8150
20260402,3,"5,001-10,000","4,563","36,431,894",5.17,8150
20260402,4,"10,001-15,000","1,060","13,780,975",1.95,8150
20260402,5,"15,001-20,000",763,"14,291,783",2.02,8150
20260402,6,"20,001-30,000",477,"12,538,814",1.77,8150
20260402,7,"30,001-40,000",212,"7,708,352",1.09,8150
20260402,8,"40,001-50,000",128,"6,064,881",0.86,8150
20260402,9,"50,001-100,000",213,"15,443,897",2.19,8150
20260402,10,"100,001-200,000",102,"14,559,336",2.06,8150
20260402,11,"200,001-400,000",60,"17,839,767",2.53,8150
20260402,12,"400,001-600,000",23,"11,329,974",1.60,8150
20260402,13,"600,001-800,000",17,"11,563,187",1.64,8150
20260402,14,"800,001-1,000,000",18,"15,995,939",2.27,8150
20260402,15,"1,000,001以上",75,"432,293,726",61.35,8150
20260402,16,合　計,"106,928","704,523,126",100.00,8150
20260327,1,1-999,"51,492","3,732,594",0.52,8150
20260327,2,"1,000-5,000","48,519","91,643,996",13.00,8150
20260327,3,"5,001-10,000","4,545","36,309,960",5.15,8150
20260327,4,"10,001-15,000","1,057","13,776,165",1.95,8150
20260327,5,"15,001-20,000",757,"14,189,371",2.01,8150
20260327,6,"20,001-30,000",477,"12,532,933",1.77,8150
20260327,7,"30,001-40,000",209,"7,621,253",1.08,8150
20260327,8,"40,001-50,000",134,"6,346,881",0.90,8150
20260327,9,"50,001-100,000",211,"15,265,353",2.16,8150
