date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260313,1,1-999,"39,897","877,520",0.64,3645
20260313,2,"1,000-5,000","12,557","22,408,325",16.38,3645
20260313,3,"5,001-10,000","1,150","9,056,981",6.62,3645
20260313,4,"10,001-15,000",324,"4,087,155",2.98,3645
20260313,5,"15,001-20,000",173,"3,186,440",2.33,3645
20260313,6,"20,001-30,000",153,"3,907,123",2.85,3645
20260313,7,"30,001-40,000",70,"2,489,673",1.82,3645
20260313,8,"40,001-50,000",61,"2,857,763",2.08,3645
20260313,9,"50,001-100,000",83,"6,426,082",4.69,3645
20260313,10,"100,001-200,000",33,"4,833,808",3.53,3645
20260313,11,"200,001-400,000",30,"8,057,640",5.89,3645
20260313,12,"400,001-600,000",13,"6,644,558",4.85,3645
20260313,13,"600,001-800,000",7,"4,897,149",3.58,3645
20260313,14,"800,001-1,000,000",6,"5,698,625",4.16,3645
20260313,15,"1,000,001以上",23,"51,325,365",37.53,3645
20260313,16,合　計,"54,580","136,754,207",100.00,3645
20260306,1,1-999,"38,918","951,992",0.69,3645
20260306,2,"1,000-5,000","16,115","29,568,903",21.62,3645
20260306,3,"5,001-10,000","1,564","12,289,592",8.98,3645
20260306,4,"10,001-15,000",428,"5,452,488",3.98,3645
20260306,5,"15,001-20,000",233,"4,309,129",3.15,3645
20260306,6,"20,001-30,000",191,"4,903,298",3.58,3645
20260306,7,"30,001-40,000",85,"3,018,025",2.20,3645
20260306,8,"40,001-50,000",61,"2,846,425",2.08,3645
20260306,9,"50,001-100,000",108,"8,089,064",5.91,3645
20260306,10,"100,001-200,000",36,"5,123,659",3.74,3645
20260306,11,"200,001-400,000",22,"6,264,288",4.58,3645
20260306,12,"400,001-600,000",12,"5,853,006",4.27,3645
20260306,13,"600,001-800,000",9,"6,230,317",4.55,3645
20260306,14,"800,001-1,000,000",4,"3,828,072",2.79,3645
20260306,15,"1,000,001以上",16,"38,025,949",27.80,3645
20260306,16,合　計,"57,802","136,754,207",100.00,3645
20260226,1,1-999,"37,917","873,928",0.63,3645
20260226,2,"1,000-5,000","14,168","26,434,349",19.32,3645
20260226,3,"5,001-10,000","1,465","11,405,356",8.34,3645
20260226,4,"10,001-15,000",421,"5,397,487",3.94,3645
20260226,5,"15,001-20,000",224,"4,107,139",3.00,3645
20260226,6,"20,001-30,000",186,"4,704,026",3.43,3645
20260226,7,"30,001-40,000",91,"3,239,859",2.36,3645
20260226,8,"40,001-50,000",60,"2,804,881",2.05,3645
20260226,9,"50,001-100,000",98,"7,294,776",5.33,3645
20260226,10,"100,001-200,000",47,"6,720,914",4.91,3645
20260226,11,"200,001-400,000",24,"6,749,819",4.93,3645
20260226,12,"400,001-600,000",13,"6,492,111",4.74,3645
20260226,13,"600,001-800,000",9,"5,842,809",4.27,3645
20260226,14,"800,001-1,000,000",5,"4,689,072",3.42,3645
20260226,15,"1,000,001以上",17,"39,997,681",29.24,3645
20260226,16,合　計,"54,745","136,754,207",100.00,3645
20260213,1,1-999,"37,737","878,688",0.64,3645
20260213,2,"1,000-5,000","14,089","26,281,675",19.21,3645
20260213,3,"5,001-10,000","1,449","11,287,910",8.25,3645
20260213,4,"10,001-15,000",410,"5,235,338",3.82,3645
20260213,5,"15,001-20,000",217,"3,967,139",2.90,3645
20260213,6,"20,001-30,000",189,"4,786,160",3.49,3645
20260213,7,"30,001-40,000",88,"3,119,725",2.28,3645
20260213,8,"40,001-50,000",56,"2,650,151",1.93,3645
20260213,9,"50,001-100,000",101,"7,549,624",5.52,3645
20260213,10,"100,001-200,000",41,"5,961,611",4.35,3645
20260213,11,"200,001-400,000",25,"7,142,685",5.22,3645
20260213,12,"400,001-600,000",12,"5,638,438",4.12,3645
20260213,13,"600,001-800,000",10,"6,591,787",4.82,3645
20260213,14,"800,001-1,000,000",6,"5,597,564",4.09,3645
20260213,15,"1,000,001以上",17,"40,065,712",29.29,3645
20260213,16,合　計,"54,447","136,754,207",100.00,3645
20260206,1,1-999,"37,557","880,330",0.64,3645
20260206,2,"1,000-5,000","14,230","26,310,792",19.23,3645
20260206,3,"5,001-10,000","1,442","11,243,761",8.22,3645
20260206,4,"10,001-15,000",403,"5,154,140",3.76,3645
20260206,5,"15,001-20,000",211,"3,860,413",2.82,3645
20260206,6,"20,001-30,000",194,"4,894,762",3.57,3645
20260206,7,"30,001-40,000",89,"3,172,725",2.32,3645
20260206,8,"40,001-50,000",47,"2,205,151",1.61,3645
20260206,9,"50,001-100,000",100,"7,373,408",5.39,3645
20260206,10,"100,001-200,000",40,"5,669,973",4.14,3645
20260206,11,"200,001-400,000",26,"7,264,632",5.31,3645
20260206,12,"400,001-600,000",13,"6,442,227",4.71,3645
20260206,13,"600,001-800,000",9,"6,192,279",4.52,3645
20260206,14,"800,001-1,000,000",4,"3,876,072",2.83,3645
20260206,15,"1,000,001以上",19,"42,213,542",30.86,3645
20260206,16,合　計,"54,384","136,754,207",100.00,3645
20260130,1,1-999,"37,318","879,654",0.64,3645
20260130,2,"1,000-5,000","14,014","25,771,817",18.84,3645
20260130,3,"5,001-10,000","1,402","10,990,088",8.03,3645
20260130,4,"10,001-15,000",391,"4,992,233",3.65,3645
20260130,5,"15,001-20,000",214,"3,939,454",2.88,3645
