date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260717,1,1-999,"13,856","549,149",0.50,3663
20260717,2,"1,000-5,000","9,547","16,879,545",15.55,3663
20260717,3,"5,001-10,000",668,"5,314,988",4.89,3663
20260717,4,"10,001-15,000",162,"2,094,593",1.93,3663
20260717,5,"15,001-20,000",99,"1,833,649",1.69,3663
20260717,6,"20,001-30,000",71,"1,829,736",1.68,3663
20260717,7,"30,001-40,000",32,"1,137,840",1.04,3663
20260717,8,"40,001-50,000",19,"883,448",0.81,3663
20260717,9,"50,001-100,000",31,"2,240,806",2.06,3663
20260717,10,"100,001-200,000",14,"1,948,635",1.79,3663
20260717,11,"200,001-400,000",11,"3,246,022",2.99,3663
20260717,12,"400,001-600,000",4,"1,725,903",1.59,3663
20260717,13,"600,001-800,000",0,0,0.00,3663
20260717,14,"800,001-1,000,000",1,"933,000",0.85,3663
20260717,15,"1,000,001以上",6,"67,876,760",62.56,3663
20260717,16,合　計,"24,521","108,494,074",100.00,3663
20260709,1,1-999,"13,863","541,367",0.49,3663
20260709,2,"1,000-5,000","9,359","16,485,232",15.19,3663
20260709,3,"5,001-10,000",654,"5,216,281",4.80,3663
20260709,4,"10,001-15,000",165,"2,114,584",1.94,3663
20260709,5,"15,001-20,000",103,"1,903,138",1.75,3663
20260709,6,"20,001-30,000",72,"1,877,736",1.73,3663
20260709,7,"30,001-40,000",33,"1,154,840",1.06,3663
20260709,8,"40,001-50,000",17,"796,748",0.73,3663
20260709,9,"50,001-100,000",32,"2,261,265",2.08,3663
20260709,10,"100,001-200,000",16,"2,353,441",2.16,3663
20260709,11,"200,001-400,000",11,"3,236,220",2.98,3663
20260709,12,"400,001-600,000",2,"816,056",0.75,3663
20260709,13,"600,001-800,000",0,0,0.00,3663
20260709,14,"800,001-1,000,000",0,0,0.00,3663
20260709,15,"1,000,001以上",7,"69,737,166",64.27,3663
20260709,16,合　計,"24,334","108,494,074",100.00,3663
20260703,1,1-999,"14,012","593,545",0.54,3663
20260703,2,"1,000-5,000","10,311","18,468,695",17.02,3663
20260703,3,"5,001-10,000",798,"6,365,706",5.86,3663
20260703,4,"10,001-15,000",180,"2,313,746",2.13,3663
20260703,5,"15,001-20,000",126,"2,330,593",2.14,3663
20260703,6,"20,001-30,000",89,"2,271,228",2.09,3663
20260703,7,"30,001-40,000",41,"1,452,869",1.33,3663
20260703,8,"40,001-50,000",16,"738,419",0.68,3663
20260703,9,"50,001-100,000",38,"2,747,132",2.53,3663
20260703,10,"100,001-200,000",20,"2,862,503",2.63,3663
20260703,11,"200,001-400,000",11,"2,981,419",2.74,3663
20260703,12,"400,001-600,000",4,"1,839,574",1.69,3663
20260703,13,"600,001-800,000",0,0,0.00,3663
20260703,14,"800,001-1,000,000",1,"831,000",0.76,3663
20260703,15,"1,000,001以上",4,"62,697,645",57.78,3663
20260703,16,合　計,"25,651","108,494,074",100.00,3663
20260626,1,1-999,"14,044","590,302",0.54,3663
20260626,2,"1,000-5,000","10,398","18,508,928",17.05,3663
20260626,3,"5,001-10,000",785,"6,199,927",5.71,3663
20260626,4,"10,001-15,000",186,"2,367,509",2.18,3663
20260626,5,"15,001-20,000",129,"2,395,785",2.20,3663
20260626,6,"20,001-30,000",85,"2,177,228",2.00,3663
20260626,7,"30,001-40,000",38,"1,348,869",1.24,3663
20260626,8,"40,001-50,000",17,"783,419",0.72,3663
20260626,9,"50,001-100,000",37,"2,720,088",2.50,3663
20260626,10,"100,001-200,000",19,"2,797,501",2.57,3663
20260626,11,"200,001-400,000",11,"3,290,824",3.03,3663
20260626,12,"400,001-600,000",2,"917,049",0.84,3663
20260626,13,"600,001-800,000",0,0,0.00,3663
20260626,14,"800,001-1,000,000",2,"1,699,000",1.56,3663
20260626,15,"1,000,001以上",4,"62,697,645",57.78,3663
20260626,16,合　計,"25,757","108,494,074",100.00,3663
20260618,1,1-999,"13,755","548,022",0.50,3663
20260618,2,"1,000-5,000","9,814","17,612,923",16.23,3663
20260618,3,"5,001-10,000",767,"6,021,715",5.55,3663
20260618,4,"10,001-15,000",185,"2,380,237",2.19,3663
20260618,5,"15,001-20,000",132,"2,442,694",2.25,3663
20260618,6,"20,001-30,000",83,"2,138,632",1.97,3663
20260618,7,"30,001-40,000",43,"1,506,869",1.38,3663
20260618,8,"40,001-50,000",21,"969,419",0.89,3663
20260618,9,"50,001-100,000",34,"2,439,097",2.24,3663
20260618,10,"100,001-200,000",21,"2,884,095",2.65,3663
20260618,11,"200,001-400,000",12,"3,286,338",3.02,3663
20260618,12,"400,001-600,000",4,"1,843,388",1.69,3663
20260618,13,"600,001-800,000",1,"729,000",0.67,3663
20260618,14,"800,001-1,000,000",1,"994,000",0.91,3663
20260618,15,"1,000,001以上",4,"62,697,645",57.78,3663
20260618,16,合　計,"24,877","108,494,074",100.00,3663
20260612,1,1-999,"13,760","547,714",0.50,3663
