date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260402,1,1-999,"43,581","1,360,335",0.94,1582
20260402,2,"1,000-5,000","15,125","28,002,577",19.41,1582
20260402,3,"5,001-10,000","1,565","12,423,847",8.61,1582
20260402,4,"10,001-15,000",449,"5,808,878",4.02,1582
20260402,5,"15,001-20,000",253,"4,702,186",3.25,1582
20260402,6,"20,001-30,000",213,"5,507,065",3.81,1582
20260402,7,"30,001-40,000",84,"3,016,157",2.09,1582
20260402,8,"40,001-50,000",62,"2,850,704",1.97,1582
20260402,9,"50,001-100,000",114,"8,052,408",5.58,1582
20260402,10,"100,001-200,000",58,"7,998,055",5.54,1582
20260402,11,"200,001-400,000",29,"8,439,748",5.85,1582
20260402,12,"400,001-600,000",11,"5,397,769",3.74,1582
20260402,13,"600,001-800,000",9,"6,148,715",4.26,1582
20260402,14,"800,001-1,000,000",6,"5,140,270",3.56,1582
20260402,15,"1,000,001以上",13,"39,419,890",27.32,1582
20260402,16,合　計,"61,572","144,268,604",100.00,1582
20260327,1,1-999,"43,709","1,334,193",0.92,1582
20260327,2,"1,000-5,000","14,996","28,801,675",19.96,1582
20260327,3,"5,001-10,000","1,674","13,160,300",9.12,1582
20260327,4,"10,001-15,000",489,"6,311,640",4.37,1582
20260327,5,"15,001-20,000",258,"4,754,732",3.29,1582
20260327,6,"20,001-30,000",221,"5,721,579",3.96,1582
20260327,7,"30,001-40,000",101,"3,610,344",2.50,1582
20260327,8,"40,001-50,000",69,"3,219,454",2.23,1582
20260327,9,"50,001-100,000",122,"8,887,658",6.16,1582
20260327,10,"100,001-200,000",59,"8,064,139",5.58,1582
20260327,11,"200,001-400,000",26,"7,500,311",5.19,1582
20260327,12,"400,001-600,000",15,"7,526,734",5.21,1582
20260327,13,"600,001-800,000",8,"5,564,344",3.85,1582
20260327,14,"800,001-1,000,000",5,"4,379,599",3.03,1582
20260327,15,"1,000,001以上",10,"35,431,902",24.55,1582
20260327,16,合　計,"61,762","144,268,604",100.00,1582
20260320,1,1-999,"41,599","1,335,304",0.92,1582
20260320,2,"1,000-5,000","15,926","30,532,416",21.16,1582
20260320,3,"5,001-10,000","1,718","13,595,553",9.42,1582
20260320,4,"10,001-15,000",531,"6,838,648",4.74,1582
20260320,5,"15,001-20,000",270,"4,983,682",3.45,1582
20260320,6,"20,001-30,000",238,"6,198,879",4.29,1582
20260320,7,"30,001-40,000",103,"3,662,174",2.53,1582
20260320,8,"40,001-50,000",68,"3,187,454",2.20,1582
20260320,9,"50,001-100,000",129,"9,307,091",6.45,1582
20260320,10,"100,001-200,000",67,"9,082,513",6.29,1582
20260320,11,"200,001-400,000",26,"7,538,433",5.22,1582
20260320,12,"400,001-600,000",9,"4,164,766",2.88,1582
20260320,13,"600,001-800,000",5,"3,306,363",2.29,1582
20260320,14,"800,001-1,000,000",3,"2,669,099",1.85,1582
20260320,15,"1,000,001以上",12,"37,866,229",26.24,1582
20260320,16,合　計,"60,704","144,268,604",100.00,1582
20260313,1,1-999,"39,851","1,274,667",0.88,1582
20260313,2,"1,000-5,000","14,059","27,361,371",18.96,1582
20260313,3,"5,001-10,000","1,676","13,225,427",9.16,1582
20260313,4,"10,001-15,000",534,"6,882,655",4.77,1582
20260313,5,"15,001-20,000",271,"5,020,381",3.47,1582
20260313,6,"20,001-30,000",234,"6,070,684",4.20,1582
20260313,7,"30,001-40,000",107,"3,783,594",2.62,1582
20260313,8,"40,001-50,000",66,"3,075,799",2.13,1582
20260313,9,"50,001-100,000",126,"8,878,658",6.15,1582
20260313,10,"100,001-200,000",71,"9,839,899",6.82,1582
20260313,11,"200,001-400,000",26,"7,449,921",5.16,1582
20260313,12,"400,001-600,000",10,"4,878,377",3.38,1582
20260313,13,"600,001-800,000",5,"3,385,638",2.34,1582
20260313,14,"800,001-1,000,000",6,"5,406,048",3.74,1582
20260313,15,"1,000,001以上",11,"37,735,485",26.15,1582
20260313,16,合　計,"57,053","144,268,604",100.00,1582
20260306,1,1-999,"38,158","1,286,488",0.89,1582
20260306,2,"1,000-5,000","14,699","29,000,200",20.10,1582
20260306,3,"5,001-10,000","1,838","14,455,661",10.01,1582
20260306,4,"10,001-15,000",535,"6,901,421",4.78,1582
20260306,5,"15,001-20,000",289,"5,328,274",3.69,1582
20260306,6,"20,001-30,000",252,"6,464,935",4.48,1582
20260306,7,"30,001-40,000",121,"4,321,344",2.99,1582
20260306,8,"40,001-50,000",74,"3,440,649",2.38,1582
20260306,9,"50,001-100,000",134,"9,331,826",6.46,1582
20260306,10,"100,001-200,000",69,"9,446,815",6.54,1582
20260306,11,"200,001-400,000",25,"7,374,698",5.11,1582
20260306,12,"400,001-600,000",7,"3,167,672",2.19,1582
20260306,13,"600,001-800,000",8,"5,486,275",3.80,1582
20260306,14,"800,001-1,000,000",4,"3,516,599",2.43,1582
20260306,15,"1,000,001以上",10,"34,745,747",24.08,1582
20260306,16,合　計,"56,223","144,268,604",100.00,1582
20260226,1,1-999,"36,869","1,279,422",0.88,1582
20260226,2,"1,000-5,000","14,627","29,194,442",20.23,1582
20260226,3,"5,001-10,000","1,887","14,746,026",10.22,1582
20260226,4,"10,001-15,000",566,"7,279,830",5.04,1582
