date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260731,1,1-999,"46,771","4,223,220",2.25,2455
20260731,2,"1,000-5,000","20,197","33,215,732",17.71,2455
20260731,3,"5,001-10,000","1,065","8,174,077",4.35,2455
20260731,4,"10,001-15,000",313,"3,931,996",2.09,2455
20260731,5,"15,001-20,000",145,"2,645,983",1.41,2455
20260731,6,"20,001-30,000",149,"3,785,407",2.01,2455
20260731,7,"30,001-40,000",57,"2,016,299",1.07,2455
20260731,8,"40,001-50,000",41,"1,874,595",0.99,2455
20260731,9,"50,001-100,000",96,"6,877,736",3.66,2455
20260731,10,"100,001-200,000",81,"11,133,967",5.93,2455
20260731,11,"200,001-400,000",55,"15,327,085",8.17,2455
20260731,12,"400,001-600,000",19,"9,758,946",5.20,2455
20260731,13,"600,001-800,000",14,"9,819,403",5.23,2455
20260731,14,"800,001-1,000,000",7,"6,011,762",3.20,2455
20260731,15,"1,000,001以上",32,"68,713,789",36.64,2455
20260731,16,合　計,"69,042","187,509,997",100.00,2455
20260724,1,1-999,"47,130","4,251,010",2.26,2455
20260724,2,"1,000-5,000","20,021","32,637,140",17.40,2455
20260724,3,"5,001-10,000","1,049","8,071,622",4.30,2455
20260724,4,"10,001-15,000",303,"3,795,636",2.02,2455
20260724,5,"15,001-20,000",146,"2,659,487",1.41,2455
20260724,6,"20,001-30,000",140,"3,561,147",1.89,2455
20260724,7,"30,001-40,000",56,"1,984,960",1.05,2455
20260724,8,"40,001-50,000",46,"2,112,834",1.12,2455
20260724,9,"50,001-100,000",96,"6,834,852",3.64,2455
20260724,10,"100,001-200,000",79,"11,160,468",5.95,2455
20260724,11,"200,001-400,000",49,"13,828,687",7.37,2455
20260724,12,"400,001-600,000",19,"9,612,329",5.12,2455
20260724,13,"600,001-800,000",20,"13,892,313",7.40,2455
20260724,14,"800,001-1,000,000",6,"5,290,076",2.82,2455
20260724,15,"1,000,001以上",33,"67,811,568",36.16,2455
20260724,16,差異數調整（說明4）,,"-2,000",-0.00,2455
20260724,17,合　計,"69,193","187,502,129",100.00,2455
20260717,1,1-999,"47,869","4,374,238",2.33,2455
20260717,2,"1,000-5,000","21,289","34,664,903",18.49,2455
20260717,3,"5,001-10,000","1,106","8,490,010",4.52,2455
20260717,4,"10,001-15,000",331,"4,178,534",2.22,2455
20260717,5,"15,001-20,000",155,"2,826,532",1.50,2455
20260717,6,"20,001-30,000",144,"3,613,526",1.92,2455
20260717,7,"30,001-40,000",63,"2,228,960",1.18,2455
20260717,8,"40,001-50,000",47,"2,157,981",1.15,2455
20260717,9,"50,001-100,000",101,"7,244,102",3.86,2455
20260717,10,"100,001-200,000",73,"10,319,849",5.50,2455
20260717,11,"200,001-400,000",46,"12,639,191",6.74,2455
20260717,12,"400,001-600,000",23,"11,386,835",6.07,2455
20260717,13,"600,001-800,000",18,"12,605,897",6.72,2455
20260717,14,"800,001-1,000,000",7,"6,147,574",3.27,2455
20260717,15,"1,000,001以上",32,"64,575,536",34.44,2455
20260717,16,合　計,"71,304","187,453,668",100.00,2455
20260709,1,1-999,"48,328","4,404,710",2.35,2455
20260709,2,"1,000-5,000","21,756","35,305,374",18.84,2455
20260709,3,"5,001-10,000","1,132","8,756,914",4.67,2455
20260709,4,"10,001-15,000",334,"4,220,756",2.25,2455
20260709,5,"15,001-20,000",151,"2,770,008",1.47,2455
20260709,6,"20,001-30,000",147,"3,704,004",1.97,2455
20260709,7,"30,001-40,000",67,"2,391,210",1.27,2455
20260709,8,"40,001-50,000",45,"2,059,125",1.09,2455
20260709,9,"50,001-100,000",110,"7,767,432",4.14,2455
20260709,10,"100,001-200,000",71,"10,144,631",5.41,2455
