date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260424,1,1-999,"27,862","376,998",1.11,6530
20260424,2,"1,000-5,000","6,444","10,627,226",31.48,6530
20260424,3,"5,001-10,000",361,"2,948,512",8.73,6530
20260424,4,"10,001-15,000",96,"1,230,526",3.64,6530
20260424,5,"15,001-20,000",73,"1,378,000",4.08,6530
20260424,6,"20,001-30,000",33,"860,000",2.54,6530
20260424,7,"30,001-40,000",17,"598,000",1.77,6530
20260424,8,"40,001-50,000",11,"522,000",1.54,6530
20260424,9,"50,001-100,000",30,"2,207,311",6.54,6530
20260424,10,"100,001-200,000",20,"2,854,626",8.45,6530
20260424,11,"200,001-400,000",6,"1,668,286",4.94,6530
20260424,12,"400,001-600,000",4,"1,783,468",5.28,6530
20260424,13,"600,001-800,000",4,"2,787,234",8.25,6530
20260424,14,"800,001-1,000,000",1,"893,000",2.64,6530
20260424,15,"1,000,001以上",2,"3,014,813",8.93,6530
20260424,16,合　計,"34,964","33,750,000",100.00,6530
20260417,1,1-999,"27,238","286,644",0.84,6530
20260417,2,"1,000-5,000","5,342","8,897,442",26.36,6530
20260417,3,"5,001-10,000",350,"2,888,446",8.55,6530
20260417,4,"10,001-15,000",95,"1,217,377",3.60,6530
20260417,5,"15,001-20,000",60,"1,120,001",3.31,6530
20260417,6,"20,001-30,000",36,"915,000",2.71,6530
20260417,7,"30,001-40,000",19,"703,000",2.08,6530
20260417,8,"40,001-50,000",9,"422,000",1.25,6530
20260417,9,"50,001-100,000",20,"1,463,963",4.33,6530
20260417,10,"100,001-200,000",20,"2,739,808",8.11,6530
20260417,11,"200,001-400,000",8,"2,203,804",6.52,6530
20260417,12,"400,001-600,000",5,"2,351,468",6.96,6530
20260417,13,"600,001-800,000",3,"2,096,234",6.21,6530
20260417,14,"800,001-1,000,000",1,"864,000",2.56,6530
20260417,15,"1,000,001以上",4,"5,582,813",16.54,6530
20260417,16,差異數調整（說明4）,,"-2,000",-0.00,6530
20260417,17,合　計,"33,210","33,750,000",100.00,6530
20260410,1,1-999,"27,443","310,237",0.91,6530
