date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260320,1,1-999,"34,224","2,489,097",0.83,3006
20260320,2,"1,000-5,000","26,293","44,841,156",15.09,3006
20260320,3,"5,001-10,000","2,038","16,105,159",5.42,3006
20260320,4,"10,001-15,000",515,"6,590,451",2.21,3006
20260320,5,"15,001-20,000",320,"5,916,062",1.99,3006
20260320,6,"20,001-30,000",251,"6,378,127",2.14,3006
20260320,7,"30,001-40,000",122,"4,309,806",1.45,3006
20260320,8,"40,001-50,000",71,"3,278,464",1.10,3006
20260320,9,"50,001-100,000",145,"10,313,604",3.47,3006
20260320,10,"100,001-200,000",60,"8,596,499",2.89,3006
20260320,11,"200,001-400,000",41,"11,601,788",3.90,3006
20260320,12,"400,001-600,000",18,"9,144,531",3.07,3006
20260320,13,"600,001-800,000",12,"8,279,728",2.78,3006
20260320,14,"800,001-1,000,000",7,"6,327,410",2.12,3006
20260320,15,"1,000,001以上",35,"152,910,529",51.47,3006
20260320,16,合　計,"64,152","297,082,411",100.00,3006
20260313,1,1-999,"31,811","2,640,363",0.89,3006
20260313,2,"1,000-5,000","31,468","54,920,468",18.63,3006
20260313,3,"5,001-10,000","2,452","19,235,859",6.52,3006
20260313,4,"10,001-15,000",641,"8,231,717",2.79,3006
20260313,5,"15,001-20,000",380,"7,032,709",2.38,3006
20260313,6,"20,001-30,000",276,"7,020,145",2.38,3006
20260313,7,"30,001-40,000",146,"5,186,212",1.75,3006
20260313,8,"40,001-50,000",83,"3,839,338",1.30,3006
20260313,9,"50,001-100,000",145,"10,067,563",3.41,3006
20260313,10,"100,001-200,000",68,"9,885,542",3.35,3006
20260313,11,"200,001-400,000",38,"10,163,973",3.44,3006
20260313,12,"400,001-600,000",17,"8,478,704",2.87,3006
20260313,13,"600,001-800,000",12,"8,290,006",2.81,3006
20260313,14,"800,001-1,000,000",6,"5,404,610",1.83,3006
20260313,15,"1,000,001以上",33,"134,323,971",45.57,3006
20260313,16,合　計,"67,576","294,721,180",100.00,3006
20260306,1,1-999,"30,531","2,675,454",0.90,3006
20260306,2,"1,000-5,000","32,209","56,611,095",19.24,3006
20260306,3,"5,001-10,000","2,524","19,764,182",6.71,3006
20260306,4,"10,001-15,000",687,"8,830,141",3.00,3006
20260306,5,"15,001-20,000",368,"6,812,174",2.31,3006
20260306,6,"20,001-30,000",308,"7,843,520",2.66,3006
20260306,7,"30,001-40,000",148,"5,258,968",1.78,3006
20260306,8,"40,001-50,000",85,"3,966,332",1.34,3006
20260306,9,"50,001-100,000",142,"10,030,807",3.40,3006
20260306,10,"100,001-200,000",66,"9,685,627",3.29,3006
20260306,11,"200,001-400,000",38,"10,508,121",3.57,3006
20260306,12,"400,001-600,000",14,"6,979,976",2.37,3006
20260306,13,"600,001-800,000",14,"9,492,573",3.22,3006
20260306,14,"800,001-1,000,000",7,"6,212,022",2.11,3006
20260306,15,"1,000,001以上",32,"129,491,590",44.02,3006
20260306,16,合　計,"67,173","294,162,582",100.00,3006
20260226,1,1-999,"30,616","2,662,483",0.90,3006
20260226,2,"1,000-5,000","32,393","56,961,580",19.44,3006
20260226,3,"5,001-10,000","2,504","19,553,237",6.67,3006
20260226,4,"10,001-15,000",681,"8,745,370",2.98,3006
20260226,5,"15,001-20,000",375,"6,962,108",2.37,3006
20260226,6,"20,001-30,000",311,"7,945,628",2.71,3006
20260226,7,"30,001-40,000",137,"4,913,740",1.67,3006
20260226,8,"40,001-50,000",89,"4,164,739",1.42,3006
20260226,9,"50,001-100,000",147,"10,552,196",3.60,3006
