date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260911,1,1-999,"3,240","518,660",0.58,6834
20260911,2,"1,000-5,000","7,500","12,769,511",14.43,6834
20260911,3,"5,001-10,000",496,"4,009,989",4.53,6834
20260911,4,"10,001-15,000",163,"2,125,671",2.40,6834
20260911,5,"15,001-20,000",77,"1,422,050",1.60,6834
20260911,6,"20,001-30,000",63,"1,615,394",1.82,6834
20260911,7,"30,001-40,000",25,"904,056",1.02,6834
20260911,8,"40,001-50,000",19,"864,411",0.97,6834
20260911,9,"50,001-100,000",43,"3,192,339",3.60,6834
20260911,10,"100,001-200,000",28,"3,871,867",4.37,6834
20260911,11,"200,001-400,000",13,"3,895,620",4.40,6834
20260911,12,"400,001-600,000",8,"4,006,934",4.52,6834
20260911,13,"600,001-800,000",8,"5,450,969",6.16,6834
20260911,14,"800,001-1,000,000",3,"2,856,213",3.22,6834
20260911,15,"1,000,001以上",14,"40,967,398",46.30,6834
20260911,16,合　計,"11,700","88,471,082",100.00,6834
20260904,1,1-999,"3,175","534,194",0.60,6834
20260904,2,"1,000-5,000","7,952","13,840,657",15.64,6834
20260904,3,"5,001-10,000",573,"4,551,657",5.14,6834
20260904,4,"10,001-15,000",173,"2,277,022",2.57,6834
20260904,5,"15,001-20,000",86,"1,595,399",1.80,6834
20260904,6,"20,001-30,000",64,"1,652,100",1.86,6834
20260904,7,"30,001-40,000",30,"1,090,056",1.23,6834
20260904,8,"40,001-50,000",27,"1,239,110",1.40,6834
20260904,9,"50,001-100,000",49,"3,704,522",4.18,6834
20260904,10,"100,001-200,000",29,"4,158,948",4.70,6834
20260904,11,"200,001-400,000",14,"4,001,230",4.52,6834
20260904,12,"400,001-600,000",6,"3,149,576",3.56,6834
20260904,13,"600,001-800,000",7,"4,951,629",5.59,6834
20260904,14,"800,001-1,000,000",2,"1,952,213",2.20,6834
20260904,15,"1,000,001以上",13,"39,772,769",44.95,6834
20260904,16,合　計,"12,200","88,471,082",100.00,6834
20260828,1,1-999,"3,086","508,966",0.57,6834
20260828,2,"1,000-5,000","7,743","13,480,855",15.23,6834
20260828,3,"5,001-10,000",562,"4,471,026",5.05,6834
20260828,4,"10,001-15,000",169,"2,215,736",2.50,6834
20260828,5,"15,001-20,000",89,"1,642,365",1.85,6834
20260828,6,"20,001-30,000",59,"1,529,100",1.72,6834
20260828,7,"30,001-40,000",28,"1,008,056",1.13,6834
20260828,8,"40,001-50,000",24,"1,089,497",1.23,6834
20260828,9,"50,001-100,000",46,"3,359,339",3.79,6834
20260828,10,"100,001-200,000",34,"4,957,684",5.60,6834
20260828,11,"200,001-400,000",14,"4,005,365",4.52,6834
20260828,12,"400,001-600,000",7,"3,534,482",3.99,6834
20260828,13,"600,001-800,000",7,"4,943,629",5.58,6834
20260828,14,"800,001-1,000,000",2,"1,952,213",2.20,6834
20260828,15,"1,000,001以上",13,"39,772,769",44.95,6834
20260828,16,合　計,"11,883","88,471,082",100.00,6834
20260821,1,1-999,"3,079","501,973",0.56,6834
20260821,2,"1,000-5,000","7,674","13,218,125",14.94,6834
20260821,3,"5,001-10,000",545,"4,329,745",4.89,6834
20260821,4,"10,001-15,000",165,"2,164,030",2.44,6834
20260821,5,"15,001-20,000",91,"1,684,015",1.90,6834
20260821,6,"20,001-30,000",67,"1,727,100",1.95,6834
20260821,7,"30,001-40,000",33,"1,202,056",1.35,6834
20260821,8,"40,001-50,000",22,"1,006,754",1.13,6834
20260821,9,"50,001-100,000",52,"3,891,398",4.39,6834
20260821,10,"100,001-200,000",32,"4,459,183",5.04,6834
20260821,11,"200,001-400,000",13,"3,626,230",4.09,6834
20260821,12,"400,001-600,000",9,"4,643,581",5.24,6834
20260821,13,"600,001-800,000",6,"4,293,910",4.85,6834
20260821,14,"800,001-1,000,000",2,"1,952,213",2.20,6834
20260821,15,"1,000,001以上",13,"39,770,769",44.95,6834
20260821,16,合　計,"11,803","88,471,082",100.00,6834
20260814,1,1-999,"3,020","466,504",0.52,6834
20260814,2,"1,000-5,000","7,395","12,604,299",14.24,6834
20260814,3,"5,001-10,000",531,"4,268,348",4.82,6834
20260814,4,"10,001-15,000",154,"2,010,272",2.27,6834
20260814,5,"15,001-20,000",91,"1,685,165",1.90,6834
20260814,6,"20,001-30,000",71,"1,830,629",2.06,6834
20260814,7,"30,001-40,000",39,"1,412,801",1.59,6834
