date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260703,1,1-999,"21,563","3,546,909",1.30,3374
20260703,2,"1,000-5,000","25,811","43,886,574",16.17,3374
20260703,3,"5,001-10,000","1,875","14,568,269",5.36,3374
20260703,4,"10,001-15,000",469,"6,046,593",2.22,3374
20260703,5,"15,001-20,000",278,"5,136,703",1.89,3374
20260703,6,"20,001-30,000",224,"5,741,281",2.11,3374
20260703,7,"30,001-40,000",109,"3,975,541",1.46,3374
20260703,8,"40,001-50,000",55,"2,528,306",0.93,3374
20260703,9,"50,001-100,000",100,"6,946,911",2.55,3374
20260703,10,"100,001-200,000",54,"7,695,105",2.83,3374
20260703,11,"200,001-400,000",24,"6,406,242",2.36,3374
20260703,12,"400,001-600,000",10,"4,794,527",1.76,3374
20260703,13,"600,001-800,000",2,"1,389,000",0.51,3374
20260703,14,"800,001-1,000,000",2,"1,869,000",0.68,3374
20260703,15,"1,000,001以上",24,"156,833,355",57.79,3374
20260703,16,合　計,"50,600","271,364,316",100.00,3374
20260626,1,1-999,"21,104","3,492,805",1.28,3374
20260626,2,"1,000-5,000","26,132","44,537,089",16.41,3374
20260626,3,"5,001-10,000","1,874","14,652,018",5.39,3374
20260626,4,"10,001-15,000",464,"6,005,441",2.21,3374
20260626,5,"15,001-20,000",270,"4,960,451",1.82,3374
20260626,6,"20,001-30,000",229,"5,870,109",2.16,3374
20260626,7,"30,001-40,000",105,"3,851,541",1.41,3374
20260626,8,"40,001-50,000",56,"2,594,306",0.95,3374
20260626,9,"50,001-100,000",96,"6,718,323",2.47,3374
20260626,10,"100,001-200,000",54,"7,770,001",2.86,3374
20260626,11,"200,001-400,000",27,"7,404,691",2.72,3374
20260626,12,"400,001-600,000",6,"2,910,407",1.07,3374
20260626,13,"600,001-800,000",6,"3,953,120",1.45,3374
20260626,14,"800,001-1,000,000",2,"1,824,085",0.67,3374
20260626,15,"1,000,001以上",22,"154,819,929",57.05,3374
20260626,16,合　計,"50,447","271,364,316",100.00,3374
20260618,1,1-999,"24,302","4,400,158",1.62,3374
20260618,2,"1,000-5,000","33,196","57,248,139",21.09,3374
20260618,3,"5,001-10,000","2,334","18,183,583",6.70,3374
20260618,4,"10,001-15,000",604,"7,762,590",2.86,3374
20260618,5,"15,001-20,000",333,"6,132,759",2.25,3374
20260618,6,"20,001-30,000",266,"6,773,154",2.49,3374
20260618,7,"30,001-40,000",123,"4,487,146",1.65,3374
20260618,8,"40,001-50,000",73,"3,377,918",1.24,3374
20260618,9,"50,001-100,000",109,"7,651,722",2.81,3374
20260618,10,"100,001-200,000",58,"8,436,206",3.10,3374
20260618,11,"200,001-400,000",27,"7,160,690",2.63,3374
20260618,12,"400,001-600,000",7,"3,196,007",1.17,3374
20260618,13,"600,001-800,000",8,"5,750,400",2.11,3374
20260618,14,"800,001-1,000,000",3,"2,803,492",1.03,3374
20260618,15,"1,000,001以上",11,"128,000,352",47.16,3374
20260618,16,合　計,"61,454","271,364,316",100.00,3374
20260612,1,1-999,"24,747","4,448,869",1.63,3374
20260612,2,"1,000-5,000","33,814","58,317,041",21.49,3374
20260612,3,"5,001-10,000","2,347","18,276,139",6.73,3374
20260612,4,"10,001-15,000",612,"7,862,962",2.89,3374
20260612,5,"15,001-20,000",327,"6,020,359",2.21,3374
20260612,6,"20,001-30,000",267,"6,840,954",2.52,3374
20260612,7,"30,001-40,000",126,"4,589,646",1.69,3374
20260612,8,"40,001-50,000",75,"3,468,895",1.27,3374
20260612,9,"50,001-100,000",105,"7,396,823",2.72,3374
20260612,10,"100,001-200,000",58,"8,270,105",3.04,3374
20260612,11,"200,001-400,000",23,"5,906,080",2.17,3374
20260612,12,"400,001-600,000",9,"4,334,007",1.59,3374
20260612,13,"600,001-800,000",9,"6,130,359",2.25,3374
20260612,14,"800,001-1,000,000",2,"1,833,312",0.67,3374
20260612,15,"1,000,001以上",12,"127,668,765",47.04,3374
20260612,16,合　計,"62,533","271,364,316",100.00,3374
20260605,1,1-999,"24,827","4,221,460",1.55,3374
20260605,2,"1,000-5,000","33,916","57,338,165",21.12,3374
20260605,3,"5,001-10,000","2,286","17,879,005",6.58,3374
20260605,4,"10,001-15,000",566,"7,326,619",2.69,3374
20260605,5,"15,001-20,000",324,"5,970,957",2.20,3374
20260605,6,"20,001-30,000",257,"6,556,566",2.41,3374
20260605,7,"30,001-40,000",124,"4,506,146",1.66,3374
20260605,8,"40,001-50,000",78,"3,632,918",1.33,3374
20260605,9,"50,001-100,000",104,"7,373,014",2.71,3374
20260605,10,"100,001-200,000",63,"9,283,206",3.42,3374
20260605,11,"200,001-400,000",18,"4,804,265",1.77,3374
20260605,12,"400,001-600,000",11,"5,385,778",1.98,3374
20260605,13,"600,001-800,000",5,"3,428,400",1.26,3374
20260605,14,"800,001-1,000,000",4,"3,472,266",1.27,3374
20260605,15,"1,000,001以上",14,"130,185,551",47.97,3374
20260605,16,合　計,"62,597","271,364,316",100.00,3374
20260529,1,1-999,"22,887","3,819,211",1.40,3374
20260529,2,"1,000-5,000","31,195","52,835,926",19.47,3374
20260529,3,"5,001-10,000","2,137","16,723,084",6.16,3374
20260529,4,"10,001-15,000",553,"7,172,990",2.64,3374
20260529,5,"15,001-20,000",317,"5,821,893",2.14,3374
20260529,6,"20,001-30,000",243,"6,174,693",2.27,3374
20260529,7,"30,001-40,000",117,"4,239,146",1.56,3374
20260529,8,"40,001-50,000",81,"3,739,918",1.37,3374
20260529,9,"50,001-100,000",99,"6,943,755",2.55,3374
20260529,10,"100,001-200,000",59,"8,491,076",3.12,3374
20260529,11,"200,001-400,000",25,"6,804,050",2.50,3374
20260529,12,"400,001-600,000",9,"4,216,366",1.55,3374
20260529,13,"600,001-800,000",7,"5,031,146",1.85,3374
20260529,14,"800,001-1,000,000",4,"3,606,804",1.32,3374
20260529,15,"1,000,001以上",16,"135,745,258",50.02,3374
20260529,16,差異數調整（說明4）,,"-1,000",-0.00,3374
20260529,17,合　計,"57,749","271,364,316",100.00,3374
20260522,1,1-999,"21,669","3,607,353",1.32,3374
20260522,2,"1,000-5,000","30,752","52,236,995",19.24,3374
20260522,3,"5,001-10,000","2,119","16,495,352",6.07,3374
20260522,4,"10,001-15,000",562,"7,287,605",2.68,3374
20260522,5,"15,001-20,000",327,"6,016,387",2.21,3374
20260522,6,"20,001-30,000",233,"5,904,542",2.17,3374
20260522,7,"30,001-40,000",119,"4,283,546",1.57,3374
20260522,8,"40,001-50,000",81,"3,751,768",1.38,3374
20260522,9,"50,001-100,000",106,"7,217,138",2.65,3374
20260522,10,"100,001-200,000",61,"8,893,358",3.27,3374
20260522,11,"200,001-400,000",29,"7,982,324",2.94,3374
20260522,12,"400,001-600,000",11,"5,241,413",1.93,3374
20260522,13,"600,001-800,000",1,"677,000",0.24,3374
20260522,14,"800,001-1,000,000",4,"3,679,187",1.35,3374
