date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260612,1,1-999,"4,147","606,597",0.68,6155
20260612,2,"1,000-5,000","7,938","13,157,905",14.94,6155
20260612,3,"5,001-10,000",492,"4,022,629",4.56,6155
20260612,4,"10,001-15,000",120,"1,551,101",1.76,6155
20260612,5,"15,001-20,000",98,"1,831,131",2.08,6155
20260612,6,"20,001-30,000",54,"1,364,326",1.54,6155
20260612,7,"30,001-40,000",24,"886,585",1.00,6155
20260612,8,"40,001-50,000",17,"773,867",0.87,6155
20260612,9,"50,001-100,000",33,"2,358,729",2.67,6155
20260612,10,"100,001-200,000",17,"2,306,204",2.61,6155
20260612,11,"200,001-400,000",14,"4,212,896",4.78,6155
20260612,12,"400,001-600,000",5,"2,535,943",2.88,6155
20260612,13,"600,001-800,000",3,"2,125,907",2.41,6155
20260612,14,"800,001-1,000,000",5,"4,273,987",4.85,6155
20260612,15,"1,000,001以上",16,"46,016,181",52.27,6155
20260612,16,合　計,"12,983","88,023,988",100.00,6155
20260605,1,1-999,"3,357","508,705",0.57,6155
20260605,2,"1,000-5,000","7,972","13,915,526",15.80,6155
20260605,3,"5,001-10,000",588,"4,760,777",5.40,6155
20260605,4,"10,001-15,000",159,"2,073,252",2.35,6155
20260605,5,"15,001-20,000",122,"2,266,581",2.57,6155
20260605,6,"20,001-30,000",65,"1,617,954",1.83,6155
20260605,7,"30,001-40,000",29,"1,051,328",1.19,6155
20260605,8,"40,001-50,000",17,"772,867",0.87,6155
20260605,9,"50,001-100,000",40,"2,690,560",3.05,6155
20260605,10,"100,001-200,000",13,"1,765,468",2.00,6155
20260605,11,"200,001-400,000",11,"2,810,062",3.19,6155
20260605,12,"400,001-600,000",6,"2,847,043",3.23,6155
20260605,13,"600,001-800,000",5,"3,247,633",3.68,6155
20260605,14,"800,001-1,000,000",1,"855,296",0.97,6155
20260605,15,"1,000,001以上",16,"47,010,936",53.40,6155
20260605,16,差異數調整（說明4）,,"-170,000",-0.19,6155
20260605,17,合　計,"12,401","88,023,988",100.00,6155
20260529,1,1-999,"2,823","425,141",0.48,6155
20260529,2,"1,000-5,000","6,274","11,081,674",12.58,6155
20260529,3,"5,001-10,000",489,"3,993,339",4.53,6155
20260529,4,"10,001-15,000",132,"1,727,022",1.96,6155
20260529,5,"15,001-20,000",111,"2,075,918",2.35,6155
20260529,6,"20,001-30,000",68,"1,664,670",1.89,6155
20260529,7,"30,001-40,000",22,"805,000",0.91,6155
20260529,8,"40,001-50,000",15,"694,729",0.78,6155
20260529,9,"50,001-100,000",46,"3,208,558",3.64,6155
20260529,10,"100,001-200,000",15,"2,123,300",2.41,6155
20260529,11,"200,001-400,000",10,"2,965,638",3.36,6155
20260529,12,"400,001-600,000",5,"2,475,308",2.81,6155
20260529,13,"600,001-800,000",2,"1,362,108",1.54,6155
20260529,14,"800,001-1,000,000",2,"1,655,297",1.88,6155
20260529,15,"1,000,001以上",17,"51,766,286",58.80,6155
20260529,16,合　計,"10,031","88,023,988",100.00,6155
20260522,1,1-999,"2,877","440,392",0.50,6155
20260522,2,"1,000-5,000","7,785","13,489,977",15.32,6155
20260522,3,"5,001-10,000",578,"4,709,310",5.35,6155
