date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260717,1,1-999,"37,439","795,245",2.95,6727
20260717,2,"1,000-5,000","3,453","5,776,051",21.48,6727
20260717,3,"5,001-10,000",205,"1,596,616",5.93,6727
20260717,4,"10,001-15,000",56,"718,596",2.67,6727
20260717,5,"15,001-20,000",33,"599,256",2.22,6727
20260717,6,"20,001-30,000",33,"855,000",3.18,6727
20260717,7,"30,001-40,000",18,"669,000",2.48,6727
20260717,8,"40,001-50,000",7,"320,000",1.19,6727
20260717,9,"50,001-100,000",35,"2,534,976",9.42,6727
20260717,10,"100,001-200,000",11,"1,643,685",6.11,6727
20260717,11,"200,001-400,000",15,"4,235,324",15.75,6727
20260717,12,"400,001-600,000",5,"2,227,156",8.28,6727
20260717,13,"600,001-800,000",2,"1,416,000",5.26,6727
20260717,14,"800,001-1,000,000",1,"893,272",3.32,6727
20260717,15,"1,000,001以上",1,"2,604,000",9.68,6727
20260717,16,合　計,"41,314","26,884,177",100.00,6727
20260709,1,1-999,"37,458","788,467",2.93,6727
20260709,2,"1,000-5,000","3,378","5,506,409",20.48,6727
20260709,3,"5,001-10,000",197,"1,538,180",5.72,6727
20260709,4,"10,001-15,000",56,"722,305",2.68,6727
20260709,5,"15,001-20,000",37,"681,256",2.53,6727
20260709,6,"20,001-30,000",32,"845,806",3.14,6727
20260709,7,"30,001-40,000",20,"729,076",2.71,6727
20260709,8,"40,001-50,000",8,"362,000",1.34,6727
20260709,9,"50,001-100,000",33,"2,397,681",8.91,6727
20260709,10,"100,001-200,000",12,"1,702,537",6.33,6727
20260709,11,"200,001-400,000",16,"4,529,032",16.84,6727
20260709,12,"400,001-600,000",5,"2,227,156",8.28,6727
20260709,13,"600,001-800,000",2,"1,432,000",5.32,6727
20260709,14,"800,001-1,000,000",1,"893,272",3.32,6727
20260709,15,"1,000,001以上",1,"2,529,000",9.40,6727
20260709,16,合　計,"41,256","26,884,177",100.00,6727
20260703,1,1-999,"37,950","919,690",3.42,6727
20260703,2,"1,000-5,000","3,996","6,659,512",24.77,6727
20260703,3,"5,001-10,000",243,"1,881,617",6.99,6727
20260703,4,"10,001-15,000",67,"868,305",3.22,6727
20260703,5,"15,001-20,000",44,"792,711",2.94,6727
20260703,6,"20,001-30,000",30,"781,400",2.90,6727
20260703,7,"30,001-40,000",22,"788,000",2.93,6727
20260703,8,"40,001-50,000",10,"459,000",1.70,6727
20260703,9,"50,001-100,000",29,"2,005,230",7.45,6727
20260703,10,"100,001-200,000",12,"1,640,713",6.10,6727
20260703,11,"200,001-400,000",14,"3,904,571",14.52,6727
20260703,12,"400,001-600,000",5,"2,227,156",8.28,6727
20260703,13,"600,001-800,000",2,"1,305,000",4.85,6727
20260703,14,"800,001-1,000,000",1,"893,272",3.32,6727
20260703,15,"1,000,001以上",1,"1,758,000",6.53,6727
20260703,16,合　計,"42,426","26,884,177",100.00,6727
20260626,1,1-999,"37,978","895,017",3.32,6727
20260626,2,"1,000-5,000","4,050","6,721,229",25.00,6727
20260626,3,"5,001-10,000",250,"1,920,117",7.14,6727
20260626,4,"10,001-15,000",66,"846,770",3.14,6727
20260626,5,"15,001-20,000",42,"757,256",2.81,6727
20260626,6,"20,001-30,000",27,"715,400",2.66,6727
20260626,7,"30,001-40,000",22,"807,000",3.00,6727
20260626,8,"40,001-50,000",10,"459,000",1.70,6727
20260626,9,"50,001-100,000",28,"2,016,119",7.49,6727
20260626,10,"100,001-200,000",13,"1,814,713",6.75,6727
20260626,11,"200,001-400,000",13,"3,817,128",14.19,6727
20260626,12,"400,001-600,000",6,"2,803,156",10.42,6727
20260626,13,"600,001-800,000",1,"700,000",2.60,6727
20260626,14,"800,001-1,000,000",1,"893,272",3.32,6727
20260626,15,"1,000,001以上",1,"1,718,000",6.39,6727
20260626,16,合　計,"42,508","26,884,177",100.00,6727
20260618,1,1-999,"37,543","822,171",3.05,6727
20260618,2,"1,000-5,000","3,849","6,446,338",23.97,6727
20260618,3,"5,001-10,000",235,"1,823,854",6.78,6727
20260618,4,"10,001-15,000",65,"816,535",3.03,6727
20260618,5,"15,001-20,000",43,"783,056",2.91,6727
20260618,6,"20,001-30,000",30,"785,400",2.92,6727
20260618,7,"30,001-40,000",20,"730,000",2.71,6727
20260618,8,"40,001-50,000",13,"596,000",2.21,6727
20260618,9,"50,001-100,000",30,"2,188,155",8.13,6727
20260618,10,"100,001-200,000",14,"2,045,793",7.60,6727
20260618,11,"200,001-400,000",12,"3,367,104",12.52,6727
20260618,12,"400,001-600,000",7,"3,296,499",12.26,6727
20260618,13,"600,001-800,000",1,"700,000",2.60,6727
20260618,14,"800,001-1,000,000",1,"893,272",3.32,6727
20260618,15,"1,000,001以上",1,"1,590,000",5.91,6727
20260618,16,合　計,"41,864","26,884,177",100.00,6727
20260612,1,1-999,"37,320","770,357",2.86,6727
20260612,2,"1,000-5,000","3,684","6,178,285",22.98,6727
20260612,3,"5,001-10,000",224,"1,745,028",6.49,6727
20260612,4,"10,001-15,000",63,"803,025",2.98,6727
20260612,5,"15,001-20,000",43,"793,394",2.95,6727
20260612,6,"20,001-30,000",26,"697,350",2.59,6727
20260612,7,"30,001-40,000",23,"834,000",3.10,6727
20260612,8,"40,001-50,000",10,"455,000",1.69,6727
20260612,9,"50,001-100,000",28,"1,983,150",7.37,6727
20260612,10,"100,001-200,000",16,"2,163,166",8.04,6727
20260612,11,"200,001-400,000",15,"4,298,866",15.99,6727
20260612,12,"400,001-600,000",5,"2,271,284",8.44,6727
20260612,13,"600,001-800,000",2,"1,347,000",5.01,6727
20260612,14,"800,001-1,000,000",1,"893,272",3.32,6727
20260612,15,"1,000,001以上",1,"1,651,000",6.14,6727
