date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260402,1,1-999,"28,733","1,191,471",0.36,3062
20260402,2,"1,000-5,000","32,364","65,782,442",19.92,3062
20260402,3,"5,001-10,000","4,339","35,311,346",10.69,3062
20260402,4,"10,001-15,000","1,149","14,691,820",4.45,3062
20260402,5,"15,001-20,000",851,"16,070,682",4.86,3062
20260402,6,"20,001-30,000",588,"15,278,887",4.62,3062
20260402,7,"30,001-40,000",264,"9,626,699",2.91,3062
20260402,8,"40,001-50,000",162,"7,657,628",2.31,3062
20260402,9,"50,001-100,000",307,"22,610,224",6.84,3062
20260402,10,"100,001-200,000",111,"15,807,602",4.78,3062
20260402,11,"200,001-400,000",47,"13,184,471",3.99,3062
20260402,12,"400,001-600,000",14,"7,045,825",2.13,3062
20260402,13,"600,001-800,000",18,"12,625,780",3.82,3062
20260402,14,"800,001-1,000,000",3,"2,768,608",0.83,3062
20260402,15,"1,000,001以上",25,"90,438,333",27.39,3062
20260402,16,合　計,"68,975","330,091,818",100.0,3062
20260327,1,1-999,"28,650","1,171,929",0.35,3062
20260327,2,"1,000-5,000","33,493","69,823,766",21.15,3062
20260327,3,"5,001-10,000","4,861","39,372,900",11.92,3062
20260327,4,"10,001-15,000","1,335","17,008,049",5.15,3062
20260327,5,"15,001-20,000",940,"17,658,698",5.34,3062
20260327,6,"20,001-30,000",673,"17,444,022",5.28,3062
20260327,7,"30,001-40,000",308,"11,231,933",3.4,3062
20260327,8,"40,001-50,000",165,"7,774,751",2.35,3062
20260327,9,"50,001-100,000",320,"23,518,020",7.12,3062
20260327,10,"100,001-200,000",119,"17,114,478",5.18,3062
20260327,11,"200,001-400,000",53,"14,789,534",4.48,3062
20260327,12,"400,001-600,000",18,"9,262,698",2.8,3062
20260327,13,"600,001-800,000",18,"12,621,141",3.82,3062
20260327,14,"800,001-1,000,000",2,"1,702,628",0.51,3062
20260327,15,"1,000,001以上",19,"69,597,271",21.08,3062
20260327,16,合　計,"70,974","330,091,818",100.0,3062
20260320,1,1-999,"27,525","1,171,738",0.35,3062
20260320,2,"1,000-5,000","32,811","68,781,747",20.83,3062
20260320,3,"5,001-10,000","4,843","39,146,885",11.85,3062
