date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260807,1,1-999,"5,288","571,017",0.95,5321
20260807,2,"1,000-5,000","1,994","3,996,733",6.71,5321
20260807,3,"5,001-10,000",309,"2,281,328",3.83,5321
20260807,4,"10,001-15,000",114,"1,390,998",2.33,5321
20260807,5,"15,001-20,000",63,"1,116,475",1.87,5321
20260807,6,"20,001-30,000",53,"1,309,080",2.19,5321
20260807,7,"30,001-40,000",22,"780,732",1.31,5321
20260807,8,"40,001-50,000",15,"669,929",1.12,5321
20260807,9,"50,001-100,000",40,"2,948,208",4.95,5321
20260807,10,"100,001-200,000",24,"3,420,835",5.74,5321
20260807,11,"200,001-400,000",16,"4,192,193",7.04,5321
20260807,12,"400,001-600,000",9,"4,628,473",7.77,5321
20260807,13,"600,001-800,000",3,"1,985,927",3.33,5321
20260807,14,"800,001-1,000,000",2,"1,618,000",2.71,5321
20260807,15,"1,000,001以上",8,"28,633,221",48.08,5321
20260807,16,合　計,"7,960","59,543,149",100.00,5321
20260731,1,1-999,"5,289","570,945",0.95,5321
20260731,2,"1,000-5,000","2,012","4,019,756",6.75,5321
20260731,3,"5,001-10,000",304,"2,239,302",3.76,5321
20260731,4,"10,001-15,000",116,"1,414,019",2.37,5321
20260731,5,"15,001-20,000",63,"1,115,176",1.87,5321
20260731,6,"20,001-30,000",50,"1,249,149",2.09,5321
20260731,7,"30,001-40,000",20,"710,767",1.19,5321
20260731,8,"40,001-50,000",16,"723,494",1.21,5321
20260731,9,"50,001-100,000",43,"3,137,487",5.26,5321
20260731,10,"100,001-200,000",23,"3,262,836",5.47,5321
20260731,11,"200,001-400,000",16,"4,168,597",7.00,5321
20260731,12,"400,001-600,000",9,"4,631,473",7.77,5321
20260731,13,"600,001-800,000",3,"2,058,927",3.45,5321
20260731,14,"800,001-1,000,000",2,"1,618,000",2.71,5321
20260731,15,"1,000,001以上",9,"28,623,221",48.07,5321
20260731,16,合　計,"7,975","59,543,149",100.00,5321
20260724,1,1-999,"5,302","575,209",1.08,5321
20260724,2,"1,000-5,000","1,992","3,989,205",7.50,5321
20260724,3,"5,001-10,000",302,"2,190,085",4.11,5321
20260724,4,"10,001-15,000",112,"1,348,239",2.53,5321
20260724,5,"15,001-20,000",65,"1,148,133",2.15,5321
20260724,6,"20,001-30,000",45,"1,114,195",2.09,5321
20260724,7,"30,001-40,000",27,"955,571",1.79,5321
20260724,8,"40,001-50,000",15,"690,929",1.29,5321
20260724,9,"50,001-100,000",44,"3,171,453",5.96,5321
