date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260717,1,1-999,"5,972","862,522",1.10,6491
20260717,2,"1,000-5,000","4,007","7,062,304",9.05,6491
20260717,3,"5,001-10,000",323,"2,459,830",3.15,6491
20260717,4,"10,001-15,000",106,"1,362,070",1.74,6491
20260717,5,"15,001-20,000",85,"1,532,259",1.96,6491
20260717,6,"20,001-30,000",60,"1,472,788",1.88,6491
20260717,7,"30,001-40,000",41,"1,401,787",1.79,6491
20260717,8,"40,001-50,000",25,"1,135,746",1.45,6491
20260717,9,"50,001-100,000",46,"2,957,917",3.79,6491
20260717,10,"100,001-200,000",29,"3,838,503",4.92,6491
20260717,11,"200,001-400,000",15,"4,491,100",5.75,6491
20260717,12,"400,001-600,000",8,"4,228,667",5.42,6491
20260717,13,"600,001-800,000",2,"1,351,124",1.73,6491
20260717,14,"800,001-1,000,000",2,"1,866,771",2.39,6491
20260717,15,"1,000,001以上",10,"41,976,612",53.81,6491
20260717,16,合　計,"10,731","78,000,000",100.00,6491
20260709,1,1-999,"6,126","889,202",1.14,6491
20260709,2,"1,000-5,000","4,137","7,217,496",9.25,6491
20260709,3,"5,001-10,000",338,"2,579,927",3.30,6491
20260709,4,"10,001-15,000",101,"1,286,699",1.64,6491
20260709,5,"15,001-20,000",85,"1,534,968",1.96,6491
20260709,6,"20,001-30,000",60,"1,491,871",1.91,6491
20260709,7,"30,001-40,000",40,"1,383,231",1.77,6491
20260709,8,"40,001-50,000",23,"1,051,532",1.34,6491
20260709,9,"50,001-100,000",44,"2,871,120",3.68,6491
20260709,10,"100,001-200,000",31,"4,162,079",5.33,6491
20260709,11,"200,001-400,000",12,"3,497,213",4.48,6491
20260709,12,"400,001-600,000",10,"5,220,803",6.69,6491
20260709,13,"600,001-800,000",0,0,0.00,6491
20260709,14,"800,001-1,000,000",3,"2,804,247",3.59,6491
20260709,15,"1,000,001以上",10,"42,009,612",53.85,6491
20260709,16,合　計,"11,020","78,000,000",100.00,6491
20260703,1,1-999,"6,441","972,805",1.24,6491
20260703,2,"1,000-5,000","4,865","8,528,268",10.93,6491
20260703,3,"5,001-10,000",383,"2,913,912",3.73,6491
20260703,4,"10,001-15,000",128,"1,635,638",2.09,6491
20260703,5,"15,001-20,000",86,"1,541,325",1.97,6491
20260703,6,"20,001-30,000",70,"1,739,443",2.23,6491
20260703,7,"30,001-40,000",40,"1,402,085",1.79,6491
20260703,8,"40,001-50,000",25,"1,143,229",1.46,6491
20260703,9,"50,001-100,000",48,"3,236,239",4.14,6491
20260703,10,"100,001-200,000",29,"3,956,922",5.07,6491
20260703,11,"200,001-400,000",12,"3,596,837",4.61,6491
20260703,12,"400,001-600,000",6,"3,101,713",3.97,6491
20260703,13,"600,001-800,000",1,"786,246",1.00,6491
20260703,14,"800,001-1,000,000",2,"1,816,476",2.32,6491
20260703,15,"1,000,001以上",10,"41,628,862",53.37,6491
20260703,16,合　計,"12,146","78,000,000",100.00,6491
20260626,1,1-999,"6,525","1,002,602",1.28,6491
20260626,2,"1,000-5,000","5,010","8,843,223",11.33,6491
20260626,3,"5,001-10,000",393,"2,989,184",3.83,6491
20260626,4,"10,001-15,000",128,"1,620,991",2.07,6491
20260626,5,"15,001-20,000",98,"1,748,439",2.24,6491
20260626,6,"20,001-30,000",74,"1,834,443",2.35,6491
20260626,7,"30,001-40,000",39,"1,358,682",1.74,6491
20260626,8,"40,001-50,000",22,"1,011,413",1.29,6491
20260626,9,"50,001-100,000",49,"3,311,562",4.24,6491
20260626,10,"100,001-200,000",27,"3,665,253",4.69,6491
20260626,11,"200,001-400,000",13,"3,962,305",5.07,6491
20260626,12,"400,001-600,000",6,"2,925,569",3.75,6491
20260626,13,"600,001-800,000",2,"1,440,722",1.84,6491
20260626,14,"800,001-1,000,000",1,"1,000,000",1.28,6491
20260626,15,"1,000,001以上",10,"41,285,612",52.93,6491
20260626,16,合　計,"12,397","78,000,000",100.00,6491
20260618,1,1-999,"6,573","1,019,097",1.30,6491
20260618,2,"1,000-5,000","5,077","9,041,919",11.59,6491
20260618,3,"5,001-10,000",397,"3,017,316",3.86,6491
20260618,4,"10,001-15,000",129,"1,623,376",2.08,6491
20260618,5,"15,001-20,000",98,"1,760,341",2.25,6491
20260618,6,"20,001-30,000",75,"1,857,193",2.38,6491
20260618,7,"30,001-40,000",37,"1,311,841",1.68,6491
20260618,8,"40,001-50,000",22,"1,028,459",1.31,6491
20260618,9,"50,001-100,000",50,"3,360,662",4.30,6491
20260618,10,"100,001-200,000",28,"3,731,195",4.78,6491
20260618,11,"200,001-400,000",16,"4,858,488",6.22,6491
20260618,12,"400,001-600,000",5,"2,611,125",3.34,6491
20260618,13,"600,001-800,000",2,"1,501,567",1.92,6491
20260618,14,"800,001-1,000,000",1,"1,000,000",1.28,6491
20260618,15,"1,000,001以上",9,"40,277,421",51.63,6491
20260618,16,合　計,"12,519","78,000,000",100.00,6491
20260612,1,1-999,"6,597","1,016,562",1.30,6491
20260612,2,"1,000-5,000","5,052","8,958,461",11.48,6491
20260612,3,"5,001-10,000",394,"3,013,976",3.86,6491
20260612,4,"10,001-15,000",130,"1,641,425",2.10,6491
20260612,5,"15,001-20,000",91,"1,622,050",2.07,6491
20260612,6,"20,001-30,000",73,"1,818,193",2.33,6491
20260612,7,"30,001-40,000",40,"1,392,805",1.78,6491
20260612,8,"40,001-50,000",23,"1,069,459",1.37,6491
20260612,9,"50,001-100,000",49,"3,311,612",4.24,6491
20260612,10,"100,001-200,000",29,"3,922,719",5.02,6491
20260612,11,"200,001-400,000",14,"4,228,425",5.42,6491
20260612,12,"400,001-600,000",5,"2,599,125",3.33,6491
20260612,13,"600,001-800,000",3,"2,127,767",2.72,6491
20260612,14,"800,001-1,000,000",1,"1,000,000",1.28,6491
20260612,15,"1,000,001以上",9,"40,277,421",51.63,6491
20260612,16,合　計,"12,510","78,000,000",100.00,6491
20260605,1,1-999,"6,713","1,035,029",1.32,6491
20260605,2,"1,000-5,000","5,192","9,182,911",11.77,6491
20260605,3,"5,001-10,000",402,"3,084,263",3.95,6491
20260605,4,"10,001-15,000",130,"1,634,507",2.09,6491
20260605,5,"15,001-20,000",95,"1,694,508",2.17,6491
20260605,6,"20,001-30,000",69,"1,708,293",2.19,6491
20260605,7,"30,001-40,000",39,"1,371,135",1.75,6491
20260605,8,"40,001-50,000",22,"1,024,612",1.31,6491
20260605,9,"50,001-100,000",49,"3,270,612",4.19,6491
20260605,10,"100,001-200,000",29,"3,781,796",4.84,6491
20260605,11,"200,001-400,000",16,"4,709,758",6.03,6491
20260605,12,"400,001-600,000",4,"2,031,879",2.60,6491
20260605,13,"600,001-800,000",1,"632,276",0.81,6491
20260605,14,"800,001-1,000,000",1,"1,000,000",1.28,6491
20260605,15,"1,000,001以上",10,"41,838,421",53.63,6491
20260605,16,合　計,"12,772","78,000,000",100.00,6491
20260529,1,1-999,"6,880","1,063,541",1.36,6491
20260529,2,"1,000-5,000","5,363","9,463,859",12.13,6491
20260529,3,"5,001-10,000",401,"3,057,007",3.91,6491
20260529,4,"10,001-15,000",138,"1,740,964",2.23,6491
20260529,5,"15,001-20,000",91,"1,612,050",2.06,6491
20260529,6,"20,001-30,000",69,"1,702,293",2.18,6491
20260529,7,"30,001-40,000",39,"1,372,600",1.75,6491
20260529,8,"40,001-50,000",26,"1,209,940",1.55,6491
20260529,9,"50,001-100,000",49,"3,258,858",4.17,6491
20260529,10,"100,001-200,000",31,"3,988,792",5.11,6491
20260529,11,"200,001-400,000",13,"3,621,233",4.64,6491
20260529,12,"400,001-600,000",6,"3,070,442",3.93,6491
20260529,13,"600,001-800,000",0,0,0.00,6491
20260529,14,"800,001-1,000,000",1,"1,000,000",1.28,6491
20260529,15,"1,000,001以上",10,"41,838,421",53.63,6491
20260529,16,合　計,"13,117","78,000,000",100.00,6491
20260522,1,1-999,"6,987","1,092,785",1.40,6491
20260522,2,"1,000-5,000","5,588","9,889,675",12.67,6491
20260522,3,"5,001-10,000",418,"3,194,395",4.09,6491
20260522,4,"10,001-15,000",140,"1,773,824",2.27,6491
20260522,5,"15,001-20,000",96,"1,705,690",2.18,6491
20260522,6,"20,001-30,000",72,"1,775,293",2.27,6491
20260522,7,"30,001-40,000",39,"1,349,614",1.73,6491
20260522,8,"40,001-50,000",23,"1,055,787",1.35,6491
20260522,9,"50,001-100,000",54,"3,570,039",4.57,6491
20260522,10,"100,001-200,000",29,"3,889,017",4.98,6491
20260522,11,"200,001-400,000",13,"3,693,471",4.73,6491
20260522,12,"400,001-600,000",4,"2,171,989",2.78,6491
20260522,13,"600,001-800,000",0,0,0.00,6491
