date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260522,1,1-999,"34,059","442,988",0.93,6485
20260522,2,"1,000-5,000","6,384","10,784,829",22.76,6485
20260522,3,"5,001-10,000",449,"3,525,850",7.44,6485
20260522,4,"10,001-15,000",125,"1,613,820",3.40,6485
20260522,5,"15,001-20,000",77,"1,416,127",2.98,6485
20260522,6,"20,001-30,000",79,"2,022,997",4.27,6485
20260522,7,"30,001-40,000",29,"1,041,270",2.19,6485
20260522,8,"40,001-50,000",27,"1,256,635",2.65,6485
20260522,9,"50,001-100,000",33,"2,408,822",5.08,6485
20260522,10,"100,001-200,000",16,"2,244,681",4.73,6485
20260522,11,"200,001-400,000",12,"3,093,924",6.53,6485
20260522,12,"400,001-600,000",9,"4,217,973",8.90,6485
20260522,13,"600,001-800,000",1,"626,268",1.32,6485
20260522,14,"800,001-1,000,000",3,"2,689,000",5.67,6485
20260522,15,"1,000,001以上",6,"9,981,309",21.07,6485
20260522,16,合　計,"41,309","47,366,493",100.00,6485
20260515,1,1-999,"34,165","475,471",1.00,6485
20260515,2,"1,000-5,000","7,099","12,439,407",26.26,6485
20260515,3,"5,001-10,000",566,"4,419,463",9.33,6485
20260515,4,"10,001-15,000",136,"1,737,079",3.66,6485
20260515,5,"15,001-20,000",89,"1,639,325",3.46,6485
20260515,6,"20,001-30,000",87,"2,195,070",4.63,6485
20260515,7,"30,001-40,000",28,"1,007,934",2.12,6485
20260515,8,"40,001-50,000",26,"1,192,568",2.51,6485
20260515,9,"50,001-100,000",46,"3,264,579",6.89,6485
20260515,10,"100,001-200,000",17,"2,312,992",4.88,6485
20260515,11,"200,001-400,000",12,"3,104,512",6.55,6485
20260515,12,"400,001-600,000",6,"2,804,965",5.92,6485
20260515,13,"600,001-800,000",1,"626,268",1.32,6485
20260515,14,"800,001-1,000,000",0,0,0.00,6485
20260515,15,"1,000,001以上",5,"10,146,860",21.42,6485
20260515,16,合　計,"42,283","47,366,493",100.00,6485
