date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260724,1,1-999,"44,938","1,818,303",0.68,8039
20260724,2,"1,000-5,000","12,228","21,556,239",8.17,8039
20260724,3,"5,001-10,000","1,243","9,388,415",3.55,8039
20260724,4,"10,001-15,000",425,"5,258,642",1.99,8039
20260724,5,"15,001-20,000",212,"3,868,108",1.46,8039
20260724,6,"20,001-30,000",204,"5,204,637",1.97,8039
20260724,7,"30,001-40,000",106,"3,799,253",1.44,8039
20260724,8,"40,001-50,000",67,"3,125,190",1.18,8039
20260724,9,"50,001-100,000",114,"7,992,686",3.02,8039
20260724,10,"100,001-200,000",61,"8,604,107",3.26,8039
20260724,11,"200,001-400,000",41,"11,439,638",4.33,8039
20260724,12,"400,001-600,000",13,"6,530,079",2.47,8039
20260724,13,"600,001-800,000",10,"6,931,295",2.62,8039
20260724,14,"800,001-1,000,000",7,"6,285,355",2.38,8039
20260724,15,"1,000,001以上",42,"162,002,047",61.41,8039
20260724,16,合　計,"59,711","263,803,994",100.00,8039
20260717,1,1-999,"44,853","1,838,490",0.69,8039
20260717,2,"1,000-5,000","12,709","22,440,953",8.50,8039
20260717,3,"5,001-10,000","1,324","10,047,065",3.80,8039
20260717,4,"10,001-15,000",427,"5,274,316",1.99,8039
20260717,5,"15,001-20,000",209,"3,795,408",1.43,8039
20260717,6,"20,001-30,000",229,"5,757,086",2.18,8039
20260717,7,"30,001-40,000",115,"4,131,868",1.56,8039
20260717,8,"40,001-50,000",67,"3,089,531",1.17,8039
20260717,9,"50,001-100,000",114,"8,176,930",3.09,8039
20260717,10,"100,001-200,000",58,"8,187,875",3.10,8039
20260717,11,"200,001-400,000",40,"11,614,286",4.40,8039
20260717,12,"400,001-600,000",14,"7,186,376",2.72,8039
20260717,13,"600,001-800,000",13,"9,185,800",3.48,8039
20260717,14,"800,001-1,000,000",5,"4,467,100",1.69,8039
20260717,15,"1,000,001以上",38,"158,612,910",60.12,8039
20260717,16,差異數調整（說明4）,,"-2,000",-0.00,8039
20260717,17,合　計,"60,215","263,803,994",100.00,8039
20260709,1,1-999,"47,185","2,415,272",0.91,8039
20260709,2,"1,000-5,000","20,334","35,860,903",13.59,8039
20260709,3,"5,001-10,000","1,843","14,075,229",5.33,8039
20260709,4,"10,001-15,000",564,"6,999,276",2.65,8039
20260709,5,"15,001-20,000",282,"5,138,189",1.94,8039
20260709,6,"20,001-30,000",296,"7,485,348",2.83,8039
20260709,7,"30,001-40,000",134,"4,811,651",1.82,8039
20260709,8,"40,001-50,000",75,"3,440,684",1.30,8039
20260709,9,"50,001-100,000",139,"9,942,751",3.76,8039
20260709,10,"100,001-200,000",57,"8,294,628",3.14,8039
20260709,11,"200,001-400,000",40,"11,497,319",4.35,8039
20260709,12,"400,001-600,000",18,"9,323,682",3.53,8039
20260709,13,"600,001-800,000",11,"7,824,699",2.96,8039
20260709,14,"800,001-1,000,000",5,"4,241,537",1.60,8039
20260709,15,"1,000,001以上",29,"132,452,826",50.20,8039
20260709,16,合　計,"71,012","263,803,994",100.00,8039
20260703,1,1-999,"47,441","2,459,196",0.93,8039
20260703,2,"1,000-5,000","20,632","36,092,741",13.68,8039
20260703,3,"5,001-10,000","1,864","14,207,181",5.38,8039
20260703,4,"10,001-15,000",578,"7,170,447",2.71,8039
20260703,5,"15,001-20,000",275,"5,044,493",1.91,8039
20260703,6,"20,001-30,000",291,"7,342,812",2.78,8039
20260703,7,"30,001-40,000",140,"4,992,086",1.89,8039
