date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260430,1,1-999,"6,492","215,596",0.59,6658
20260430,2,"1,000-5,000","3,118","5,194,477",14.28,6658
20260430,3,"5,001-10,000",264,"2,092,313",5.75,6658
20260430,4,"10,001-15,000",83,"1,098,434",3.02,6658
20260430,5,"15,001-20,000",46,"857,121",2.35,6658
20260430,6,"20,001-30,000",41,"1,110,285",3.05,6658
20260430,7,"30,001-40,000",26,"921,392",2.53,6658
20260430,8,"40,001-50,000",16,"739,313",2.03,6658
20260430,9,"50,001-100,000",23,"1,534,970",4.22,6658
20260430,10,"100,001-200,000",23,"3,464,968",9.52,6658
20260430,11,"200,001-400,000",12,"3,797,799",10.44,6658
20260430,12,"400,001-600,000",3,"1,340,162",3.68,6658
20260430,13,"600,001-800,000",3,"2,190,415",6.02,6658
20260430,14,"800,001-1,000,000",0,0,0.00,6658
20260430,15,"1,000,001以上",5,"11,812,755",32.47,6658
20260430,16,合　計,"10,155","36,370,000",100.00,6658
20260424,1,1-999,"6,199","194,422",0.53,6658
20260424,2,"1,000-5,000","3,002","5,144,441",14.14,6658
20260424,3,"5,001-10,000",285,"2,229,851",6.13,6658
20260424,4,"10,001-15,000",84,"1,094,331",3.00,6658
20260424,5,"15,001-20,000",51,"950,836",2.61,6658
20260424,6,"20,001-30,000",49,"1,299,202",3.57,6658
20260424,7,"30,001-40,000",22,"789,198",2.16,6658
20260424,8,"40,001-50,000",9,"405,189",1.11,6658
20260424,9,"50,001-100,000",42,"2,816,853",7.74,6658
20260424,10,"100,001-200,000",26,"3,877,724",10.66,6658
20260424,11,"200,001-400,000",9,"2,708,394",7.44,6658
20260424,12,"400,001-600,000",3,"1,323,804",3.63,6658
20260424,13,"600,001-800,000",2,"1,363,000",3.74,6658
20260424,14,"800,001-1,000,000",0,0,0.00,6658
20260424,15,"1,000,001以上",5,"12,172,755",33.46,6658
20260424,16,合　計,"9,788","36,370,000",100.00,6658
20260417,1,1-999,"6,070","201,698",0.55,6658
20260417,2,"1,000-5,000","3,396","5,978,920",16.43,6658
