date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260430,1,1-999,"24,262","1,793,203",1.44,5536
20260430,2,"1,000-5,000","5,891","11,027,325",8.88,5536
20260430,3,"5,001-10,000",590,"4,325,586",3.48,5536
20260430,4,"10,001-15,000",205,"2,595,105",2.09,5536
20260430,5,"15,001-20,000",110,"1,995,571",1.60,5536
20260430,6,"20,001-30,000",118,"2,884,463",2.32,5536
20260430,7,"30,001-40,000",67,"2,378,409",1.91,5536
20260430,8,"40,001-50,000",36,"1,627,151",1.31,5536
20260430,9,"50,001-100,000",98,"7,067,038",5.69,5536
20260430,10,"100,001-200,000",51,"7,103,892",5.72,5536
20260430,11,"200,001-400,000",34,"10,183,321",8.20,5536
20260430,12,"400,001-600,000",23,"11,167,862",9.00,5536
20260430,13,"600,001-800,000",13,"9,551,824",7.69,5536
20260430,14,"800,001-1,000,000",5,"4,365,390",3.51,5536
20260430,15,"1,000,001以上",18,"46,021,790",37.09,5536
20260430,16,差異數調整（說明4）,,"-7,000",-0.00,5536
20260430,17,合　計,"31,521","124,080,930",100.00,5536
20260424,1,1-999,"24,792","1,912,983",1.54,5536
20260424,2,"1,000-5,000","6,036","11,265,207",9.07,5536
20260424,3,"5,001-10,000",600,"4,399,105",3.54,5536
20260424,4,"10,001-15,000",202,"2,544,566",2.05,5536
20260424,5,"15,001-20,000",120,"2,171,560",1.75,5536
20260424,6,"20,001-30,000",111,"2,749,105",2.21,5536
20260424,7,"30,001-40,000",59,"2,096,825",1.68,5536
20260424,8,"40,001-50,000",41,"1,871,432",1.50,5536
20260424,9,"50,001-100,000",103,"7,424,587",5.98,5536
20260424,10,"100,001-200,000",48,"6,795,567",5.47,5536
20260424,11,"200,001-400,000",35,"10,203,477",8.22,5536
20260424,12,"400,001-600,000",25,"12,176,063",9.81,5536
20260424,13,"600,001-800,000",12,"8,672,145",6.98,5536
20260424,14,"800,001-1,000,000",5,"4,384,390",3.53,5536
20260424,15,"1,000,001以上",18,"45,414,918",36.60,5536
20260424,16,差異數調整（說明4）,,"-1,000",-0.00,5536
