date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260605,1,1-999,"25,676","678,968",0.57,6265
20260605,2,"1,000-5,000","8,935","16,605,525",14.05,6265
20260605,3,"5,001-10,000",886,"7,338,703",6.21,6265
20260605,4,"10,001-15,000",239,"3,178,307",2.68,6265
20260605,5,"15,001-20,000",191,"3,584,752",3.03,6265
20260605,6,"20,001-30,000",112,"2,969,114",2.51,6265
20260605,7,"30,001-40,000",54,"1,972,179",1.66,6265
20260605,8,"40,001-50,000",48,"2,231,628",1.88,6265
20260605,9,"50,001-100,000",50,"3,713,536",3.14,6265
20260605,10,"100,001-200,000",42,"5,991,246",5.06,6265
20260605,11,"200,001-400,000",17,"5,053,668",4.27,6265
20260605,12,"400,001-600,000",3,"1,271,000",1.07,6265
20260605,13,"600,001-800,000",3,"2,247,000",1.90,6265
20260605,14,"800,001-1,000,000",7,"6,369,462",5.38,6265
20260605,15,"1,000,001以上",9,"54,967,063",46.51,6265
20260605,16,合　計,"36,272","118,172,151",100.00,6265
20260529,1,1-999,"25,786","688,870",0.58,6265
20260529,2,"1,000-5,000","10,563","19,643,093",16.62,6265
20260529,3,"5,001-10,000","1,035","8,608,974",7.28,6265
20260529,4,"10,001-15,000",242,"3,223,565",2.72,6265
20260529,5,"15,001-20,000",197,"3,706,624",3.13,6265
20260529,6,"20,001-30,000",140,"3,662,114",3.09,6265
20260529,7,"30,001-40,000",61,"2,214,643",1.87,6265
20260529,8,"40,001-50,000",52,"2,447,628",2.07,6265
20260529,9,"50,001-100,000",54,"3,924,912",3.32,6265
20260529,10,"100,001-200,000",39,"5,322,246",4.50,6265
20260529,11,"200,001-400,000",14,"3,834,653",3.24,6265
20260529,12,"400,001-600,000",3,"1,432,000",1.21,6265
20260529,13,"600,001-800,000",6,"4,116,532",3.48,6265
20260529,14,"800,001-1,000,000",4,"3,552,301",3.00,6265
20260529,15,"1,000,001以上",8,"51,793,996",43.82,6265
20260529,16,合　計,"38,204","118,172,151",100.00,6265
20260522,1,1-999,"25,727","705,573",0.59,6265
20260522,2,"1,000-5,000","11,178","21,373,729",18.08,6265
20260522,3,"5,001-10,000","1,216","9,992,116",8.45,6265
20260522,4,"10,001-15,000",308,"4,071,674",3.44,6265
