date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260605,1,1-999,"12,170","1,273,492",1.46,4534
20260605,2,"1,000-5,000","6,675","13,602,130",15.67,4534
20260605,3,"5,001-10,000",901,"7,358,677",8.47,4534
20260605,4,"10,001-15,000",241,"3,125,696",3.60,4534
20260605,5,"15,001-20,000",191,"3,606,090",4.15,4534
20260605,6,"20,001-30,000",135,"3,471,601",4.00,4534
20260605,7,"30,001-40,000",79,"2,842,340",3.27,4534
20260605,8,"40,001-50,000",50,"2,333,918",2.68,4534
20260605,9,"50,001-100,000",86,"6,434,424",7.41,4534
20260605,10,"100,001-200,000",33,"4,911,080",5.65,4534
20260605,11,"200,001-400,000",17,"5,082,454",5.85,4534
20260605,12,"400,001-600,000",10,"5,116,324",5.89,4534
20260605,13,"600,001-800,000",4,"2,757,656",3.17,4534
20260605,14,"800,001-1,000,000",1,"827,450",0.95,4534
20260605,15,"1,000,001以上",6,"24,045,616",27.70,4534
20260605,16,合　計,"20,599","86,788,948",100.00,4534
20260529,1,1-999,"12,169","1,304,768",1.50,4534
20260529,2,"1,000-5,000","7,604","15,647,310",18.02,4534
20260529,3,"5,001-10,000","1,033","8,425,775",9.70,4534
20260529,4,"10,001-15,000",264,"3,412,200",3.93,4534
20260529,5,"15,001-20,000",209,"3,932,962",4.53,4534
20260529,6,"20,001-30,000",173,"4,391,359",5.05,4534
20260529,7,"30,001-40,000",85,"3,051,483",3.51,4534
20260529,8,"40,001-50,000",54,"2,537,060",2.92,4534
20260529,9,"50,001-100,000",81,"5,973,833",6.88,4534
20260529,10,"100,001-200,000",36,"5,204,698",5.99,4534
20260529,11,"200,001-400,000",14,"4,095,454",4.71,4534
20260529,12,"400,001-600,000",7,"3,832,324",4.41,4534
20260529,13,"600,001-800,000",2,"1,282,656",1.47,4534
20260529,14,"800,001-1,000,000",1,"827,450",0.95,4534
20260529,15,"1,000,001以上",5,"22,869,616",26.35,4534
20260529,16,合　計,"21,737","86,788,948",100.00,4534
20260522,1,1-999,"11,964","1,313,412",1.51,4534
20260522,2,"1,000-5,000","7,624","15,819,308",18.22,4534
20260522,3,"5,001-10,000","1,065","8,616,624",9.92,4534
20260522,4,"10,001-15,000",280,"3,635,627",4.18,4534
20260522,5,"15,001-20,000",211,"3,942,352",4.54,4534
20260522,6,"20,001-30,000",185,"4,699,159",5.41,4534
20260522,7,"30,001-40,000",85,"3,059,483",3.52,4534
