date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260424,1,1-999,"29,423","371,409",0.42,6109
20260424,2,"1,000-5,000","3,443","6,922,157",7.88,6109
20260424,3,"5,001-10,000",626,"4,848,548",5.52,6109
20260424,4,"10,001-15,000",233,"2,932,717",3.33,6109
20260424,5,"15,001-20,000",131,"2,394,878",2.72,6109
20260424,6,"20,001-30,000",135,"3,452,830",3.93,6109
20260424,7,"30,001-40,000",69,"2,380,622",2.71,6109
20260424,8,"40,001-50,000",39,"1,806,539",2.05,6109
20260424,9,"50,001-100,000",102,"7,114,583",8.10,6109
20260424,10,"100,001-200,000",45,"6,341,082",7.22,6109
20260424,11,"200,001-400,000",24,"6,806,283",7.74,6109
20260424,12,"400,001-600,000",5,"2,429,265",2.76,6109
20260424,13,"600,001-800,000",3,"2,331,008",2.65,6109
20260424,14,"800,001-1,000,000",4,"3,872,912",4.40,6109
20260424,15,"1,000,001以上",17,"33,820,581",38.50,6109
20260424,16,合　計,"34,299","87,825,414",100.00,6109
20260417,1,1-999,"26,367","356,744",0.40,6109
20260417,2,"1,000-5,000","2,789","6,195,183",7.05,6109
20260417,3,"5,001-10,000",594,"4,729,016",5.38,6109
20260417,4,"10,001-15,000",177,"2,249,435",2.56,6109
20260417,5,"15,001-20,000",132,"2,438,964",2.77,6109
20260417,6,"20,001-30,000",103,"2,667,332",3.03,6109
20260417,7,"30,001-40,000",49,"1,747,130",1.98,6109
20260417,8,"40,001-50,000",39,"1,783,439",2.03,6109
20260417,9,"50,001-100,000",88,"6,265,005",7.13,6109
20260417,10,"100,001-200,000",35,"5,107,998",5.81,6109
20260417,11,"200,001-400,000",18,"5,040,179",5.73,6109
20260417,12,"400,001-600,000",6,"2,848,341",3.24,6109
20260417,13,"600,001-800,000",2,"1,295,870",1.47,6109
20260417,14,"800,001-1,000,000",3,"2,731,437",3.11,6109
20260417,15,"1,000,001以上",14,"42,369,341",48.24,6109
20260417,16,合　計,"30,416","87,825,414",100.00,6109
20260410,1,1-999,"25,208","347,774",0.51,6109
20260410,2,"1,000-5,000","2,787","6,128,671",9.03,6109
20260410,3,"5,001-10,000",585,"4,673,623",6.89,6109
20260410,4,"10,001-15,000",175,"2,221,815",3.27,6109
20260410,5,"15,001-20,000",128,"2,361,084",3.48,6109
20260410,6,"20,001-30,000",100,"2,592,332",3.82,6109
20260410,7,"30,001-40,000",51,"1,815,443",2.67,6109
20260410,8,"40,001-50,000",37,"1,702,203",2.50,6109
20260410,9,"50,001-100,000",89,"6,291,303",9.27,6109
20260410,10,"100,001-200,000",35,"5,111,998",7.53,6109
20260410,11,"200,001-400,000",19,"5,289,179",7.79,6109
20260410,12,"400,001-600,000",6,"2,814,341",4.14,6109
20260410,13,"600,001-800,000",2,"1,325,870",1.95,6109
20260410,14,"800,001-1,000,000",3,"2,731,437",4.02,6109
20260410,15,"1,000,001以上",13,"22,418,341",33.05,6109
20260410,16,合　計,"29,238","67,825,414",100.00,6109
20260402,1,1-999,"24,418","340,712",0.50,6109
20260402,2,"1,000-5,000","2,594","5,759,812",8.49,6109
20260402,3,"5,001-10,000",556,"4,446,894",6.55,6109
20260402,4,"10,001-15,000",178,"2,265,515",3.34,6109
20260402,5,"15,001-20,000",123,"2,286,343",3.37,6109
20260402,6,"20,001-30,000",95,"2,481,757",3.65,6109
20260402,7,"30,001-40,000",51,"1,830,696",2.69,6109
