date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260515,1,1-999,"61,097","4,064,931",0.7,6182
20260515,2,"1,000-5,000","67,522","132,498,888",23.09,6182
20260515,3,"5,001-10,000","8,854","67,952,727",11.84,6182
20260515,4,"10,001-15,000","2,537","31,697,490",5.52,6182
20260515,5,"15,001-20,000","1,430","26,253,132",4.57,6182
20260515,6,"20,001-30,000","1,180","29,679,074",5.17,6182
20260515,7,"30,001-40,000",510,"18,011,179",3.13,6182
20260515,8,"40,001-50,000",307,"14,092,253",2.45,6182
20260515,9,"50,001-100,000",547,"37,994,445",6.62,6182
20260515,10,"100,001-200,000",181,"24,315,698",4.23,6182
20260515,11,"200,001-400,000",76,"21,427,516",3.73,6182
20260515,12,"400,001-600,000",19,"9,071,080",1.58,6182
20260515,13,"600,001-800,000",6,"4,345,917",0.75,6182
20260515,14,"800,001-1,000,000",6,"5,556,295",0.96,6182
20260515,15,"1,000,001以上",47,"146,680,690",25.57,6182
20260515,16,合　計,"144,319","573,641,315",100.0,6182
20260508,1,1-999,"59,293","3,698,484",0.64,6182
20260508,2,"1,000-5,000","62,710","124,747,271",21.74,6182
20260508,3,"5,001-10,000","8,810","67,425,082",11.75,6182
20260508,4,"10,001-15,000","2,570","32,029,782",5.58,6182
20260508,5,"15,001-20,000","1,392","25,548,721",4.45,6182
20260508,6,"20,001-30,000","1,178","29,636,736",5.16,6182
20260508,7,"30,001-40,000",516,"18,260,883",3.18,6182
20260508,8,"40,001-50,000",322,"14,789,804",2.57,6182
20260508,9,"50,001-100,000",558,"38,902,294",6.78,6182
20260508,10,"100,001-200,000",180,"23,919,628",4.16,6182
20260508,11,"200,001-400,000",68,"19,064,417",3.32,6182
20260508,12,"400,001-600,000",17,"8,261,661",1.44,6182
20260508,13,"600,001-800,000",8,"5,522,901",0.96,6182
20260508,14,"800,001-1,000,000",6,"5,440,479",0.94,6182
20260508,15,"1,000,001以上",47,"156,395,171",27.26,6182
20260508,16,差異數調整（說明4）,,"-1,999",-0.0,6182
20260508,17,合　計,"137,675","573,641,315",100.0,6182
20260430,1,1-999,"58,480","3,557,212",0.62,6182
20260430,2,"1,000-5,000","65,874","134,495,079",23.44,6182
20260430,3,"5,001-10,000","9,923","75,775,323",13.2,6182
20260430,4,"10,001-15,000","2,999","37,411,768",6.52,6182
20260430,5,"15,001-20,000","1,560","28,659,598",4.99,6182
20260430,6,"20,001-30,000","1,355","34,013,866",5.92,6182
20260430,7,"30,001-40,000",626,"22,197,510",3.86,6182
20260430,8,"40,001-50,000",367,"16,902,460",2.94,6182
20260430,9,"50,001-100,000",616,"42,847,825",7.46,6182
20260430,10,"100,001-200,000",195,"25,763,701",4.49,6182
20260430,11,"200,001-400,000",80,"22,418,632",3.9,6182
20260430,12,"400,001-600,000",18,"8,949,933",1.56,6182
20260430,13,"600,001-800,000",10,"6,735,488",1.17,6182
20260430,14,"800,001-1,000,000",5,"4,367,852",0.76,6182
20260430,15,"1,000,001以上",39,"109,545,068",19.09,6182
20260430,16,合　計,"142,147","573,641,315",100.0,6182
20260424,1,1-999,"58,549","3,557,458",0.62,6182
20260424,2,"1,000-5,000","64,464","131,111,625",22.85,6182
20260424,3,"5,001-10,000","9,658","73,700,613",12.84,6182
20260424,4,"10,001-15,000","2,933","36,590,804",6.37,6182
20260424,5,"15,001-20,000","1,526","27,971,937",4.87,6182
