date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260320,1,1-999,"14,443","753,684",1.75,3693
20260320,2,"1,000-5,000","4,011","6,458,388",15.02,3693
20260320,3,"5,001-10,000",278,"2,083,805",4.84,3693
20260320,4,"10,001-15,000",66,"837,614",1.94,3693
20260320,5,"15,001-20,000",44,"788,447",1.83,3693
20260320,6,"20,001-30,000",35,"844,527",1.96,3693
20260320,7,"30,001-40,000",17,"598,000",1.39,3693
20260320,8,"40,001-50,000",8,"369,000",0.85,3693
20260320,9,"50,001-100,000",23,"1,668,450",3.88,3693
20260320,10,"100,001-200,000",16,"2,300,138",5.35,3693
20260320,11,"200,001-400,000",7,"1,965,024",4.57,3693
20260320,12,"400,001-600,000",7,"3,322,718",7.72,3693
20260320,13,"600,001-800,000",5,"3,497,861",8.13,3693
20260320,14,"800,001-1,000,000",2,"1,738,817",4.04,3693
20260320,15,"1,000,001以上",5,"15,771,221",36.68,3693
20260320,16,差異數調整（說明4）,,"-7,000",-0.01,3693
20260320,17,合　計,"18,967","42,990,694",100.00,3693
20260313,1,1-999,"14,546","897,487",2.08,3693
20260313,2,"1,000-5,000","4,687","7,868,514",18.30,3693
20260313,3,"5,001-10,000",311,"2,317,102",5.38,3693
20260313,4,"10,001-15,000",80,"1,008,749",2.34,3693
20260313,5,"15,001-20,000",51,"911,130",2.11,3693
20260313,6,"20,001-30,000",45,"1,127,467",2.62,3693
20260313,7,"30,001-40,000",18,"627,899",1.46,3693
20260313,8,"40,001-50,000",14,"636,814",1.48,3693
20260313,9,"50,001-100,000",23,"1,548,201",3.60,3693
20260313,10,"100,001-200,000",17,"2,572,381",5.98,3693
20260313,11,"200,001-400,000",9,"2,480,816",5.77,3693
20260313,12,"400,001-600,000",5,"2,243,531",5.21,3693
20260313,13,"600,001-800,000",2,"1,401,376",3.25,3693
20260313,14,"800,001-1,000,000",2,"1,708,454",3.97,3693
20260313,15,"1,000,001以上",5,"15,640,773",36.38,3693
20260313,16,合　計,"19,815","42,990,694",100.00,3693
20260306,1,1-999,"13,873","821,524",1.91,3693
20260306,2,"1,000-5,000","4,437","7,443,301",17.31,3693
20260306,3,"5,001-10,000",300,"2,263,225",5.26,3693
20260306,4,"10,001-15,000",83,"1,055,057",2.45,3693
20260306,5,"15,001-20,000",43,"768,080",1.78,3693
20260306,6,"20,001-30,000",47,"1,171,955",2.72,3693
20260306,7,"30,001-40,000",22,"769,546",1.79,3693
20260306,8,"40,001-50,000",12,"537,000",1.24,3693
20260306,9,"50,001-100,000",23,"1,542,550",3.58,3693
20260306,10,"100,001-200,000",19,"2,831,168",6.58,3693
20260306,11,"200,001-400,000",10,"2,924,506",6.80,3693
20260306,12,"400,001-600,000",4,"1,997,390",4.64,3693
20260306,13,"600,001-800,000",2,"1,449,376",3.37,3693
20260306,14,"800,001-1,000,000",2,"1,735,454",4.03,3693
20260306,15,"1,000,001以上",5,"15,680,562",36.47,3693
20260306,16,合　計,"18,882","42,990,694",100.00,3693
