date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260522,1,1-999,"15,103","1,691,267",2.14,4966
20260522,2,"1,000-5,000","6,344","10,751,137",13.61,4966
20260522,3,"5,001-10,000",452,"3,431,127",4.34,4966
20260522,4,"10,001-15,000",134,"1,706,041",2.16,4966
20260522,5,"15,001-20,000",84,"1,514,304",1.91,4966
20260522,6,"20,001-30,000",82,"2,096,606",2.65,4966
20260522,7,"30,001-40,000",41,"1,483,468",1.87,4966
20260522,8,"40,001-50,000",25,"1,145,735",1.45,4966
20260522,9,"50,001-100,000",79,"5,905,112",7.47,4966
20260522,10,"100,001-200,000",39,"5,480,943",6.94,4966
20260522,11,"200,001-400,000",28,"8,052,750",10.19,4966
20260522,12,"400,001-600,000",12,"5,912,953",7.48,4966
20260522,13,"600,001-800,000",7,"4,751,533",6.01,4966
20260522,14,"800,001-1,000,000",4,"3,532,518",4.47,4966
20260522,15,"1,000,001以上",13,"21,512,294",27.24,4966
20260522,16,差異數調整（說明4）,,"-10,000",-0.01,4966
20260522,17,合　計,"22,447","78,957,788",100.00,4966
20260515,1,1-999,"14,729","1,617,641",2.04,4966
20260515,2,"1,000-5,000","6,245","10,546,823",13.35,4966
20260515,3,"5,001-10,000",435,"3,330,955",4.21,4966
20260515,4,"10,001-15,000",134,"1,703,729",2.15,4966
20260515,5,"15,001-20,000",83,"1,501,841",1.90,4966
20260515,6,"20,001-30,000",73,"1,862,275",2.35,4966
20260515,7,"30,001-40,000",42,"1,486,133",1.88,4966
20260515,8,"40,001-50,000",28,"1,269,688",1.60,4966
20260515,9,"50,001-100,000",79,"5,692,280",7.20,4966
20260515,10,"100,001-200,000",46,"6,241,753",7.90,4966
20260515,11,"200,001-400,000",26,"7,242,436",9.17,4966
20260515,12,"400,001-600,000",14,"6,889,990",8.72,4966
20260515,13,"600,001-800,000",7,"4,816,290",6.09,4966
20260515,14,"800,001-1,000,000",1,"896,000",1.13,4966
20260515,15,"1,000,001以上",15,"23,863,954",30.22,4966
20260515,16,差異數調整（說明4）,,"-4,000",-0.00,4966
20260515,17,合　計,"21,957","78,957,788",100.00,4966
20260508,1,1-999,"16,529","2,262,510",2.86,4966
20260508,2,"1,000-5,000","9,411","16,751,618",21.21,4966
20260508,3,"5,001-10,000",725,"5,468,415",6.92,4966
20260508,4,"10,001-15,000",200,"2,551,799",3.23,4966
20260508,5,"15,001-20,000",99,"1,781,041",2.25,4966
20260508,6,"20,001-30,000",87,"2,221,391",2.81,4966
20260508,7,"30,001-40,000",40,"1,408,939",1.78,4966
20260508,8,"40,001-50,000",22,"1,015,099",1.28,4966
20260508,9,"50,001-100,000",72,"5,035,689",6.37,4966
20260508,10,"100,001-200,000",46,"6,223,961",7.88,4966
20260508,11,"200,001-400,000",24,"7,016,367",8.88,4966
20260508,12,"400,001-600,000",6,"2,968,920",3.76,4966
20260508,13,"600,001-800,000",5,"3,350,987",4.24,4966
20260508,14,"800,001-1,000,000",1,"852,561",1.07,4966
20260508,15,"1,000,001以上",11,"20,048,491",25.39,4966
20260508,16,合　計,"27,278","78,957,788",100.00,4966
20260430,1,1-999,"16,457","2,228,265",2.82,4966
20260430,2,"1,000-5,000","9,273","16,530,777",20.93,4966
20260430,3,"5,001-10,000",718,"5,468,749",6.92,4966
20260430,4,"10,001-15,000",196,"2,512,981",3.18,4966
20260430,5,"15,001-20,000",102,"1,845,819",2.33,4966
20260430,6,"20,001-30,000",85,"2,148,130",2.72,4966
20260430,7,"30,001-40,000",38,"1,335,337",1.69,4966
20260430,8,"40,001-50,000",23,"1,062,024",1.34,4966
20260430,9,"50,001-100,000",70,"4,964,522",6.28,4966
20260430,10,"100,001-200,000",46,"6,412,965",8.12,4966
20260430,11,"200,001-400,000",22,"6,435,638",8.15,4966
20260430,12,"400,001-600,000",5,"2,441,096",3.09,4966
20260430,13,"600,001-800,000",7,"4,779,567",6.05,4966
20260430,14,"800,001-1,000,000",1,"890,427",1.12,4966
20260430,15,"1,000,001以上",11,"19,901,491",25.20,4966
20260430,16,合　計,"27,054","78,957,788",100.00,4966
20260424,1,1-999,"14,240","2,040,708",2.58,4966
20260424,2,"1,000-5,000","8,616","15,572,183",19.72,4966
20260424,3,"5,001-10,000",686,"5,145,485",6.51,4966
20260424,4,"10,001-15,000",209,"2,681,041",3.39,4966
20260424,5,"15,001-20,000",103,"1,861,819",2.35,4966
20260424,6,"20,001-30,000",77,"1,929,256",2.44,4966
20260424,7,"30,001-40,000",40,"1,406,937",1.78,4966
20260424,8,"40,001-50,000",20,"924,231",1.17,4966
20260424,9,"50,001-100,000",73,"5,213,008",6.60,4966
20260424,10,"100,001-200,000",39,"5,267,158",6.67,4966
20260424,11,"200,001-400,000",30,"8,572,765",10.85,4966
20260424,12,"400,001-600,000",3,"1,346,677",1.70,4966
20260424,13,"600,001-800,000",7,"4,733,105",5.99,4966
20260424,14,"800,001-1,000,000",1,"919,315",1.16,4966
20260424,15,"1,000,001以上",12,"21,355,100",27.04,4966
20260424,16,差異數調整（說明4）,,"-11,000",-0.01,4966
20260424,17,合　計,"24,156","78,957,788",100.00,4966
20260417,1,1-999,"14,127","2,093,059",2.61,4966
20260417,2,"1,000-5,000","8,482","15,588,515",19.47,4966
20260417,3,"5,001-10,000",693,"5,207,018",6.50,4966
20260417,4,"10,001-15,000",193,"2,475,675",3.09,4966
20260417,5,"15,001-20,000",101,"1,831,059",2.28,4966
20260417,6,"20,001-30,000",81,"2,031,231",2.53,4966
20260417,7,"30,001-40,000",37,"1,307,819",1.63,4966
20260417,8,"40,001-50,000",22,"1,007,700",1.25,4966
20260417,9,"50,001-100,000",75,"5,419,277",6.76,4966
20260417,10,"100,001-200,000",41,"5,743,717",7.17,4966
20260417,11,"200,001-400,000",22,"6,375,715",7.96,4966
20260417,12,"400,001-600,000",5,"2,618,482",3.27,4966
20260417,13,"600,001-800,000",6,"3,943,258",4.92,4966
20260417,14,"800,001-1,000,000",2,"1,963,162",2.45,4966
20260417,15,"1,000,001以上",11,"22,452,101",28.04,4966
20260417,16,合　計,"23,898","80,057,788",100.00,4966
20260410,1,1-999,"13,402","2,120,458",2.64,4966
20260410,2,"1,000-5,000","8,500","15,708,487",19.62,4966
20260410,3,"5,001-10,000",716,"5,358,008",6.69,4966
20260410,4,"10,001-15,000",201,"2,567,171",3.20,4966
20260410,5,"15,001-20,000",104,"1,882,259",2.35,4966
20260410,6,"20,001-30,000",72,"1,813,171",2.26,4966
20260410,7,"30,001-40,000",45,"1,584,936",1.97,4966
20260410,8,"40,001-50,000",21,"953,031",1.19,4966
20260410,9,"50,001-100,000",71,"5,004,331",6.25,4966
20260410,10,"100,001-200,000",44,"6,059,159",7.56,4966
20260410,11,"200,001-400,000",22,"6,294,596",7.86,4966
20260410,12,"400,001-600,000",6,"2,968,301",3.70,4966
