date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260904,1,1-999,0,0,0.00,1563
20260904,2,"1,000-5,000",0,0,0.00,1563
20260904,3,"5,001-10,000",0,0,0.00,1563
20260904,4,"10,001-15,000",0,0,0.00,1563
20260904,5,"15,001-20,000",0,0,0.00,1563
20260904,6,"20,001-30,000",0,0,0.00,1563
20260904,7,"30,001-40,000",0,0,0.00,1563
20260904,8,"40,001-50,000",0,0,0.00,1563
20260904,9,"50,001-100,000",0,0,0.00,1563
20260904,10,"100,001-200,000",0,0,0.00,1563
20260904,11,"200,001-400,000",0,0,0.00,1563
20260904,12,"400,001-600,000",0,0,0.00,1563
20260904,13,"600,001-800,000",0,0,0.00,1563
20260904,14,"800,001-1,000,000",0,0,0.00,1563
20260904,15,"1,000,001以上",1,"169,206,105",100.00,1563
20260904,16,合　計,1,"169,206,105",100.00,1563
20260828,1,1-999,"24,916","476,064",0.21,1563
20260828,2,"1,000-5,000","7,507","15,339,267",6.79,1563
20260828,3,"5,001-10,000","1,259","9,708,788",4.30,1563
20260828,4,"10,001-15,000",513,"6,427,521",2.84,1563
20260828,5,"15,001-20,000",325,"5,914,762",2.62,1563
20260828,6,"20,001-30,000",321,"8,145,226",3.61,1563
20260828,7,"30,001-40,000",167,"5,943,724",2.63,1563
20260828,8,"40,001-50,000",119,"5,517,761",2.44,1563
20260828,9,"50,001-100,000",208,"14,972,449",6.63,1563
20260828,10,"100,001-200,000",140,"19,243,125",8.52,1563
20260828,11,"200,001-400,000",78,"21,820,317",9.67,1563
20260828,12,"400,001-600,000",24,"11,996,496",5.31,1563
20260828,13,"600,001-800,000",11,"7,707,387",3.41,1563
20260828,14,"800,001-1,000,000",8,"7,057,600",3.12,1563
20260828,15,"1,000,001以上",27,"85,337,653",37.82,1563
20260828,16,合　計,"35,623","225,608,140",100.00,1563
20260821,1,1-999,"26,012","481,226",0.21,1563
20260821,2,"1,000-5,000","7,728","15,858,935",7.02,1563
20260821,3,"5,001-10,000","1,301","10,041,659",4.45,1563
20260821,4,"10,001-15,000",518,"6,500,498",2.88,1563
20260821,5,"15,001-20,000",336,"6,119,571",2.71,1563
20260821,6,"20,001-30,000",334,"8,481,550",3.75,1563
20260821,7,"30,001-40,000",174,"6,179,176",2.73,1563
20260821,8,"40,001-50,000",118,"5,454,461",2.41,1563
20260821,9,"50,001-100,000",216,"15,564,956",6.89,1563
20260821,10,"100,001-200,000",140,"19,068,381",8.45,1563
20260821,11,"200,001-400,000",75,"21,069,266",9.33,1563
20260821,12,"400,001-600,000",21,"10,387,646",4.60,1563
20260821,13,"600,001-800,000",12,"8,306,475",3.68,1563
20260821,14,"800,001-1,000,000",9,"7,935,078",3.51,1563
20260821,15,"1,000,001以上",28,"84,159,262",37.30,1563
20260821,16,合　計,"37,022","225,608,140",100.00,1563
20260814,1,1-999,"27,781","490,101",0.21,1563
20260814,2,"1,000-5,000","7,789","16,005,875",7.09,1563
20260814,3,"5,001-10,000","1,314","10,132,734",4.49,1563
20260814,4,"10,001-15,000",525,"6,597,188",2.92,1563
20260814,5,"15,001-20,000",338,"6,158,970",2.72,1563
20260814,6,"20,001-30,000",330,"8,393,994",3.72,1563
20260814,7,"30,001-40,000",178,"6,310,820",2.79,1563
20260814,8,"40,001-50,000",119,"5,503,817",2.43,1563
20260814,9,"50,001-100,000",209,"15,001,188",6.64,1563
20260814,10,"100,001-200,000",142,"19,114,383",8.47,1563
20260814,11,"200,001-400,000",77,"21,370,266",9.47,1563
20260814,12,"400,001-600,000",22,"10,896,646",4.82,1563
20260814,13,"600,001-800,000",10,"7,151,015",3.16,1563
20260814,14,"800,001-1,000,000",8,"6,938,241",3.07,1563
20260814,15,"1,000,001以上",30,"85,542,902",37.91,1563
20260814,16,合　計,"38,872","225,608,140",100.00,1563
20260807,1,1-999,"29,416","495,252",0.21,1563
20260807,2,"1,000-5,000","7,834","16,123,934",7.14,1563
20260807,3,"5,001-10,000","1,361","10,511,090",4.65,1563
20260807,4,"10,001-15,000",524,"6,578,725",2.91,1563
20260807,5,"15,001-20,000",341,"6,192,393",2.74,1563
20260807,6,"20,001-30,000",341,"8,700,542",3.85,1563
20260807,7,"30,001-40,000",175,"6,192,320",2.74,1563
20260807,8,"40,001-50,000",119,"5,488,022",2.43,1563
20260807,9,"50,001-100,000",214,"15,437,447",6.84,1563
20260807,10,"100,001-200,000",142,"19,056,539",8.44,1563
20260807,11,"200,001-400,000",79,"21,686,270",9.61,1563
20260807,12,"400,001-600,000",24,"12,194,310",5.40,1563
20260807,13,"600,001-800,000",10,"6,964,803",3.08,1563
20260807,14,"800,001-1,000,000",9,"7,959,947",3.52,1563
20260807,15,"1,000,001以上",28,"82,026,546",36.35,1563
20260807,16,合　計,"40,617","225,608,140",100.00,1563
20260731,1,1-999,"30,834","499,547",0.22,1563
20260731,2,"1,000-5,000","7,867","16,204,172",7.18,1563
20260731,3,"5,001-10,000","1,348","10,395,585",4.60,1563
20260731,4,"10,001-15,000",520,"6,539,425",2.89,1563
20260731,5,"15,001-20,000",341,"6,197,098",2.74,1563
