date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260731,1,1-999,"132,546","26,217,728",0.82,3231
20260731,2,"1,000-5,000","201,179","379,541,399",11.93,3231
20260731,3,"5,001-10,000","20,230","156,611,580",4.92,3231
20260731,4,"10,001-15,000","5,771","72,979,652",2.29,3231
20260731,5,"15,001-20,000","3,307","61,057,448",1.92,3231
20260731,6,"20,001-30,000","2,552","64,656,418",2.03,3231
20260731,7,"30,001-40,000","1,051","37,414,572",1.17,3231
20260731,8,"40,001-50,000",749,"34,653,916",1.08,3231
20260731,9,"50,001-100,000","1,221","87,249,942",2.74,3231
20260731,10,"100,001-200,000",579,"81,674,619",2.56,3231
20260731,11,"200,001-400,000",269,"75,876,921",2.38,3231
20260731,12,"400,001-600,000",113,"55,142,779",1.73,3231
20260731,13,"600,001-800,000",54,"37,362,661",1.17,3231
20260731,14,"800,001-1,000,000",39,"35,246,230",1.10,3231
20260731,15,"1,000,001以上",290,"1,974,372,385",62.08,3231
20260731,16,差異數調整（說明4）,,"-6,000",-0.00,3231
20260731,17,合　計,"369,950","3,180,052,250",100.00,3231
20260724,1,1-999,"135,376","27,333,493",0.85,3231
20260724,2,"1,000-5,000","210,935","398,978,144",12.54,3231
20260724,3,"5,001-10,000","21,262","164,689,756",5.17,3231
20260724,4,"10,001-15,000","5,966","75,634,410",2.37,3231
20260724,5,"15,001-20,000","3,476","64,256,168",2.02,3231
20260724,6,"20,001-30,000","2,686","68,295,868",2.14,3231
20260724,7,"30,001-40,000","1,071","38,204,016",1.20,3231
20260724,8,"40,001-50,000",756,"34,934,451",1.09,3231
20260724,9,"50,001-100,000","1,261","90,243,771",2.83,3231
20260724,10,"100,001-200,000",599,"84,894,578",2.66,3231
20260724,11,"200,001-400,000",272,"76,678,801",2.41,3231
20260724,12,"400,001-600,000",111,"54,107,865",1.70,3231
20260724,13,"600,001-800,000",55,"38,436,516",1.20,3231
20260724,14,"800,001-1,000,000",35,"31,476,772",0.98,3231
20260724,15,"1,000,001以上",290,"1,931,927,739",60.75,3231
20260724,16,差異數調整（說明4）,,"-40,098",-0.00,3231
20260724,17,合　計,"384,151","3,180,052,250",100.00,3231
20260717,1,1-999,"139,287","28,886,835",0.90,3231
20260717,2,"1,000-5,000","231,452","442,919,414",13.92,3231
20260717,3,"5,001-10,000","23,683","183,414,813",5.76,3231
20260717,4,"10,001-15,000","6,654","84,445,738",2.65,3231
20260717,5,"15,001-20,000","3,865","71,561,508",2.25,3231
20260717,6,"20,001-30,000","2,991","76,103,149",2.39,3231
20260717,7,"30,001-40,000","1,179","42,036,750",1.32,3231
20260717,8,"40,001-50,000",853,"39,449,244",1.24,3231
20260717,9,"50,001-100,000","1,347","96,286,756",3.02,3231
20260717,10,"100,001-200,000",633,"90,028,745",2.83,3231
20260717,11,"200,001-400,000",281,"80,023,989",2.51,3231
20260717,12,"400,001-600,000",119,"58,441,868",1.83,3231
20260717,13,"600,001-800,000",56,"38,376,064",1.20,3231
20260717,14,"800,001-1,000,000",41,"36,731,955",1.15,3231
20260717,15,"1,000,001以上",282,"1,811,705,422",56.96,3231
20260717,16,合　計,"412,723","3,180,412,250",100.00,3231
20260709,1,1-999,"139,180","28,561,730",0.89,3231
20260709,2,"1,000-5,000","231,018","439,876,845",13.83,3231
20260709,3,"5,001-10,000","23,522","182,325,263",5.73,3231
20260709,4,"10,001-15,000","6,569","83,436,887",2.62,3231
20260709,5,"15,001-20,000","3,785","69,994,283",2.20,3231
20260709,6,"20,001-30,000","2,914","74,046,095",2.32,3231
20260709,7,"30,001-40,000","1,181","42,070,506",1.32,3231
20260709,8,"40,001-50,000",821,"37,913,433",1.19,3231
20260709,9,"50,001-100,000","1,359","97,080,106",3.05,3231
20260709,10,"100,001-200,000",631,"89,373,045",2.81,3231
20260709,11,"200,001-400,000",277,"78,681,019",2.47,3231
20260709,12,"400,001-600,000",129,"62,991,530",1.98,3231
20260709,13,"600,001-800,000",54,"37,411,134",1.17,3231
20260709,14,"800,001-1,000,000",38,"34,014,462",1.06,3231
20260709,15,"1,000,001以上",279,"1,822,635,912",57.30,3231
20260709,16,合　計,"411,757","3,180,412,250",100.00,3231
20260703,1,1-999,"138,875","28,268,221",0.88,3231
20260703,2,"1,000-5,000","225,401","426,682,413",13.41,3231
20260703,3,"5,001-10,000","22,628","175,567,024",5.52,3231
20260703,4,"10,001-15,000","6,278","79,641,254",2.50,3231
20260703,5,"15,001-20,000","3,616","66,870,693",2.10,3231
20260703,6,"20,001-30,000","2,796","71,123,903",2.23,3231
20260703,7,"30,001-40,000","1,142","40,736,373",1.28,3231
20260703,8,"40,001-50,000",793,"36,679,664",1.15,3231
20260703,9,"50,001-100,000","1,305","93,482,028",2.93,3231
20260703,10,"100,001-200,000",611,"86,648,372",2.72,3231
20260703,11,"200,001-400,000",270,"76,353,386",2.40,3231
20260703,12,"400,001-600,000",128,"62,253,365",1.95,3231
20260703,13,"600,001-800,000",57,"39,191,488",1.23,3231
20260703,14,"800,001-1,000,000",39,"34,862,976",1.09,3231
20260703,15,"1,000,001以上",281,"1,862,051,090",58.54,3231
20260703,16,合　計,"404,220","3,180,412,250",100.00,3231
20260626,1,1-999,"139,334","28,224,274",0.88,3231
20260626,2,"1,000-5,000","223,632","422,640,207",13.28,3231
20260626,3,"5,001-10,000","22,277","172,867,305",5.43,3231
20260626,4,"10,001-15,000","6,182","78,403,502",2.46,3231
20260626,5,"15,001-20,000","3,566","65,958,458",2.07,3231
20260626,6,"20,001-30,000","2,739","69,615,411",2.18,3231
20260626,7,"30,001-40,000","1,133","40,364,943",1.26,3231
20260626,8,"40,001-50,000",792,"36,597,031",1.15,3231
20260626,9,"50,001-100,000","1,305","93,401,058",2.93,3231
20260626,10,"100,001-200,000",611,"86,522,246",2.72,3231
20260626,11,"200,001-400,000",265,"75,194,134",2.36,3231
20260626,12,"400,001-600,000",130,"62,521,055",1.96,3231
20260626,13,"600,001-800,000",59,"40,727,438",1.28,3231
20260626,14,"800,001-1,000,000",40,"36,162,114",1.13,3231
20260626,15,"1,000,001以上",284,"1,871,283,074",58.83,3231
20260626,16,差異數調整（說明4）,,"-70,000",-0.00,3231
20260626,17,合　計,"402,349","3,180,412,250",100.00,3231
20260618,1,1-999,"137,336","27,594,458",0.86,3231
20260618,2,"1,000-5,000","214,436","405,072,576",12.73,3231
20260618,3,"5,001-10,000","21,414","166,275,089",5.22,3231
20260618,4,"10,001-15,000","5,942","75,329,550",2.36,3231
