date,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%),stock_id
20260430,1,1-999,"5,716","100,385",0.29,4951
20260430,2,"1,000-5,000","1,738","3,441,496",10.07,4951
20260430,3,"5,001-10,000",244,"1,886,683",5.52,4951
20260430,4,"10,001-15,000",84,"1,078,261",3.15,4951
20260430,5,"15,001-20,000",48,"878,354",2.57,4951
20260430,6,"20,001-30,000",73,"1,915,718",5.60,4951
20260430,7,"30,001-40,000",26,"921,603",2.69,4951
20260430,8,"40,001-50,000",30,"1,370,432",4.01,4951
20260430,9,"50,001-100,000",56,"3,790,381",11.09,4951
20260430,10,"100,001-200,000",24,"3,334,599",9.76,4951
20260430,11,"200,001-400,000",24,"6,624,734",19.39,4951
20260430,12,"400,001-600,000",3,"1,435,000",4.20,4951
20260430,13,"600,001-800,000",2,"1,464,000",4.28,4951
20260430,14,"800,001-1,000,000",3,"2,954,033",8.65,4951
20260430,15,"1,000,001以上",2,"2,953,034",8.64,4951
20260430,16,合　計,"8,073","34,148,713",100.00,4951
20260424,1,1-999,"5,801","111,947",0.32,4951
20260424,2,"1,000-5,000","1,911","3,796,662",11.11,4951
20260424,3,"5,001-10,000",284,"2,206,438",6.46,4951
20260424,4,"10,001-15,000",95,"1,213,288",3.55,4951
20260424,5,"15,001-20,000",67,"1,237,005",3.62,4951
20260424,6,"20,001-30,000",83,"2,132,220",6.24,4951
20260424,7,"30,001-40,000",26,"930,603",2.72,4951
20260424,8,"40,001-50,000",27,"1,232,732",3.60,4951
20260424,9,"50,001-100,000",58,"3,898,081",11.41,4951
20260424,10,"100,001-200,000",27,"3,869,599",11.33,4951
20260424,11,"200,001-400,000",23,"6,431,071",18.83,4951
20260424,12,"400,001-600,000",3,"1,492,000",4.36,4951
20260424,13,"600,001-800,000",1,"690,000",2.02,4951
20260424,14,"800,001-1,000,000",2,"1,954,033",5.72,4951
20260424,15,"1,000,001以上",2,"2,953,034",8.64,4951
